drugbank_id	molport_id
DB02252	MolPort-000-156-438
DB02255	MolPort-006-822-517
DB02256	MolPort-001-756-931
DB02256	MolPort-002-720-557
DB02256	MolPort-002-919-246
DB02256	MolPort-023-223-097
DB02262	MolPort-000-145-888
DB02262	MolPort-000-844-772
DB02266	MolPort-000-421-382
DB02268	MolPort-006-168-270
DB02277	MolPort-002-905-183
DB02279	MolPort-001-780-153
DB02280	MolPort-000-144-484
DB02280	MolPort-001-759-996
DB02280	MolPort-003-987-005
DB02282	MolPort-001-834-574
DB02283	MolPort-003-912-992
DB02289	MolPort-006-168-283
DB02296	MolPort-001-793-103
DB02297	MolPort-000-139-478
DB02299	MolPort-005-938-085
DB02299	MolPort-008-267-990
DB02299	MolPort-016-580-283
DB02300	MolPort-035-394-984
DB02302	MolPort-019-939-245
DB02309	MolPort-035-688-194
DB02312	MolPort-003-929-226
DB02312	MolPort-008-267-939
DB02315	MolPort-027-950-785
DB02315	MolPort-035-395-455
DB02317	MolPort-000-718-796
DB02317	MolPort-002-523-079
DB02317	MolPort-003-935-006
DB02327	MolPort-003-939-658
DB02329	MolPort-019-780-496
DB02329	MolPort-023-222-783
DB02329	MolPort-023-278-243
DB02332	MolPort-003-933-797
DB02332	MolPort-016-638-407
DB02332	MolPort-019-705-480
DB02334	MolPort-006-168-317
DB02335	MolPort-000-151-238
DB02335	MolPort-001-767-657
DB02335	MolPort-002-544-864
DB02335	MolPort-006-833-679
DB02335	MolPort-009-760-028
DB02335	MolPort-009-766-104
DB02340	MolPort-001-762-454
DB02340	MolPort-012-204-296
DB02340	MolPort-027-633-386
DB02342	MolPort-003-927-295
DB02344	MolPort-004-956-456
DB02344	MolPort-008-267-866
DB02344	MolPort-023-220-399
DB02352	MolPort-000-141-803
DB02362	MolPort-001-783-929
DB02362	MolPort-006-309-523
DB02365	MolPort-000-884-337
DB02368	MolPort-023-333-992
DB02370	MolPort-015-163-764
DB02371	MolPort-003-939-791
DB02371	MolPort-003-939-792
DB02372	MolPort-004-759-678
DB02373	MolPort-003-926-090
DB02375	MolPort-001-740-532
DB02379	MolPort-001-780-232
DB02379	MolPort-003-895-983
DB02379	MolPort-003-925-482
DB02379	MolPort-003-934-848
DB02379	MolPort-003-937-981
DB02379	MolPort-003-937-982
DB02379	MolPort-006-111-449
DB02379	MolPort-008-267-847
DB02379	MolPort-008-267-852
DB02379	MolPort-008-267-862
DB02379	MolPort-016-582-650
DB02379	MolPort-023-220-267
DB02379	MolPort-023-247-035
DB02379	MolPort-028-959-322
DB02383	MolPort-006-168-350
DB02384	MolPort-026-972-310
DB02386	MolPort-002-529-869
DB02387	MolPort-001-770-216
DB02387	MolPort-003-794-808
DB02387	MolPort-003-794-809
DB02396	MolPort-001-787-402
DB02401	MolPort-002-679-216
DB02403	MolPort-000-155-442
DB02405	MolPort-001-767-645
DB02406	MolPort-001-780-113
DB02407	MolPort-003-958-993
DB02407	MolPort-033-437-778
DB02412	MolPort-001-780-272
DB02413	MolPort-000-003-992
DB02413	MolPort-004-334-072
DB02415	MolPort-002-740-436
DB02417	MolPort-003-926-373
DB02418	MolPort-003-927-419
DB02418	MolPort-003-927-420
DB02418	MolPort-003-927-421
DB02419	MolPort-001-510-784
DB02424	MolPort-003-983-579
DB02424	MolPort-006-069-196
DB02424	MolPort-023-220-659
DB02424	MolPort-023-293-514
DB02424	MolPort-028-951-604
DB02428	MolPort-000-142-284
DB02428	MolPort-023-331-952
DB02429	MolPort-006-168-378
DB02430	MolPort-016-631-339
DB02431	MolPort-003-940-646
DB02431	MolPort-006-822-859
DB02431	MolPort-009-198-566
DB02431	MolPort-023-220-175
DB02434	MolPort-000-150-156
DB02435	MolPort-001-768-842
DB02435	MolPort-005-755-347
DB02448	MolPort-001-780-047
DB02452	MolPort-003-939-619
DB02452	MolPort-028-959-938
DB02453	MolPort-003-926-090
DB02456	MolPort-000-714-021
DB02456	MolPort-000-719-089
DB02456	MolPort-001-017-924
DB02456	MolPort-002-345-725
DB02456	MolPort-003-929-626
DB02456	MolPort-003-940-799
DB02456	MolPort-004-947-395
DB02456	MolPort-023-329-891
DB02456	MolPort-029-884-939
DB02456	MolPort-035-394-991
DB02459	MolPort-003-847-631
DB02464	MolPort-000-871-513
DB02464	MolPort-006-309-510
DB02465	MolPort-003-983-617
DB02467	MolPort-000-156-735
DB02467	MolPort-003-958-630
DB02481	MolPort-002-473-559
DB02482	MolPort-003-939-113
DB02489	MolPort-002-715-483
DB02494	MolPort-001-792-415
DB02494	MolPort-003-925-907
DB02494	MolPort-003-939-067
DB02502	MolPort-035-690-169
DB02503	MolPort-000-931-601
DB02507	MolPort-001-787-822
DB02507	MolPort-002-130-141
DB02507	MolPort-003-850-868
DB02507	MolPort-003-940-174
DB02507	MolPort-016-634-104
DB02507	MolPort-019-940-206
DB02507	MolPort-027-564-894
DB02507	MolPort-027-564-895
DB02509	MolPort-001-769-747
DB02512	MolPort-006-069-429
DB02512	MolPort-006-822-901
DB02512	MolPort-023-220-192
DB02512	MolPort-028-616-831
DB02513	MolPort-001-791-636
DB02515	MolPort-000-773-004
DB02515	MolPort-006-147-729
DB02515	MolPort-027-837-969
DB02517	MolPort-001-779-720
DB02517	MolPort-002-499-418
DB02518	MolPort-000-149-915
DB02518	MolPort-001-791-849
DB02518	MolPort-003-940-175
DB02520	MolPort-006-828-637
DB02524	MolPort-019-939-007
DB02527	MolPort-001-030-848
DB02527	MolPort-003-925-181
DB02527	MolPort-003-925-182
DB02527	MolPort-004-965-096
DB02527	MolPort-005-934-046
DB02530	MolPort-000-146-216
DB02531	MolPort-001-783-185
DB02532	MolPort-000-158-721
DB02533	MolPort-001-781-445
DB02533	MolPort-002-317-299
DB02533	MolPort-003-925-597
DB02533	MolPort-003-940-218
DB02533	MolPort-027-837-854
DB02533	MolPort-035-395-347
DB02534	MolPort-001-766-686
DB02536	MolPort-001-779-924
DB02536	MolPort-003-935-269
DB02536	MolPort-003-983-961
DB02539	MolPort-001-780-167
DB02539	MolPort-002-322-427
DB02541	MolPort-001-794-230
DB02556	MolPort-001-757-416
DB02556	MolPort-001-780-018
DB02561	MolPort-008-267-854
DB02561	MolPort-008-267-941
DB02576	MolPort-001-789-469
DB02576	MolPort-001-791-935
DB02576	MolPort-001-794-231
DB02577	MolPort-002-509-322
DB02577	MolPort-009-757-496
DB02577	MolPort-027-845-926
DB02577	MolPort-035-758-028
DB02579	MolPort-000-871-611
DB02585	MolPort-006-168-486
DB02586	MolPort-004-947-232
DB02587	MolPort-002-493-717
DB02587	MolPort-003-983-766
DB02587	MolPort-006-168-487
DB02594	MolPort-000-656-255
DB02594	MolPort-000-719-548
DB02594	MolPort-001-793-068
DB02594	MolPort-003-929-821
DB02594	MolPort-019-879-128
DB02594	MolPort-035-688-191
DB02600	MolPort-023-219-574
DB02600	MolPort-027-656-908
DB02601	MolPort-000-005-912
DB02601	MolPort-001-770-299
DB02601	MolPort-003-936-816
DB02606	MolPort-001-768-623
DB02606	MolPort-001-783-136
DB02606	MolPort-003-927-432
DB02608	MolPort-001-783-455
DB02619	MolPort-000-001-490
DB02624	MolPort-000-727-345
DB02624	MolPort-000-882-259
DB02624	MolPort-001-768-821
DB02624	MolPort-001-787-398
DB02624	MolPort-001-793-077
DB02624	MolPort-002-512-770
DB02624	MolPort-003-925-555
DB02624	MolPort-003-933-737
DB02628	MolPort-023-332-856
DB02628	MolPort-023-332-857
DB02628	MolPort-023-332-858
DB02632	MolPort-002-513-941
DB02632	MolPort-002-893-589
DB02632	MolPort-002-893-597
DB02632	MolPort-003-849-500
DB02632	MolPort-003-938-804
DB02632	MolPort-003-938-809
DB02632	MolPort-003-939-358
DB02637	MolPort-001-788-419
DB02639	MolPort-002-500-584
DB02639	MolPort-002-524-309
DB02639	MolPort-003-849-160
DB02639	MolPort-003-938-627
DB02639	MolPort-003-938-630
DB02639	MolPort-008-267-901
DB02639	MolPort-008-267-902
DB02639	MolPort-008-267-907
DB02639	MolPort-008-267-908
DB02641	MolPort-001-781-837
DB02643	MolPort-003-931-959
DB02648	MolPort-001-793-028
DB02648	MolPort-005-932-912
DB02649	MolPort-003-922-531
DB02649	MolPort-027-947-663
DB02650	MolPort-001-783-759
DB02650	MolPort-009-653-581
DB02655	MolPort-001-781-456
DB02655	MolPort-002-499-382
DB02656	MolPort-003-983-779
DB02659	MolPort-000-720-075
DB02659	MolPort-001-790-624
DB02659	MolPort-002-507-158
DB02659	MolPort-002-524-898
DB02659	MolPort-002-526-492
DB02659	MolPort-003-892-613
DB02659	MolPort-007-980-923
DB02659	MolPort-023-220-283
DB02659	MolPort-028-617-025
DB02659	MolPort-030-042-315
DB02663	MolPort-003-991-074
DB02664	MolPort-000-139-323
DB02665	MolPort-003-849-880
DB02665	MolPort-008-545-500
DB02665	MolPort-016-636-595
DB02665	MolPort-029-996-105
DB02665	MolPort-035-395-801
DB02667	MolPort-035-394-979
DB02671	MolPort-000-157-227
DB02676	MolPort-003-926-732
DB02678	MolPort-000-740-761
DB02678	MolPort-001-768-894
DB02678	MolPort-003-926-381
DB02678	MolPort-003-934-955
DB02678	MolPort-003-937-977
DB02678	MolPort-003-986-526
DB02678	MolPort-005-935-099
DB02678	MolPort-005-938-383
DB02678	MolPort-022-881-398
DB02679	MolPort-001-768-967
DB02680	MolPort-001-783-834
DB02685	MolPort-001-758-743
DB02685	MolPort-001-758-744
DB02685	MolPort-003-990-079
DB02685	MolPort-029-938-986
DB02686	MolPort-028-959-398
DB02690	MolPort-003-847-937
DB02691	MolPort-000-727-577
DB02691	MolPort-002-919-243
DB02691	MolPort-003-930-882
DB02691	MolPort-009-757-774
DB02691	MolPort-023-220-393
DB02691	MolPort-023-220-394
DB02691	MolPort-027-834-667
DB02691	MolPort-027-836-816
DB02691	MolPort-027-946-818
DB02691	MolPort-028-616-463
DB02691	MolPort-030-084-305
DB02692	MolPort-003-959-732
DB02693	MolPort-002-904-173
DB02693	MolPort-008-268-943
DB02697	MolPort-002-882-174
DB02697	MolPort-020-758-633
DB02697	MolPort-020-960-350
DB02701	MolPort-001-783-876
DB02703	MolPort-000-707-568
DB02703	MolPort-001-934-122
DB02703	MolPort-002-524-580
DB02703	MolPort-002-964-476
DB02703	MolPort-003-938-775
DB02703	MolPort-006-822-745
DB02703	MolPort-023-333-208
DB02709	MolPort-002-499-801
DB02709	MolPort-019-999-364
DB02710	MolPort-006-168-568
DB02710	MolPort-030-847-306
DB02710	MolPort-034-491-786
DB02712	MolPort-000-155-556
DB02713	MolPort-000-894-307
DB02713	MolPort-006-822-625
DB02714	MolPort-028-960-645
DB02727	MolPort-012-873-151
DB02728	MolPort-000-478-076
DB02731	MolPort-000-884-875
DB02736	MolPort-001-779-697
DB02740	MolPort-000-146-241
DB02740	MolPort-002-131-937
DB02743	MolPort-008-346-746
DB02743	MolPort-028-959-893
DB02743	MolPort-029-941-783
DB02745	MolPort-001-619-388
DB02745	MolPort-001-792-520
DB02745	MolPort-002-509-212
DB02745	MolPort-005-932-481
DB02745	MolPort-006-711-282
DB02745	MolPort-008-356-143
DB02745	MolPort-023-220-311
DB02745	MolPort-035-688-195
DB02746	MolPort-000-690-820
DB02746	MolPort-006-309-524
DB02749	MolPort-000-691-694
DB02749	MolPort-000-928-156
DB02750	MolPort-000-762-004
DB02750	MolPort-001-573-586
DB02750	MolPort-003-929-576
DB02751	MolPort-000-732-415
DB02751	MolPort-001-766-203
DB02752	MolPort-000-255-119
DB02752	MolPort-001-795-003
DB02752	MolPort-014-930-952
DB02757	MolPort-000-165-803
DB02758	MolPort-000-139-896
DB02763	MolPort-006-168-603
DB02764	MolPort-016-899-216
DB02765	MolPort-003-848-032
DB02765	MolPort-006-168-604
DB02765	MolPort-019-903-826
DB02768	MolPort-003-925-520
DB02772	MolPort-002-328-846
DB02772	MolPort-003-926-939
DB02773	MolPort-005-983-242
DB02774	MolPort-000-872-090
DB02779	MolPort-002-476-046
DB02779	MolPort-003-927-087
DB02779	MolPort-003-932-991
DB02788	MolPort-001-785-644
DB02789	MolPort-000-720-642
DB02789	MolPort-002-506-906
DB02789	MolPort-002-522-274
DB02789	MolPort-003-666-312
DB02789	MolPort-009-198-793
DB02795	MolPort-000-871-566
DB02797	MolPort-000-139-857
DB02803	MolPort-001-780-097
DB02805	MolPort-028-960-645
DB02806	MolPort-001-793-100
DB02810	MolPort-003-925-049
DB02810	MolPort-003-925-050
DB02810	MolPort-016-582-441
DB02810	MolPort-027-640-531
DB02811	MolPort-002-042-530
DB02815	MolPort-000-872-023
DB02821	MolPort-019-904-731
DB02821	MolPort-023-331-313
DB02821	MolPort-023-331-657
DB02822	MolPort-001-769-112
DB02823	MolPort-001-759-696
DB02826	MolPort-001-783-724
DB02831	MolPort-003-925-287
DB02839	MolPort-000-691-730
DB02839	MolPort-001-641-037
DB02840	MolPort-003-718-019
DB02843	MolPort-000-718-796
DB02843	MolPort-002-523-079
DB02843	MolPort-003-935-006
DB02846	MolPort-001-792-081
DB02846	MolPort-002-045-709
DB02846	MolPort-002-510-655
DB02846	MolPort-002-514-786
DB02851	MolPort-003-802-855
DB02852	MolPort-003-932-997
DB02853	MolPort-000-517-627
DB02853	MolPort-001-793-119
DB02854	MolPort-001-836-899
DB02854	MolPort-002-506-907
DB02854	MolPort-002-524-582
DB02854	MolPort-002-911-084
DB02854	MolPort-003-873-375
DB02854	MolPort-003-891-847
DB02854	MolPort-019-853-725
DB02854	MolPort-023-220-261
DB02857	MolPort-001-792-491
DB02857	MolPort-002-319-946
DB02857	MolPort-002-507-342
DB02857	MolPort-003-881-792
DB02857	MolPort-003-935-435
DB02857	MolPort-006-820-416
DB02857	MolPort-009-198-734
DB02857	MolPort-023-220-324
DB02866	MolPort-001-485-525
DB02867	MolPort-000-718-796
DB02867	MolPort-002-523-079
DB02867	MolPort-003-935-006
DB02870	MolPort-001-792-148
DB02877	MolPort-003-959-717
DB02880	MolPort-006-168-678
DB02883	MolPort-027-835-580
DB02884	MolPort-000-001-004
DB02884	MolPort-000-146-220
DB02884	MolPort-003-929-368
DB02884	MolPort-020-003-874
DB02884	MolPort-020-003-896
DB02884	MolPort-028-749-445
DB02884	MolPort-030-005-035
DB02891	MolPort-003-933-555
DB02893	MolPort-000-928-154
DB02893	MolPort-001-792-019
DB02896	MolPort-001-814-397
DB02900	MolPort-003-929-226
DB02900	MolPort-008-267-939
DB02901	MolPort-000-738-122
DB02901	MolPort-002-506-880
DB02901	MolPort-002-510-861
DB02904	MolPort-021-802-701
DB02904	MolPort-021-802-702
DB02909	MolPort-000-162-465
DB02909	MolPort-019-719-966
DB02918	MolPort-003-960-230
DB02924	MolPort-002-498-786
DB02924	MolPort-002-507-166
DB02924	MolPort-004-747-807
DB02924	MolPort-028-754-240
DB02925	MolPort-005-932-725
DB02932	MolPort-003-845-034
DB02932	MolPort-027-564-887
DB02935	MolPort-001-786-867
DB02938	MolPort-001-780-041
DB02945	MolPort-001-785-887
DB02945	MolPort-002-513-627
DB02945	MolPort-008-267-835
DB02945	MolPort-008-267-951
DB02945	MolPort-009-014-249
DB02945	MolPort-016-638-390
DB02945	MolPort-023-247-058
DB02945	MolPort-028-960-660
DB02952	MolPort-001-779-880
DB02952	MolPort-028-962-250
DB02955	MolPort-003-939-239
DB02959	MolPort-000-141-384
DB02959	MolPort-002-507-275
DB02959	MolPort-003-925-825
DB02959	MolPort-023-334-221
DB02961	MolPort-001-792-474
DB02961	MolPort-001-792-487
DB02961	MolPort-003-941-411
DB02961	MolPort-006-115-507
DB02961	MolPort-023-278-197
DB02961	MolPort-027-836-953
DB02966	MolPort-003-983-499
DB02966	MolPort-006-168-742
DB02967	MolPort-000-385-055
DB02969	MolPort-001-761-367
DB02970	MolPort-001-763-925
DB02972	MolPort-001-790-224
DB02972	MolPort-033-481-974
DB02972	MolPort-033-481-975
DB02978	MolPort-006-168-750
DB02978	MolPort-006-666-408
DB02978	MolPort-008-155-753
DB02978	MolPort-008-155-754
DB02978	MolPort-027-806-850
DB02987	MolPort-004-351-962
DB02987	MolPort-012-209-054
DB02994	MolPort-003-666-517
DB02994	MolPort-006-110-791
DB02994	MolPort-020-006-846
DB02995	MolPort-000-871-531
DB02999	MolPort-003-939-212
DB03000	MolPort-003-848-032
DB03000	MolPort-006-168-604
DB03000	MolPort-019-903-826
DB03002	MolPort-001-769-161
DB03006	MolPort-000-928-119
DB03012	MolPort-004-346-009
DB03012	MolPort-030-847-307
DB03012	MolPort-035-279-630
DB03018	MolPort-000-871-537
DB03018	MolPort-035-748-875
DB03023	MolPort-002-854-321
DB03025	MolPort-001-782-881
DB03029	MolPort-016-899-217
DB03034	MolPort-000-758-642
DB03034	MolPort-002-885-835
DB03034	MolPort-005-932-749
DB03034	MolPort-016-582-660
DB03034	MolPort-023-219-659
DB03034	MolPort-023-220-556
DB03034	MolPort-023-332-231
DB03034	MolPort-023-332-232
DB03040	MolPort-001-792-516
DB03044	MolPort-006-168-795
DB03048	MolPort-001-788-429
DB03051	MolPort-001-759-262
DB03051	MolPort-001-792-498
DB03051	MolPort-001-792-912
DB03052	MolPort-002-539-775
DB03054	MolPort-001-783-760
DB03056	MolPort-001-768-812
DB03056	MolPort-002-499-876
DB03056	MolPort-003-991-825
DB03058	MolPort-001-640-474
DB03061	MolPort-006-168-805
DB03066	MolPort-001-788-303
DB03066	MolPort-003-848-345
DB03066	MolPort-003-936-000
DB03068	MolPort-006-396-391
DB03073	MolPort-002-461-914
DB03080	MolPort-016-633-185
DB03083	MolPort-002-894-454
DB03085	MolPort-000-871-981
DB03087	MolPort-005-940-407
DB03088	MolPort-000-005-939
DB03088	MolPort-001-770-210
DB03088	MolPort-001-791-750
DB03089	MolPort-001-781-456
DB03089	MolPort-002-499-382
DB03091	MolPort-006-168-829
DB03091	MolPort-019-905-197
DB03091	MolPort-020-004-199
DB03091	MolPort-020-004-580
DB03091	MolPort-023-279-079
DB03096	MolPort-001-760-457
DB03103	MolPort-027-835-577
DB03105	MolPort-006-168-841
DB03105	MolPort-008-268-006
DB03106	MolPort-001-742-552
DB03106	MolPort-001-785-905
DB03106	MolPort-003-719-862
DB03106	MolPort-003-848-190
DB03106	MolPort-003-933-929
DB03106	MolPort-008-267-886
DB03107	MolPort-001-641-009
DB03107	MolPort-028-962-248
DB03109	MolPort-000-146-208
DB03109	MolPort-002-507-388
DB03109	MolPort-003-871-954
DB03109	MolPort-003-925-138
DB03109	MolPort-006-822-931
DB03109	MolPort-023-220-338
DB03109	MolPort-035-691-400
DB03110	MolPort-001-783-079
DB03115	MolPort-006-168-845
DB03119	MolPort-001-780-001
DB03120	MolPort-001-783-159
DB03125	MolPort-003-986-640
DB03127	MolPort-000-001-395
DB03127	MolPort-001-011-631
DB03127	MolPort-001-759-852
DB03128	MolPort-001-789-037
DB03128	MolPort-001-794-626
DB03128	MolPort-003-940-248
DB03132	MolPort-000-718-912
DB03132	MolPort-001-939-908
DB03132	MolPort-002-130-766
DB03132	MolPort-002-939-535
DB03132	MolPort-009-766-113
DB03132	MolPort-028-607-897
DB03134	MolPort-002-915-363
DB03134	MolPort-027-835-910
DB03134	MolPort-027-836-058
DB03139	MolPort-003-926-462
DB03140	MolPort-000-139-404
DB03142	MolPort-002-319-944
DB03142	MolPort-008-267-864
DB03142	MolPort-023-220-271
DB03143	MolPort-001-783-730
DB03147	MolPort-003-933-797
DB03147	MolPort-016-638-407
DB03147	MolPort-019-705-480
DB03149	MolPort-002-466-648
DB03149	MolPort-005-310-624
DB03151	MolPort-001-783-710
DB03156	MolPort-001-785-887
DB03156	MolPort-002-513-627
DB03156	MolPort-008-267-835
DB03156	MolPort-008-267-951
DB03156	MolPort-009-014-249
DB03156	MolPort-016-638-390
DB03156	MolPort-023-247-058
DB03156	MolPort-028-960-660
DB03166	MolPort-000-871-575
DB03166	MolPort-006-169-563
DB03167	MolPort-000-917-527
DB03172	MolPort-004-964-088
DB03175	MolPort-000-872-058
DB03177	MolPort-000-284-455
DB03177	MolPort-006-168-885
DB03180	MolPort-000-368-857
DB03183	MolPort-000-146-413
DB03193	MolPort-002-317-291
DB03194	MolPort-003-662-658
DB03194	MolPort-003-848-886
DB03194	MolPort-003-958-768
DB03194	MolPort-028-959-318
DB03194	MolPort-028-959-815
DB03194	MolPort-028-960-528
DB03196	MolPort-004-964-105
DB03196	MolPort-006-069-134
DB03196	MolPort-027-835-699
DB03201	MolPort-000-762-004
DB03201	MolPort-001-573-586
DB03201	MolPort-003-929-576
DB03203	MolPort-003-850-275
DB03204	MolPort-002-728-893
DB03204	MolPort-006-112-536
DB03204	MolPort-028-962-328
DB03206	MolPort-003-846-210
DB03206	MolPort-003-941-192
DB03206	MolPort-003-983-553
DB03208	MolPort-001-741-210
DB03209	MolPort-001-785-773
DB03209	MolPort-004-285-267
DB03209	MolPort-019-994-198
DB03210	MolPort-000-151-201
DB03214	MolPort-000-000-934
DB03214	MolPort-003-959-925
DB03214	MolPort-019-879-193
DB03222	MolPort-003-929-801
DB03222	MolPort-020-004-776
DB03226	MolPort-000-158-883
DB03229	MolPort-000-004-514
DB03229	MolPort-003-891-781
DB03229	MolPort-003-938-585
DB03229	MolPort-005-940-352
DB03229	MolPort-006-143-476
DB03238	MolPort-000-146-161
DB03242	MolPort-008-267-897
DB03242	MolPort-008-267-898
DB03242	MolPort-009-197-492
DB03242	MolPort-023-222-036
DB03243	MolPort-000-145-984
DB03243	MolPort-003-900-934
DB03246	MolPort-002-319-944
DB03246	MolPort-008-267-864
DB03246	MolPort-023-220-271
DB03247	MolPort-003-939-021
DB03247	MolPort-016-582-614
DB03252	MolPort-001-758-969
DB03252	MolPort-001-779-975
DB03253	MolPort-000-002-713
DB03253	MolPort-003-003-661
DB03253	MolPort-003-932-494
DB03253	MolPort-019-922-279
DB03253	MolPort-023-313-656
DB03253	MolPort-027-834-652
DB03255	MolPort-000-871-946
DB03256	MolPort-000-705-272
DB03256	MolPort-003-934-209
DB03256	MolPort-004-964-288
DB03256	MolPort-005-933-251
DB03256	MolPort-006-147-692
DB03256	MolPort-009-758-396
DB03256	MolPort-016-633-192
DB03256	MolPort-027-836-887
DB03256	MolPort-027-837-104
DB03256	MolPort-028-600-118
DB03258	MolPort-003-941-085
DB03258	MolPort-016-638-289
DB03260	MolPort-001-770-255
DB03266	MolPort-001-781-859
DB03270	MolPort-000-154-262
DB03275	MolPort-006-168-954
DB03277	MolPort-009-194-233
DB03277	MolPort-016-638-384
DB03278	MolPort-000-155-066
DB03278	MolPort-003-933-428
DB03279	MolPort-002-893-588
DB03279	MolPort-003-932-968
DB03279	MolPort-008-267-943
DB03279	MolPort-028-959-701
DB03279	MolPort-028-959-850
DB03283	MolPort-000-765-401
DB03283	MolPort-000-766-148
DB03283	MolPort-002-507-419
DB03283	MolPort-002-533-568
DB03283	MolPort-003-850-163
DB03283	MolPort-003-929-838
DB03283	MolPort-003-934-330
DB03283	MolPort-003-939-221
DB03283	MolPort-005-938-564
DB03283	MolPort-008-267-850
DB03283	MolPort-008-267-861
DB03283	MolPort-016-633-330
DB03283	MolPort-028-959-592
DB03283	MolPort-029-941-784
DB03285	MolPort-001-741-660
DB03292	MolPort-001-759-594
DB03297	MolPort-024-375-728
DB03299	MolPort-006-168-966
DB03301	MolPort-000-005-285
DB03305	MolPort-003-983-778
DB03308	MolPort-006-168-971
DB03308	MolPort-020-758-565
DB03308	MolPort-034-512-479
DB03309	MolPort-003-929-378
DB03310	MolPort-000-756-325
DB03310	MolPort-002-524-538
DB03310	MolPort-003-926-623
DB03312	MolPort-023-220-842
DB03313	MolPort-002-509-173
DB03314	MolPort-000-141-381
DB03314	MolPort-003-934-184
DB03315	MolPort-016-638-466
DB03316	MolPort-001-785-778
DB03319	MolPort-003-940-112
DB03319	MolPort-003-983-856
DB03320	MolPort-000-003-185
DB03320	MolPort-000-003-186
DB03320	MolPort-001-768-961
DB03320	MolPort-003-930-261
DB03320	MolPort-004-946-955
DB03320	MolPort-008-267-954
DB03320	MolPort-009-682-961
DB03320	MolPort-027-834-922
DB03322	MolPort-000-795-663
DB03322	MolPort-001-759-087
DB03322	MolPort-002-051-372
DB03322	MolPort-002-051-397
DB03322	MolPort-002-051-398
DB03322	MolPort-027-564-889
DB03323	MolPort-008-346-746
DB03323	MolPort-028-959-893
DB03323	MolPort-029-941-783
DB03328	MolPort-001-786-695
DB03329	MolPort-000-156-720
DB03335	MolPort-000-152-388
DB03338	MolPort-003-935-703
DB03339	MolPort-000-149-916
DB03345	MolPort-003-938-002
DB03346	MolPort-002-110-862
DB03347	MolPort-001-783-769
DB03357	MolPort-000-144-484
DB03357	MolPort-001-759-996
DB03357	MolPort-003-987-005
DB03360	MolPort-000-000-506
DB03360	MolPort-000-144-437
DB03360	MolPort-003-983-009
DB03362	MolPort-020-004-683
DB03364	MolPort-001-991-337
DB03364	MolPort-006-126-071
DB03364	MolPort-033-430-420
DB03374	MolPort-000-650-777
DB03374	MolPort-001-766-204
DB03374	MolPort-009-197-269
DB03374	MolPort-019-903-980
DB03374	MolPort-020-004-442
DB03379	MolPort-001-759-698
DB03380	MolPort-003-959-719
DB03380	MolPort-004-964-582
DB03380	MolPort-008-268-079
DB03380	MolPort-019-964-976
DB03380	MolPort-027-949-222
DB03386	MolPort-000-156-101
DB03386	MolPort-027-835-315
DB03387	MolPort-006-169-017
DB03389	MolPort-000-765-401
DB03389	MolPort-000-766-148
DB03389	MolPort-001-770-018
DB03389	MolPort-002-513-627
DB03389	MolPort-003-925-833
DB03389	MolPort-003-925-835
DB03389	MolPort-003-928-026
DB03389	MolPort-003-934-029
DB03389	MolPort-003-937-843
DB03389	MolPort-004-780-273
DB03389	MolPort-004-780-297
DB03389	MolPort-004-780-304
DB03389	MolPort-004-780-310
DB03389	MolPort-008-267-849
DB03389	MolPort-008-267-851
DB03389	MolPort-008-267-853
DB03389	MolPort-008-267-863
DB03389	MolPort-008-267-940
DB03389	MolPort-019-999-031
DB03400	MolPort-000-157-432
DB03401	MolPort-003-983-760
DB03403	MolPort-000-714-021
DB03403	MolPort-000-719-089
DB03403	MolPort-001-017-924
DB03403	MolPort-002-345-725
DB03403	MolPort-003-929-626
DB03403	MolPort-003-940-799
DB03403	MolPort-004-947-395
DB03403	MolPort-023-329-891
DB03403	MolPort-029-884-939
DB03403	MolPort-035-394-991
DB03407	MolPort-003-938-787
DB03409	MolPort-000-005-190
DB03409	MolPort-003-849-652
DB03409	MolPort-003-849-653
DB03409	MolPort-003-987-526
DB03409	MolPort-004-800-862
DB03409	MolPort-005-934-510
DB03409	MolPort-005-941-694
DB03409	MolPort-019-991-971
DB03409	MolPort-023-220-306
DB03412	MolPort-000-003-968
DB03412	MolPort-003-847-969
DB03419	MolPort-000-514-602
DB03419	MolPort-001-641-045
DB03422	MolPort-000-139-396
DB03422	MolPort-004-968-019
DB03422	MolPort-016-634-796
DB03424	MolPort-003-934-465
DB03424	MolPort-006-169-041
DB03430	MolPort-006-169-047
DB03432	MolPort-002-054-097
DB03432	MolPort-002-499-365
DB03432	MolPort-003-925-603
DB03432	MolPort-021-802-446
DB03432	MolPort-021-802-447
DB03432	MolPort-027-631-910
DB03432	MolPort-027-834-672
DB03434	MolPort-000-829-400
DB03434	MolPort-003-986-252
DB03434	MolPort-035-758-029
DB03435	MolPort-020-003-811
DB03440	MolPort-003-701-062
DB03444	MolPort-009-019-520
DB03454	MolPort-001-766-712
DB03461	MolPort-020-004-573
DB03461	MolPort-027-836-955
DB03461	MolPort-027-837-945
DB03462	MolPort-001-766-701
DB03462	MolPort-016-728-797
DB03463	MolPort-001-783-900
DB03467	MolPort-000-861-091
DB03467	MolPort-001-796-145
DB03467	MolPort-002-507-277
DB03484	MolPort-006-169-092
DB03485	MolPort-000-765-401
DB03485	MolPort-000-766-148
