drugbank_id	zinc_id
DB04540	ZINC02048786
DB04540	ZINC02048787
DB04540	ZINC02169851
DB04540	ZINC02516840
DB04540	ZINC02557432
DB04540	ZINC03847947
DB04540	ZINC03847948
DB04540	ZINC03869465
DB04540	ZINC03869466
DB04540	ZINC03869467
DB04540	ZINC03869468
DB04540	ZINC03875383
DB04540	ZINC04113798
DB04540	ZINC04113799
DB04540	ZINC04175349
DB04540	ZINC04175351
DB04540	ZINC04175353
DB04540	ZINC04310985
DB04540	ZINC04310986
DB04540	ZINC04535733
DB04540	ZINC04978508
DB04540	ZINC04978517
DB04540	ZINC04978525
DB04540	ZINC04978530
DB04540	ZINC05230386
DB04540	ZINC05230441
DB04540	ZINC05230492
DB04540	ZINC05230559
DB04540	ZINC05453222
DB04540	ZINC05481713
DB04540	ZINC05715738
DB04540	ZINC05715745
DB04540	ZINC05715756
DB04540	ZINC08580583
DB04540	ZINC08681431
DB04540	ZINC08681432
DB04540	ZINC08681433
DB04540	ZINC09302334
DB04540	ZINC09302335
DB04540	ZINC09302336
DB04540	ZINC09302337
DB04540	ZINC11592526
DB04540	ZINC11592527
DB04540	ZINC11592528
DB04540	ZINC12404012
DB04540	ZINC12404013
DB04540	ZINC12404014
DB04540	ZINC12404015
DB04540	ZINC16889999
DB04540	ZINC16944441
DB04540	ZINC16944444
DB04540	ZINC16944448
DB04540	ZINC16944452
DB04540	ZINC44607962
DB04541	ZINC00402826
DB04541	ZINC00402827
DB04545	ZINC03813668
DB04545	ZINC06361564
DB04546	ZINC00057311
DB04546	ZINC12504404
DB04546	ZINC18193375
DB04546	ZINC22055430
DB04546	ZINC22055434
DB04546	ZINC49052049
DB04550	ZINC00105227
DB04551	ZINC03869914
DB04551	ZINC03869915
DB04551	ZINC03869916
DB04551	ZINC03869917
DB04551	ZINC04096694
DB04552	ZINC00125031
DB04553	ZINC01532540
DB04555	ZINC12495268
DB04555	ZINC13431045
DB04555	ZINC13431047
DB04555	ZINC13431048
DB04555	ZINC13431049
DB04556	ZINC01577510
DB04556	ZINC03591018
DB04557	ZINC04474696
DB04557	ZINC64219879
DB04559	ZINC13558691
DB04560	ZINC03870974
DB04562	ZINC00334493
DB04564	ZINC01532566
DB04564	ZINC02539702
DB04564	ZINC02539703
DB04564	ZINC03869937
DB04564	ZINC03869938
DB04564	ZINC03869939
DB04564	ZINC03881805
DB04564	ZINC09223154
DB04566	ZINC04228242
DB04566	ZINC04353761
DB04566	ZINC08613164
DB04566	ZINC13526981
DB04566	ZINC13531931
DB04566	ZINC13531934
DB04566	ZINC14951277
DB04566	ZINC14951284
DB04566	ZINC16969369
DB04566	ZINC19014754
DB04566	ZINC33670606
DB04566	ZINC33670607
DB04566	ZINC34800305
DB04569	ZINC01530244
DB04570	ZINC03831157
DB04570	ZINC03831159
DB04570	ZINC03977942
DB04570	ZINC04245603
DB04571	ZINC00002226
DB04572	ZINC01530867
DB04573	ZINC00001373
DB04573	ZINC00525563
DB04573	ZINC00525565
DB04573	ZINC00525566
DB04573	ZINC00585979
DB04573	ZINC01736208
DB04573	ZINC03201932
DB04573	ZINC03815418
DB04573	ZINC03872491
DB04573	ZINC03872492
DB04573	ZINC03872493
DB04573	ZINC03872494
DB04573	ZINC03881360
DB04573	ZINC03977996
DB04573	ZINC03977997
DB04573	ZINC03977998
DB04573	ZINC04213126
DB04573	ZINC04521755
DB04573	ZINC05275871
DB04573	ZINC05881483
DB04573	ZINC11592605
DB04573	ZINC12402601
DB04573	ZINC12402602
DB04573	ZINC12402603
DB04573	ZINC44963239
DB04573	ZINC44963241
DB04574	ZINC01529463
DB04574	ZINC01530629
DB04574	ZINC03830786
DB04574	ZINC03830787
DB04574	ZINC03830788
DB04574	ZINC03876186
DB04574	ZINC08551464
DB04575	ZINC03870667
DB04575	ZINC03870668
DB04575	ZINC03870669
DB04575	ZINC03870670
DB04575	ZINC03875993
DB04575	ZINC11592752
DB04575	ZINC32911574
DB04575	ZINC66322903
DB04575	ZINC66322904
DB04577	ZINC00984833
DB04580	ZINC00336851
DB04581	ZINC00169811
DB04582	ZINC09327773
DB04582	ZINC09327776
DB04582	ZINC19702296
DB04582	ZINC19702298
DB04586	ZINC00388200
DB04591	ZINC12504434
DB04591	ZINC28528793
DB04592	ZINC02530726
DB04594	ZINC02556454
DB04599	ZINC00015951
DB04604	ZINC01704311
DB04604	ZINC02516039
DB04604	ZINC03871139
DB04604	ZINC03871140
DB04604	ZINC03871141
DB04604	ZINC05161616
DB04604	ZINC13783922
DB04604	ZINC14806682
DB04604	ZINC14806687
DB04604	ZINC14806690
DB04604	ZINC27646915
DB04605	ZINC00154819
DB04608	ZINC06475935
DB04619	ZINC00896628
DB04620	ZINC00001234
DB04622	ZINC00404262
DB04627	ZINC00088349
DB04627	ZINC00315929
DB04627	ZINC00389497
DB04627	ZINC03956782
DB04627	ZINC04529544
DB04627	ZINC04529545
DB04627	ZINC04529547
DB04627	ZINC12360648
DB04627	ZINC12360649
DB04627	ZINC12958864
DB04627	ZINC12958872
DB04630	ZINC03833824
DB04630	ZINC17003731
DB04630	ZINC59676569
DB04634	ZINC00155678
DB04634	ZINC00230485
DB04636	ZINC02579080
DB04636	ZINC53683597
DB04636	ZINC56963153
DB04637	ZINC02242705
DB04638	ZINC00056404
DB04639	ZINC02244337
DB04639	ZINC02244338
DB04640	ZINC01669723
DB04641	ZINC00156898
DB04650	ZINC01532548
DB04650	ZINC02169824
DB04650	ZINC02169825
DB04650	ZINC03830315
DB04650	ZINC03830316
DB04650	ZINC03830317
DB04650	ZINC03830318
DB04652	ZINC00402782
DB04652	ZINC04095869
DB04652	ZINC04095870
DB04652	ZINC04095871
DB04652	ZINC04095872
DB04652	ZINC04521333
DB04652	ZINC05529866
DB04652	ZINC05529881
DB04652	ZINC08551455
DB04652	ZINC08551456
DB04652	ZINC08551457
DB04652	ZINC08551458
DB04652	ZINC13513592
DB04652	ZINC13719178
DB04652	ZINC16248893
DB04652	ZINC16248895
DB04652	ZINC44582887
DB04655	ZINC00001723
DB04657	ZINC00043478
DB04660	ZINC01532714
DB04660	ZINC12493448
DB04662	ZINC12504456
DB04662	ZINC13819459
DB04665	ZINC00074709
DB04674	ZINC03860382
DB04676	ZINC02545087
DB04676	ZINC04517578
DB04681	ZINC12504462
DB04681	ZINC13478809
DB04681	ZINC36378880
DB04681	ZINC36378882
DB04681	ZINC36378883
DB04681	ZINC36378885
DB04681	ZINC65356746
DB04684	ZINC01598087
DB04687	ZINC05701267
DB04687	ZINC16039348
DB04688	ZINC01698750
DB04688	ZINC04654765
DB04690	ZINC00001087
DB04690	ZINC00105309
DB04699	ZINC04658567
DB04701	ZINC01532230
DB04701	ZINC04556979
DB04701	ZINC04556980
DB04701	ZINC04556981
DB04704	ZINC04096811
DB04704	ZINC05758870
DB04705	ZINC05751264
DB04705	ZINC35024759
DB04705	ZINC35024760
DB04705	ZINC35024763
DB04705	ZINC35024765
DB04706	ZINC02128192
DB04706	ZINC02128193
DB04706	ZINC04096158
DB04706	ZINC05293908
DB04706	ZINC05293911
DB04706	ZINC05293913
DB04706	ZINC05293915
DB04706	ZINC05758832
DB04706	ZINC38497450
DB04706	ZINC65742846
DB04707	ZINC13815406
DB04713	ZINC00391104
DB04713	ZINC03679925
DB04714	ZINC08215654
DB04719	ZINC08830553
DB04725	ZINC03805769
DB04726	ZINC00391159
DB04734	ZINC03860287
DB04734	ZINC04501410
DB04741	ZINC02584454
DB04743	ZINC04617749
DB04745	ZINC08579298
DB04746	ZINC12504490
DB04746	ZINC13509298
DB04746	ZINC13509300
DB04746	ZINC13509302
DB04751	ZINC00582575
DB04751	ZINC00582580
DB04761	ZINC12504499
DB04763	ZINC12504500
DB04769	ZINC12504504
DB04769	ZINC13983243
DB04777	ZINC01020828
DB04777	ZINC01020829
DB04781	ZINC01529525
DB04782	ZINC01020828
DB04782	ZINC01020829
DB04784	ZINC00896625
DB04784	ZINC00896626
DB04789	ZINC02005305
DB04789	ZINC02572666
DB04789	ZINC13509110
DB04789	ZINC34633488
DB04794	ZINC03812958
DB04794	ZINC03871723
DB04806	ZINC00642935
DB04806	ZINC01045361
DB04806	ZINC01319771
DB04806	ZINC02530809
DB04806	ZINC02568019
DB04806	ZINC02597042
DB04806	ZINC02597047
DB04806	ZINC03861793
DB04806	ZINC04261915
DB04806	ZINC04534215
DB04806	ZINC04534216
DB04806	ZINC06662023
DB04806	ZINC12153277
DB04806	ZINC12153278
DB04806	ZINC12153279
DB04806	ZINC12153280
DB04806	ZINC15020098
DB04806	ZINC15205852
DB04806	ZINC15205860
DB04806	ZINC15205959
DB04806	ZINC15205963
DB04806	ZINC15206496
DB04806	ZINC15206498
DB04806	ZINC22053044
DB04806	ZINC22053051
DB04808	ZINC12650858
DB04808	ZINC12650861
DB04808	ZINC12650865
DB04808	ZINC12650869
DB04808	ZINC21985370
DB04808	ZINC21985374
DB04808	ZINC35565180
DB04808	ZINC35565181
DB04808	ZINC35565182
DB04808	ZINC35565183
DB04808	ZINC45076909
DB04808	ZINC45076911
DB04808	ZINC59846619
DB04808	ZINC59846620
DB04808	ZINC59846621
DB04808	ZINC59846622
DB04808	ZINC65748051
DB04808	ZINC65748053
DB04808	ZINC65748055
DB04808	ZINC65748058
DB04812	ZINC00000070
DB04812	ZINC01872015
DB04813	ZINC00608213
DB04815	ZINC06409735
DB04816	ZINC03860369
DB04817	ZINC01782155
DB04818	ZINC00001579
DB04819	ZINC02510048
DB04820	ZINC01713761
DB04821	ZINC00000549
DB04821	ZINC01565207
DB04821	ZINC19796033
DB04821	ZINC19796035
DB04822	ZINC03874580
DB04823	ZINC04217234
DB04824	ZINC03831317
DB04825	ZINC01532185
DB04825	ZINC01532186
DB04827	ZINC00901020
DB04828	ZINC00057537
DB04829	ZINC00403013
DB04829	ZINC03831014
DB04829	ZINC39569537
DB04830	ZINC02572899
DB04830	ZINC03871798
DB04830	ZINC04097425
DB04831	ZINC00002166
DB04832	ZINC07996519
DB04832	ZINC08099545
DB04833	ZINC02568176
DB04835	ZINC03817234
DB04835	ZINC22062008
DB04835	ZINC30691387
DB04836	ZINC02001740
DB04837	ZINC00057253
DB04837	ZINC00057254
DB04838	ZINC00000189
DB04838	ZINC00405331
DB04838	ZINC00968262
DB04838	ZINC03830611
DB04838	ZINC03830612
DB04838	ZINC08551997
DB04838	ZINC08551998
DB04838	ZINC08551999
DB04839	ZINC03814363
DB04839	ZINC03814423
DB04839	ZINC03830618
DB04839	ZINC03830619
DB04839	ZINC03830620
DB04839	ZINC03978019
DB04839	ZINC03978020
DB04839	ZINC03978021
DB04839	ZINC03978022
DB04839	ZINC04245706
DB04839	ZINC11616244
DB04839	ZINC11616245
DB04839	ZINC11616246
DB04839	ZINC11616247
DB04839	ZINC13298318
DB04839	ZINC13298319
DB04840	ZINC03594299
DB04841	ZINC19360739
DB04842	ZINC00537755
DB04843	ZINC00000449
DB04843	ZINC03813083
DB04844	ZINC00000751
DB04844	ZINC03875392
DB04844	ZINC03875393
DB04844	ZINC08552123
DB04845	ZINC03993846
DB04845	ZINC35018754
DB04849	ZINC03948085
DB04850	ZINC03982517
DB04850	ZINC27416055
DB04851	ZINC00895081
DB04856	ZINC03801027
DB04860	ZINC11680753
DB04860	ZINC22066935
DB04860	ZINC22066938
DB04861	ZINC00607986
DB04861	ZINC01999441
DB04861	ZINC03951631
DB04861	ZINC04213946
DB04861	ZINC05844788
DB04861	ZINC05844792
DB04861	ZINC11681534
DB04861	ZINC14951683
DB04861	ZINC15668963
DB04861	ZINC15668997
DB04861	ZINC22064452
DB04861	ZINC22064458
DB04861	ZINC22064462
DB04861	ZINC44830863
DB04864	ZINC02094254
DB04864	ZINC03108047
DB04864	ZINC09411212
DB04864	ZINC09411213
DB04864	ZINC19796050
DB04864	ZINC27074628
DB04865	ZINC03995920
DB04866	ZINC01849658
DB04866	ZINC01849659
DB04866	ZINC01849660
DB04866	ZINC05784191
DB04867	ZINC00537914
DB04868	ZINC06716957
DB04873	ZINC01537633
DB04874	ZINC00958817
DB04876	ZINC13523046
DB04876	ZINC30691414
DB04878	ZINC03788703
DB04878	ZINC03875281
DB04878	ZINC03875282
DB04878	ZINC03875283
DB04878	ZINC03875284
DB04878	ZINC13828199
DB04878	ZINC21986086
DB04878	ZINC21986088
DB04878	ZINC21986090
DB04879	ZINC00007460
DB04880	ZINC09225358
DB04883	ZINC03826221
DB04884	ZINC01482019
DB04884	ZINC01999422
DB04886	ZINC00608231
DB04886	ZINC01645454
DB04888	ZINC01481814
DB04888	ZINC52971454
DB04889	ZINC01844916
DB04889	ZINC05781680
DB04890	ZINC00602128
DB04890	ZINC03871703
DB04892	ZINC08076449
DB04896	ZINC00000506
DB04896	ZINC00014037
DB04896	ZINC01846944
DB04896	ZINC05649654
DB04898	ZINC03831825
DB04898	ZINC12504524
DB04898	ZINC44029024
DB04903	ZINC00608013
DB04903	ZINC03775812
DB04905	ZINC00002139
DB04908	ZINC52716421
DB04909	ZINC01535009
DB04909	ZINC22012461
DB04910	ZINC04685859
DB04915	ZINC01491943
DB04920	ZINC30691760
DB04920	ZINC30691763
DB04924	ZINC00537874
DB04930	ZINC01850374
DB04930	ZINC01850376
DB04930	ZINC01850377
DB04930	ZINC02032615
DB04936	ZINC01532049
DB04936	ZINC02508246
DB04936	ZINC02516866
DB04936	ZINC02575046
DB04936	ZINC05131823
DB04936	ZINC05131991
DB04936	ZINC05132035
DB04936	ZINC18152608
DB04942	ZINC00538415
DB04944	ZINC03798074
DB04944	ZINC04877289
DB04944	ZINC04877291
DB04944	ZINC04877292
DB04944	ZINC04877294
DB04944	ZINC11616871
DB04944	ZINC11616872
DB04944	ZINC13547762
DB04944	ZINC26252414
DB04944	ZINC44184441
DB04946	ZINC01548097
DB04948	ZINC00001266
DB04948	ZINC00005626
DB04951	ZINC00001958
DB04953	ZINC00016154
DB04957	ZINC21983255
DB04960	ZINC24809155
DB04961	ZINC01642844
DB04961	ZINC01642845
DB04961	ZINC08665422
DB04967	ZINC03831012
DB04996	ZINC05224164
DB04996	ZINC12358775
DB05003	ZINC04556523
DB05003	ZINC04556524
DB05009	ZINC11616965
DB05009	ZINC11616966
DB05009	ZINC22049205
DB05009	ZINC22049210
DB05009	ZINC59675168
DB05013	ZINC56898854
DB05016	ZINC13831791
DB05022	ZINC04214836
DB05025	ZINC00008826
DB05057	ZINC03824065
DB05057	ZINC05191096
DB05076	ZINC03871023
DB05083	ZINC01554274
DB05087	ZINC03824281
DB05087	ZINC15449316
DB05087	ZINC15449318
DB05087	ZINC15449319
DB05087	ZINC15449321
DB05100	ZINC28713814
DB05100	ZINC28713815
DB05100	ZINC33854783
DB05100	ZINC33854785
DB05107	ZINC25724183
DB05137	ZINC00001624
DB05137	ZINC00056446
DB05137	ZINC00156831
DB05137	ZINC00156931
DB05137	ZINC00519487
DB05137	ZINC01081316
DB05137	ZINC03831004
DB05137	ZINC05224245
DB05143	ZINC03994214
DB05171	ZINC04521469
DB05197	ZINC03831462
DB05229	ZINC03776592
DB05229	ZINC03871704
DB05229	ZINC03871706
DB05229	ZINC11616375
DB05229	ZINC11616377
DB05229	ZINC13671573
DB05229	ZINC22002182
DB05229	ZINC22002187
DB05229	ZINC27642591
DB05229	ZINC27642596
DB05229	ZINC33820105
DB05229	ZINC33820106
DB05229	ZINC35567169
DB05229	ZINC35567171
DB05229	ZINC35567173
DB05229	ZINC35567175
DB05245	ZINC00120319
DB05246	ZINC00014257
DB05246	ZINC00896703
DB05252	ZINC00642574
DB05252	ZINC00642576
DB05262	ZINC13542567
DB05265	ZINC03779720
DB05265	ZINC11616685
DB05266	ZINC00004234
DB05271	ZINC00004028
DB05271	ZINC00005151
DB05284	ZINC01580527
DB05286	ZINC01542002
DB05288	ZINC03931050
DB05288	ZINC04024675
DB05288	ZINC04024677
DB05288	ZINC04024678
DB05288	ZINC08612468
DB05288	ZINC08612469
DB05288	ZINC16968685
DB05288	ZINC43735841
DB05288	ZINC43735842
DB05288	ZINC43735843
DB05289	ZINC00000323
DB05289	ZINC00008667
DB05291	ZINC00020237
DB05294	ZINC03834198
DB05296	ZINC05224164
DB05298	ZINC00600360
DB05302	ZINC00001773
DB05302	ZINC00020225
DB05302	ZINC03874475
DB05302	ZINC03874476
DB05314	ZINC03924790
DB05314	ZINC04543536
DB05314	ZINC04543538
DB05314	ZINC04543541
DB05314	ZINC04543544
DB05314	ZINC12484901
DB05314	ZINC13543615
DB05314	ZINC22129829
DB05314	ZINC27103601
DB05314	ZINC27644174
DB05314	ZINC27644181
DB05314	ZINC28134992
DB05314	ZINC29552079
DB05314	ZINC35024574
DB05314	ZINC35024577
DB05314	ZINC35024580
DB05316	ZINC00895296
DB05316	ZINC00895297
DB05316	ZINC00895301
DB05316	ZINC12358606
DB05316	ZINC16159083
DB05318	ZINC01530575
DB05318	ZINC04468952
DB05339	ZINC03799319
DB05340	ZINC56898810
DB05343	ZINC02509961
DB05343	ZINC20230732
DB05347	ZINC01530555
DB05360	ZINC18207215
DB05377	ZINC01687057
DB05379	ZINC03812913
DB05379	ZINC03831138
DB05379	ZINC15848260
DB05379	ZINC15848261
DB05379	ZINC27638650
DB05379	ZINC27638657
DB05379	ZINC27638662
DB05379	ZINC27638664
DB05381	ZINC00388081
DB05381	ZINC18217584
DB05383	ZINC08034829
DB05384	ZINC00895281
DB05416	ZINC01549989
DB05424	ZINC27439698
DB05428	ZINC05224164
DB05436	ZINC00388237
DB05436	ZINC03589203
DB05448	ZINC00008687
DB05448	ZINC13209429
DB05458	ZINC00006562
DB05458	ZINC00018379
DB05461	ZINC03985553
DB05465	ZINC03966243
DB05475	ZINC01549362
DB05475	ZINC02522604
DB05475	ZINC04544882
DB05475	ZINC04544883
DB05482	ZINC00967733
DB05482	ZINC04099013
DB05488	ZINC00020220
DB05492	ZINC28644947
DB05494	ZINC01078621
DB05494	ZINC02583632
DB05494	ZINC03795098
DB05494	ZINC03830623
DB05494	ZINC03830624
DB05494	ZINC03830625
DB05494	ZINC03830626
DB05494	ZINC03978018
DB05494	ZINC06091575
DB05494	ZINC06524892
DB05494	ZINC12336757
DB05494	ZINC12336758
DB05494	ZINC16969357
DB05494	ZINC38518590
DB05508	ZINC00001773
DB05508	ZINC00020225
DB05508	ZINC03874475
DB05508	ZINC03874476
DB05511	ZINC03811810
DB05511	ZINC03995832
DB05659	ZINC03806644
DB05659	ZINC21985898
DB05659	ZINC67172226
DB05659	ZINC67172227
DB05659	ZINC67172228
DB05708	ZINC00000860
DB05719	ZINC01716098
DB05738	ZINC00008768
DB05786	ZINC03916310
DB05786	ZINC11680739
DB05792	ZINC01547575
DB05804	ZINC03874977
DB05804	ZINC03874978
DB05804	ZINC03874979
DB05804	ZINC03874980
DB05804	ZINC04096458
DB05812	ZINC03797541
DB05812	ZINC26392953
DB05812	ZINC26392956
DB05812	ZINC26392960
DB05812	ZINC26392964
DB05812	ZINC36323063
DB05812	ZINC36323067
DB05812	ZINC44830820
DB05812	ZINC56955990
DB05812	ZINC56955992
DB05812	ZINC56955994
DB05817	ZINC01544545
DB05824	ZINC03651070
DB05855	ZINC01543478
DB05861	ZINC34587992
DB05869	ZINC01679741
DB05891	ZINC00388081
DB05891	ZINC18217584
DB06090	ZINC28523416
DB06144	ZINC00538337
DB06147	ZINC00121458
DB06148	ZINC00000504
DB06151	ZINC00388237
DB06151	ZINC03589203
DB06155	ZINC01540228
DB06201	ZINC00007782
DB06203	ZINC14961096
DB06204	ZINC00020783
DB06204	ZINC11726828
DB06204	ZINC11726829
DB06204	ZINC11726830
DB06207	ZINC03806063
DB06207	ZINC03806069
DB06209	ZINC35653007
DB06209	ZINC35653009
DB06210	ZINC11679756
DB06210	ZINC30690955
DB06212	ZINC00538658
DB06212	ZINC01490477
DB06213	ZINC11617061
DB06213	ZINC11617062
DB06213	ZINC11617063
DB06213	ZINC11617064
DB06213	ZINC35653084
DB06213	ZINC35653086
DB06213	ZINC65748602
DB06216	ZINC00002299
DB06216	ZINC00004893
DB06216	ZINC03860193
DB06216	ZINC12358683
DB06216	ZINC34125842
DB06218	ZINC00007673
DB06218	ZINC29562604
DB06228	ZINC01494180
DB06228	ZINC03964126
DB06237	ZINC11677851
DB06237	ZINC11677857
DB06262	ZINC01482049
DB06262	ZINC02015034
DB06262	ZINC02015035
DB06262	ZINC02015036
DB06267	ZINC04824235
DB06267	ZINC13916432
DB06268	ZINC01481831
DB06274	ZINC03802417
DB06288	ZINC00601255
DB06288	ZINC01846088
DB06292	ZINC00895316
DB06292	ZINC00895318
DB06292	ZINC03819138
DB06292	ZINC71245075
DB06292	ZINC71245083
DB06292	ZINC71245097
DB06335	ZINC03964523
DB06335	ZINC13648755
DB06414	ZINC00602632
DB06554	ZINC01567447
DB06554	ZINC19795995
DB06589	ZINC11617039
DB06594	ZINC00005608
DB06605	ZINC11677837
DB06614	ZINC03981610
DB06614	ZINC06655356
DB06614	ZINC06655360
DB06623	ZINC00001473
DB06637	ZINC00599985
DB06684	ZINC01542113
DB06689	ZINC06845860
DB06689	ZINC08214617
DB06689	ZINC08217338
DB06691	ZINC00002002
DB06691	ZINC19144216
DB06693	ZINC04134477
DB06693	ZINC14806786
DB06693	ZINC29571156
DB06693	ZINC29571159
DB06693	ZINC31157647
DB06693	ZINC43509647
DB06694	ZINC00057534
DB06695	ZINC03943279
DB06697	ZINC14263142
DB06698	ZINC15880092
DB06700	ZINC00009342
DB06700	ZINC02525885
DB06701	ZINC00001267
DB06701	ZINC00896709
DB06701	ZINC00896711
DB06701	ZINC02522648
DB06702	ZINC01552908
DB06704	ZINC01538318
DB06704	ZINC31284369
DB06706	ZINC01683250
DB06706	ZINC02036972
DB06707	ZINC00034157
DB06707	ZINC00034158
DB06707	ZINC00034159
DB06707	ZINC00034160
DB06708	ZINC13831150
DB06708	ZINC13831151
DB06709	ZINC03831050
DB06709	ZINC03831051
DB06710	ZINC00968280
DB06710	ZINC01041215
DB06710	ZINC02117660
DB06710	ZINC02117662
DB06710	ZINC02117664
DB06710	ZINC02117665
DB06710	ZINC03814422
DB06710	ZINC03874253
DB06710	ZINC03874254
DB06710	ZINC03874255
DB06710	ZINC03874256
DB06710	ZINC03881780
DB06710	ZINC03881781
DB06710	ZINC03881782
DB06710	ZINC03881783
DB06710	ZINC03881794
DB06710	ZINC03881795
DB06710	ZINC03881897
DB06710	ZINC03881898
DB06710	ZINC03881899
DB06710	ZINC04370116
DB06710	ZINC04370119
DB06710	ZINC04370120
DB06710	ZINC04370122
DB06710	ZINC04557096
DB06710	ZINC08602993
DB06710	ZINC11027242
DB06710	ZINC11592706
DB06710	ZINC11592707
DB06710	ZINC11592708
DB06710	ZINC13370722
DB06710	ZINC13370724
DB06710	ZINC16890024
DB06710	ZINC21986296
DB06710	ZINC21986297
DB06710	ZINC35052373
DB06710	ZINC35052377
DB06710	ZINC39337351
DB06710	ZINC43707314
DB06710	ZINC43707316
DB06711	ZINC00119717
DB06712	ZINC00597260
DB06712	ZINC22064534
DB06713	ZINC03973186
DB06714	ZINC01481910
DB06714	ZINC01482094
DB06716	ZINC02519740
DB06718	ZINC01320104
DB06718	ZINC04097376
DB06718	ZINC21986123
DB06718	ZINC21986124
DB06718	ZINC21986126
DB06718	ZINC26183959
DB06718	ZINC26183966
DB06718	ZINC33953157
DB06725	ZINC05318420
DB06725	ZINC49089868
DB06726	ZINC00000102
DB06726	ZINC00002269
DB06727	ZINC00000721
DB06727	ZINC00156956
DB06727	ZINC00157025
DB06727	ZINC01408502
DB06727	ZINC02040880
DB06727	ZINC05133853
DB06727	ZINC12341707
DB06727	ZINC15414592
DB06728	ZINC17886255
DB06729	ZINC00057490
DB06730	ZINC03814394
DB06730	ZINC03872259
DB06730	ZINC03872260
DB06730	ZINC03872261
DB06730	ZINC03872262
DB06730	ZINC05651351
DB06730	ZINC05651360
DB06730	ZINC05651670
DB06730	ZINC05651679
DB06730	ZINC11680514
DB06730	ZINC11680520
DB06730	ZINC11680522
DB06730	ZINC11680526
DB06730	ZINC22059945
DB06731	ZINC00004531
DB06731	ZINC01645453
DB06732	ZINC00057645
DB06743	ZINC04245649
DB06743	ZINC04245650
DB06743	ZINC13813126
DB06743	ZINC13813129
DB06743	ZINC13813132
DB06743	ZINC13813135
DB06743	ZINC21992190
DB06743	ZINC31970581
DB06743	ZINC34826001
DB06743	ZINC35566831
DB06743	ZINC35566833
DB06743	ZINC38838477
DB06743	ZINC43769428
DB06743	ZINC43769429
DB06743	ZINC44681331
DB06743	ZINC44681334
DB06744	ZINC08552016
DB06744	ZINC08552017
DB06745	ZINC08214957
DB06745	ZINC33359859
DB06745	ZINC67911079
DB06745	ZINC70712686
DB06745	ZINC70712688
DB06745	ZINC70712689
DB06746	ZINC08552018
DB06768	ZINC04658560
DB06768	ZINC04658562
DB06770	ZINC00895302
DB06771	ZINC03787097
DB06775	ZINC01530283
DB06775	ZINC02093008
DB06777	ZINC00608243
DB06777	ZINC01484336
DB06777	ZINC02123751
DB06777	ZINC02559930
DB06777	ZINC02573094
DB06777	ZINC03831598
DB06777	ZINC03831599
DB06777	ZINC03831600
DB06777	ZINC03831601
DB06777	ZINC03914808
DB06777	ZINC03914809
DB06777	ZINC03918161
DB06777	ZINC03977877
DB06777	ZINC03977878
DB06777	ZINC03977879
DB06777	ZINC03977880
DB06777	ZINC03977902
DB06777	ZINC03977903
DB06777	ZINC03977904
DB06777	ZINC03977905
DB06777	ZINC04071656
DB06777	ZINC04082061
DB06777	ZINC04082062
DB06777	ZINC04082064
DB06777	ZINC04082065
DB06777	ZINC04293156
DB06777	ZINC04293157
DB06777	ZINC04293158
DB06777	ZINC04293159
DB06777	ZINC05515577
DB06777	ZINC05515578
DB06777	ZINC05532212
DB06777	ZINC05532217
DB06777	ZINC11592588
DB06777	ZINC11592589
DB06777	ZINC11592590
DB06777	ZINC11592591
DB06777	ZINC12358821
DB06777	ZINC12358822
DB06777	ZINC13298343
DB06777	ZINC13298345
DB06777	ZINC16576255
DB06777	ZINC16576256
DB06777	ZINC16576258
DB06777	ZINC16576260
DB06777	ZINC16958862
DB06777	ZINC21983198
DB06777	ZINC21983199
DB06777	ZINC21983201
DB06777	ZINC21983203
DB06777	ZINC33820741
DB06777	ZINC36377952
DB06777	ZINC37629326
DB06777	ZINC37629328
DB06777	ZINC43743266
DB06777	ZINC43743267
DB06777	ZINC43743268
DB06777	ZINC43743269
DB06777	ZINC44003889
DB06777	ZINC64220354
DB06777	ZINC64220355
DB06777	ZINC66331656
DB06777	ZINC71766913
DB06781	ZINC04212945
DB06782	ZINC00901552
DB06782	ZINC00901555
DB06795	ZINC00001644
DB06800	ZINC05764759
DB06802	ZINC05162311
DB06803	ZINC03874496
DB06804	ZINC08214629
DB06809	ZINC22443609
DB06817	ZINC13831130
DB06836	ZINC03817546
DB06838	ZINC06645409
DB06838	ZINC08075956
DB06838	ZINC19419113
DB06838	ZINC19720118
DB06839	ZINC01641504
DB06839	ZINC02048758
DB06841	ZINC03802664
DB06842	ZINC02011307
DB06842	ZINC02011308
DB06843	ZINC03870693
DB06851	ZINC00798246
DB06852	ZINC33295958
DB06870	ZINC12496362
DB06870	ZINC12496366
DB06876	ZINC16051756
DB06877	ZINC20149026
DB06890	ZINC00030668
DB06890	ZINC00030669
DB06894	ZINC01529403
DB06896	ZINC20148998
DB06897	ZINC34285229
DB06898	ZINC16052475
DB06902	ZINC01085204
DB06903	ZINC35465258
DB06903	ZINC35465262
DB06903	ZINC35465265
DB06903	ZINC35465268
DB06906	ZINC08078165
DB06906	ZINC12359946
DB06909	ZINC42878481
DB06917	ZINC02583439
DB06926	ZINC03870588
DB06926	ZINC04556502
DB06926	ZINC04655397
DB06926	ZINC27643516
DB06934	ZINC00160290
