drugbank_id	pubchem_id
DB02161	71587072
DB02161	73415929
DB02161	73415930
DB02161	73416747
DB02161	73707487
DB02161	74331879
DB02161	76966341
DB02161	76966342
DB02161	76966343
DB02161	76971937
DB02161	76971938
DB02161	76971939
DB02161	77368152
DB02161	77564437
DB02161	77617161
DB02161	77617266
DB02161	77617273
DB02161	77617403
DB02161	77617559
DB02161	77617631
DB02161	77617766
DB02161	77617880
DB02161	77627615
DB02161	77762722
DB02161	77854884
DB02161	77872436
DB02161	78122484
DB02161	87483932
DB02161	88494224
DB02161	88671616
DB02161	88747457
DB02161	88752457
DB02161	89723921
DB02161	90455971
DB02161	90471379
DB02161	9906678
DB02162	17753791
DB02162	23644281
DB02162	448466
DB02162	46936316
DB02162	57496763
DB02163	10011897
DB02163	10011915
DB02163	10080400
DB02163	10080420
DB02163	10103174
DB02163	10351712
DB02163	10419175
DB02163	10441704
DB02163	1268748
DB02163	19091604
DB02163	19091631
DB02163	20450054
DB02163	20450056
DB02163	45041826
DB02163	45042100
DB02163	67741794
DB02163	67820923
DB02163	67920363
DB02163	68113521
DB02163	68129766
DB02163	70069820
DB02163	70283204
DB02163	70442145
DB02163	70599579
DB02163	71416092
DB02163	7259
DB02163	77346177
DB02163	85764405
DB02163	90659503
DB02163	94546
DB02163	9989266
DB02163	9989270
DB02163	9989271
DB02163	9989280
DB02163	9989305
DB02164	4631218
DB02164	4631219
DB02164	46936317
DB02164	5288230
DB02164	5288231
DB02164	6323317
DB02165	10129877
DB02165	10197601
DB02165	10214376
DB02165	104752
DB02165	105142
DB02165	123332
DB02165	12676391
DB02165	139505
DB02165	139859
DB02165	16048639
DB02165	16048890
DB02165	177061
DB02165	18945898
DB02165	21145272
DB02165	21832023
DB02165	22247451
DB02165	23496415
DB02165	24602
DB02165	32051
DB02165	4655931
DB02165	5460604
DB02165	57937911
DB02165	58422532
DB02165	58609138
DB02165	59049839
DB02165	6099062
DB02165	6914120
DB02165	72700706
DB02165	76071083
DB02165	86646639
DB02165	961
DB02165	962
DB02166	104981
DB02166	11973120
DB02166	16043037
DB02166	17782340
DB02166	18790981
DB02166	19020313
DB02166	21700580
DB02166	24871268
DB02166	4939
DB02166	51347437
DB02166	53628239
DB02166	67688066
DB02166	87203970
DB02167	11788290
DB02167	151045
DB02167	18402677
DB02167	20309065
DB02167	21614674
DB02167	22628751
DB02167	22649875
DB02167	22895157
DB02167	23690623
DB02167	23711808
DB02167	40493915
DB02167	40493916
DB02167	5488191
DB02167	66644156
DB02167	67081667
DB02167	67216290
DB02167	70388756
DB02167	70388757
DB02167	71350321
DB02167	74689965
DB02167	87184603
DB02167	87184604
DB02167	87261193
DB02167	87324955
DB02167	87325025
DB02167	87325026
DB02167	87326643
DB02167	87355678
DB02167	87357110
DB02167	87357111
DB02167	87565003
DB02167	87565004
DB02167	87675012
DB02167	87675013
DB02167	87675014
DB02167	87944530
DB02167	88188176
DB02167	88237216
DB02167	88237217
DB02167	88811449
DB02167	89764528
DB02167	90220563
DB02167	90220624
DB02167	90220638
DB02167	90220640
DB02167	90220729
DB02167	90221086
DB02167	90221178
DB02169	11953808
DB02169	13083944
DB02169	16219809
DB02169	16219810
DB02169	16720563
DB02169	16755998
DB02169	16760048
DB02169	16760556
DB02169	16760557
DB02169	16760599
DB02169	16760600
DB02169	21775231
DB02169	22832146
DB02169	23664769
DB02169	23664770
DB02169	23714930
DB02169	23714931
DB02169	23748514
DB02169	24041605
DB02169	24916863
DB02169	25198813
DB02169	25227511
DB02169	385735
DB02169	42628599
DB02169	44134868
DB02169	44134869
DB02169	44338711
DB02169	44351096
DB02169	446512
DB02169	4535418
DB02169	45356271
DB02169	4584
DB02169	46783371
DB02169	46864192
DB02169	46936318
DB02169	50987401
DB02169	52943188
DB02169	5353844
DB02169	5468826
DB02169	56846162
DB02169	56846163
DB02169	5702542
DB02169	57059112
DB02169	6102351
DB02169	6426933
DB02169	6476659
DB02169	6602137
DB02169	6610263
DB02169	6610338
DB02169	66721041
DB02169	66721349
DB02169	66721353
DB02169	68624878
DB02169	6917781
DB02169	71299711
DB02169	71308608
DB02169	73310066
DB02169	74763993
DB02169	77175961
DB02169	77175980
DB02169	77175981
DB02169	77524481
DB02169	85063307
DB02169	87671565
DB02169	90479758
DB02169	90661434
DB02169	9898218
DB02169	9918816
DB02170	5326637
DB02171	130418
DB02171	14620017
DB02171	152306
DB02171	16219653
DB02171	17754155
DB02171	21123134
DB02171	21145148
DB02171	21872877
DB02171	21968234
DB02171	23615341
DB02171	440969
DB02171	44134947
DB02171	445703
DB02171	53827506
DB02171	618
DB02171	67133380
DB02171	69042969
DB02171	71299716
DB02171	77186183
DB02171	77593977
DB02171	87072634
DB02171	87367155
DB02171	87460042
DB02171	87465896
DB02171	88122114
DB02171	88380083
DB02171	89497114
DB02172	10261406
DB02172	10313260
DB02172	10899019
DB02172	10975806
DB02172	11073745
DB02172	11084205
DB02172	11084206
DB02172	11116369
DB02172	11542955
DB02172	11848153
DB02172	11969712
DB02172	124702
DB02172	1472
DB02172	25322889
DB02172	361742
DB02172	36687813
DB02172	40428462
DB02172	40467925
DB02172	40561872
DB02172	44266430
DB02172	445074
DB02172	479318
DB02172	57683978
DB02172	59658629
DB02172	59918213
DB02172	60104579
DB02172	6330704
DB02172	6711285
DB02172	67378598
DB02172	68012330
DB02172	71313423
DB02172	71676556
DB02172	73001219
DB02172	74420314
DB02172	78146516
DB02172	84820891
DB02172	89059223
DB02172	89290987
DB02172	90662388
DB02174	11789351
DB02174	145815
DB02174	15560190
DB02174	15560193
DB02174	16213341
DB02174	16217249
DB02174	16217534
DB02174	16217562
DB02174	16217702
DB02174	25244553
DB02174	3949139
DB02174	54542075
DB02174	5460862
DB02174	5460863
DB02174	5460865
DB02174	5460866
DB02174	5460870
DB02174	5460871
DB02174	56835788
DB02174	57616937
DB02174	58203006
DB02174	59274060
DB02174	59584414
DB02174	5961
DB02174	60111834
DB02174	6992086
DB02174	6992096
DB02174	71308839
DB02174	71308840
DB02174	71308841
DB02174	71308842
DB02174	71309440
DB02174	71309658
DB02174	71309916
DB02174	71309977
DB02174	738
DB02174	86671832
DB02174	87103585
DB02174	87103617
DB02174	87151912
DB02174	87528065
DB02174	87944963
DB02174	87945056
DB02174	88901893
DB02174	88959280
DB02175	10953440
DB02175	11174614
DB02175	11332425
DB02175	12200654
DB02175	123087
DB02175	16213460
DB02175	16213461
DB02175	23511544
DB02175	3608759
DB02175	3748644
DB02175	4214761
DB02175	54147700
DB02175	59045965
DB02175	867
DB02175	9084
DB02176	10153982
DB02176	10887817
DB02176	11182567
DB02176	11378450
DB02176	12220503
DB02176	12220504
DB02176	12220506
DB02176	12220510
DB02176	12220511
DB02176	12220513
DB02176	12247676
DB02176	136860
DB02176	16211886
DB02176	16213363
DB02176	16213521
DB02176	164769
DB02176	16685160
DB02176	175
DB02176	176
DB02176	20274032
DB02176	21226022
DB02176	21980959
DB02176	26623
DB02176	2723902
DB02176	2723903
DB02176	3762842
DB02176	438599
DB02176	450346
DB02176	450347
DB02176	450348
DB02176	450349
DB02176	46898735
DB02176	54245616
DB02176	56951349
DB02176	57616952
DB02176	57817008
DB02176	59032882
DB02176	6912037
DB02176	71309200
DB02178	10441698
DB02178	11635282
DB02178	11982684
DB02178	12207451
DB02178	172183
DB02178	173054
DB02178	18377701
DB02178	18538322
DB02178	20146113
DB02178	20444148
DB02178	21117113
DB02178	21133355
DB02178	21847296
DB02178	22146579
DB02178	23356706
DB02178	57367294
DB02178	58680230
DB02178	73036932
DB02178	73162108
DB02178	87067731
DB02178	87077199
DB02178	87079606
DB02178	87109676
DB02178	87169928
DB02178	87178339
DB02178	87182932
DB02178	87198340
DB02178	87240142
DB02178	87272127
DB02178	87272303
DB02178	87278974
DB02178	87391533
DB02178	87425910
DB02178	87425911
DB02178	87481310
DB02178	87481635
DB02178	87481748
DB02178	87542119
DB02178	87559858
DB02178	87704738
DB02178	87705741
DB02178	87705745
DB02178	87711450
DB02178	87715548
DB02178	87928996
DB02178	87974312
DB02178	87983356
DB02178	87983357
DB02178	88028343
DB02178	88086605
DB02178	88093780
DB02178	88098823
DB02178	88150779
DB02178	88151738
DB02178	88214596
DB02178	88318338
DB02178	88377860
DB02178	88471514
DB02178	88502952
DB02178	88598136
DB02178	88623876
DB02178	88686925
DB02178	88711621
DB02178	88725974
DB02178	88738661
DB02178	88742795
DB02178	88816743
DB02178	89049310
DB02178	89405661
DB02178	89914799
DB02178	90080486
DB02178	998
DB02179	445155
DB02180	1126
DB02180	11966124
DB02180	16061153
DB02180	25244582
DB02180	446289
DB02180	446384
DB02180	46907887
DB02180	46936319
DB02180	65113
DB02180	71531928
DB02180	72183480
DB02180	74413496
DB02180	75250430
DB02180	78101121
DB02181	10482560
DB02181	13602802
DB02181	13602803
DB02181	16072203
DB02181	16217837
DB02181	16217838
DB02181	16219240
DB02181	25246112
DB02181	44119998
DB02181	44119999
DB02181	44134665
DB02181	44145535
DB02181	44148635
DB02181	44152005
DB02181	44401678
DB02181	4548422
DB02181	46931088
DB02181	57042546
DB02181	57464840
DB02181	59524703
DB02181	646
DB02181	65103
DB02181	74764898
DB02181	87440346
DB02181	87556754
DB02181	87690702
DB02181	87770847
DB02181	87845293
DB02181	87845295
DB02181	88715099
DB02181	90476565
DB02181	90477783
DB02182	11963629
DB02182	126993
DB02182	42626941
DB02182	42627267
DB02182	4368966
DB02182	444522
DB02182	444750
DB02182	446035
DB02182	446927
DB02182	446928
DB02182	448845
DB02182	4633680
DB02182	49874257
DB02182	49874306
DB02182	49874341
DB02182	49874342
DB02182	49874391
DB02182	50912643
DB02182	74829017
DB02182	74829267
DB02184	10220043
DB02184	10467431
DB02184	16213290
DB02184	19001
DB02184	439196
DB02184	439352
DB02184	44307746
DB02184	44308100
DB02184	44308115
DB02184	44308116
DB02184	44308117
DB02184	44383024
DB02184	446094
DB02184	44630482
DB02184	44630483
DB02184	448794
DB02184	45382302
DB02184	45382303
DB02184	511716
DB02184	54339005
DB02184	54339007
DB02184	54339009
DB02184	58944469
DB02184	59094448
DB02184	59094453
DB02184	71304805
DB02184	72515078
DB02184	74989509
DB02184	74989632
DB02184	74989637
DB02184	74989638
DB02184	74989639
DB02184	75059528
DB02184	75059529
DB02184	75114569
DB02184	76119713
DB02184	78197624
DB02184	85151487
DB02184	86595200
DB02184	86636527
DB02184	86745469
DB02184	87135007
DB02184	87329032
DB02184	87360048
DB02184	87525550
DB02184	87572430
DB02184	87643677
DB02184	87665599
DB02184	87786727
DB02184	87824994
DB02184	87948837
DB02184	87948911
DB02184	87962094
DB02184	87966223
DB02184	88022070
DB02184	88022201
DB02184	88066180
DB02184	88154624
DB02184	88160143
DB02184	88239483
DB02184	88256624
DB02184	88265581
DB02184	88287138
DB02184	88296878
DB02184	88298738
DB02184	88329354
DB02184	88342160
DB02184	88374826
DB02184	88386176
DB02184	88389283
DB02184	88411625
DB02184	88414785
DB02184	88415658
DB02184	88418505
DB02184	88513344
DB02184	88524503
DB02184	88652476
DB02184	88744789
DB02184	89352733
DB02184	89945037
DB02184	90205919
DB02184	90374799
DB02184	90472016
DB02185	11805997
DB02185	2358
DB02185	38988536
DB02185	445228
DB02186	23678852
DB02186	23678853
DB02186	440235
DB02186	440271
DB02186	46186216
DB02186	46186720
DB02186	46926169
DB02186	5195972
DB02186	54758613
DB02186	57369307
DB02186	57369308
DB02186	71311761
DB02186	71312898
DB02186	71312899
DB02186	71433527
DB02186	71433528
DB02186	76189107
DB02186	90352173
DB02186	90352710
DB02186	90352734
DB02186	90659836
DB02186	9549207
DB02186	9861166
DB02187	10107084
DB02187	16213568
DB02187	18418112
DB02187	21318946
DB02187	223368
DB02187	3247
DB02187	40468008
DB02187	41097932
DB02187	44450307
DB02187	53983469
DB02187	6604252
DB02187	67564275
DB02187	68635589
DB02187	69498514
DB02187	70021409
DB02187	70022694
DB02187	71311464
DB02187	73707480
DB02187	76089868
DB02187	77531121
DB02187	77662214
DB02187	77760591
DB02188	20057270
DB02188	4369129
DB02188	50919912
DB02188	5162683
DB02188	73657609
DB02189	1460
DB02189	23689368
DB02189	44134673
DB02189	44152012
DB02189	444836
DB02189	46176227
DB02189	5083725
DB02189	56846222
DB02189	57365195
DB02189	65304
DB02189	71299744
DB02189	71312448
DB02189	71773853
DB02189	74086899
DB02189	75162518
DB02189	75409922
DB02189	76420101
DB02189	87647349
DB02189	88062108
DB02189	90146428
DB02190	20975287
DB02190	25244267
DB02190	44144752
DB02190	446264
DB02190	51051607
DB02190	54673889
DB02190	5496597
DB02190	59911811
DB02190	71587197
DB02190	71771274
DB02190	72594226
DB02190	73416504
DB02190	73416505
DB02190	75607514
DB02190	76966819
DB02190	86308136
DB02190	86308137
DB02190	972
DB02191	11987779
DB02191	277251
DB02192	10419181
DB02192	10558620
DB02192	11400765
DB02192	11672668
DB02192	11673437
DB02192	12235291
DB02192	18610778
DB02192	19026784
DB02192	20153417
DB02192	20160886
DB02192	20609285
DB02192	22027801
DB02192	22066547
DB02192	22472436
DB02192	23323225
DB02192	23344258
DB02192	23618326
DB02192	24884535
DB02192	25225896
DB02192	25240506
DB02192	44146884
DB02192	44150774
DB02192	492184
DB02192	53706122
DB02192	53802911
DB02192	59152754
DB02192	6054
DB02192	6476806
DB02192	66616372
DB02192	67068657
DB02192	67194673
DB02192	67207380
DB02192	67207381
DB02192	67246972
DB02192	67585353
DB02192	67638729
DB02192	67670439
DB02192	67683391
DB02192	67724562
DB02192	67740160
DB02192	67748891
DB02192	67758551
DB02192	67759495
DB02192	67831276
DB02192	67833611
DB02192	67847319
DB02192	67854690
DB02192	67913723
DB02192	67936483
DB02192	67947491
DB02192	68296837
DB02192	68612133
DB02192	68621573
DB02192	68713762
DB02192	68916113
DB02192	68957259
DB02192	68997908
DB02192	69010363
DB02192	69105892
DB02192	69257473
DB02192	69262265
DB02192	69392128
DB02192	69400122
DB02192	69407270
DB02192	69411179
DB02192	69448517
DB02192	69478617
DB02192	69528230
DB02192	69528456
DB02192	69533934
DB02192	69544128
DB02192	69649362
DB02192	69716856
DB02192	69737412
DB02192	69741787
DB02192	69824455
DB02192	69931903
DB02192	70003451
DB02192	70023230
DB02192	70030519
DB02192	70098365
DB02192	70143801
DB02192	70152002
DB02192	70172512
DB02192	70261128
DB02192	70281832
DB02192	70287553
DB02192	70302993
DB02192	70351231
DB02192	70376198
DB02192	70469280
DB02192	70495468
DB02192	70495790
DB02192	70503055
DB02192	70513351
DB02192	70518115
DB02192	70524096
DB02192	70524098
DB02192	70533789
DB02192	70534752
DB02192	70546528
DB02192	70555535
DB02192	70583151
DB02192	70619648
DB02192	70620589
DB02192	70621003
DB02192	73049959
DB02192	73685317
DB02192	74031291
DB02192	74934021
DB02192	74934798
DB02192	77349181
DB02192	77523992
DB02192	77550989
DB02192	77810605
DB02192	77875289
DB02192	85470779
DB02192	85803213
DB02192	86738357
DB02192	87257209
DB02192	87374397
DB02192	87524438
DB02192	87776402
DB02192	87916509
DB02192	88014386
DB02192	88284779
DB02192	88286980
DB02192	88402566
DB02192	88476032
DB02192	88488748
DB02192	88747276
DB02192	89588412
DB02192	89588414
DB02192	89906407
DB02192	90280857
DB02192	90389440
DB02192	90472553
DB02193	5326544
DB02193	5326545
DB02193	5353306
DB02193	5353307
DB02193	6809273
DB02193	6809274
DB02193	78183703
DB02194	2829
DB02194	46936320
DB02194	5287994
DB02194	5326505
DB02195	5288238
DB02196	10705
DB02196	1167
DB02196	16069658
DB02196	161531
DB02196	16220073
DB02196	16667373
DB02196	16760697
DB02196	16760698
DB02196	17754210
DB02196	20848919
DB02196	23700
DB02196	23724461
DB02196	24178116
DB02196	24808479
DB02196	24808480
DB02196	25244913
DB02196	25245190
DB02196	4072370
DB02196	439157
DB02196	439185
DB02196	44440213
DB02196	445675
DB02196	449043
DB02196	46878423
DB02196	46926269
DB02196	46936661
DB02196	50940635
DB02196	53481607
DB02196	56968773
DB02196	56968991
DB02196	6419712
DB02196	643981
DB02196	74764935
DB02196	88554027
DB02196	88910953
DB02196	89292638
DB02196	9547196
DB02196	9851795
DB02197	5288527
DB02198	10485261
DB02198	10486941
DB02198	10678317
DB02198	10773057
DB02198	11194385
DB02198	12002491
DB02198	12229903
DB02198	12229905
DB02198	13851155
DB02198	15492601
DB02198	16106280
DB02198	16683361
DB02198	16683379
DB02198	16685240
DB02198	16686632
DB02198	16698687
DB02198	18003409
DB02198	18436643
DB02198	18951110
DB02198	19380855
DB02198	20264058
DB02198	20439055
DB02198	20538851
DB02198	20538856
DB02198	21127473
DB02198	21402840
DB02198	21686466
DB02198	22104583
DB02198	22318787
DB02198	22603960
DB02198	22604142
DB02198	22604375
DB02198	22604391
DB02198	22604724
DB02198	22604780
DB02198	22608977
DB02198	23334203
DB02198	23334205
DB02198	23334210
DB02198	23334214
DB02198	23665694
DB02198	23675628
DB02198	23681702
DB02198	23690252
DB02198	24196922
DB02198	24198100
DB02198	24198101
DB02198	258087
DB02198	298775
DB02198	428784
DB02198	431001
DB02198	431002
DB02198	49868495
DB02198	5013092
DB02198	50919403
DB02198	50919638
DB02198	50931686
DB02198	5145282
DB02198	53438166
DB02198	57349785
DB02198	57487440
DB02198	57616946
DB02198	57817011
DB02198	59753806
DB02198	60073828
DB02198	6226
DB02198	6227
DB02198	6330365
DB02198	6453084
DB02198	71308896
DB02198	71309420
DB02198	71355747
DB02198	71360416
DB02198	71362940
DB02198	71585893
DB02198	72552919
DB02198	77134488
DB02198	78122219
DB02198	85156178
DB02198	86110151
DB02198	86110154
DB02198	86110155
DB02198	86597634
DB02198	86605446
DB02198	86616428
DB02198	86618753
DB02198	86734477
DB02198	86751507
DB02198	87076359
DB02198	87107488
DB02198	87122630
DB02198	87145918
DB02198	87157868
DB02198	87157869
DB02198	87181414
DB02198	87194539
DB02198	87219879
DB02198	87268980
DB02198	87271072
DB02198	87308254
DB02198	87308255
DB02198	87319753
DB02198	87333351
DB02198	87350839
DB02198	87379937
DB02198	87381581
DB02198	87485746
DB02198	87488037
DB02198	87489903
DB02198	87504398
DB02198	87514287
DB02198	87525773
DB02198	87563269
DB02198	87585662
DB02198	87645012
DB02198	87659696
DB02198	87754904
DB02198	87770111
DB02198	87787280
DB02198	87849063
DB02198	87922122
DB02198	87928668
DB02198	88043621
DB02198	88061821
DB02198	88062045
DB02198	88062105
DB02198	88062503
DB02198	88062513
DB02198	88062595
DB02198	88062596
DB02198	88092294
DB02198	88133269
DB02198	88173584
DB02198	88211306
DB02198	88243465
DB02198	88285637
DB02198	88371657
DB02198	88399655
DB02198	88412602
DB02198	88441076
DB02198	88471489
DB02198	88481332
DB02198	88502492
DB02198	88504718
DB02198	88513503
DB02198	88529101
DB02198	88618985
DB02198	88666379
DB02198	88690839
DB02198	88708737
DB02198	88743122
DB02198	88743334
DB02198	88774563
DB02198	88784931
DB02198	88792980
DB02198	88793949
DB02198	88816238
DB02198	88816239
DB02198	88816480
DB02198	88816481
DB02198	88816938
DB02198	89396054
DB02198	89955451
DB02198	89955452
DB02198	90100380
DB02198	90100633
DB02199	11963629
DB02199	4633685
DB02199	50918311
DB02200	3396481
DB02200	46936321
DB02200	5289560
DB02201	10953440
DB02201	11174614
DB02201	11332425
DB02201	12200654
DB02201	123087
DB02201	16213460
DB02201	16213461
DB02201	23511544
DB02201	3608759
DB02201	3748644
DB02201	4214761
DB02201	54147700
DB02201	59045965
DB02201	867
DB02201	9084
DB02202	446973
DB02202	59080007
DB02202	637497
DB02202	7896
DB02203	10486800
DB02203	20300522
DB02203	21452022
DB02203	22743530
DB02203	23030752
DB02203	23286277
DB02203	504309
DB02203	6406
DB02203	87254025
DB02203	87611618
DB02203	87840880
DB02203	87966801
DB02203	87997942
DB02203	87998242
DB02203	88073678
DB02205	119066
DB02205	17753871
DB02205	5287846
DB02209	1055
DB02209	24794348
DB02209	66669298
DB02209	71143191
DB02210	12218981
DB02210	12374
DB02210	59142277
DB02210	60098664
DB02210	87228884
DB02211	12114431
DB02211	15178
DB02211	15179
DB02211	18658857
DB02211	18658859
DB02211	21123421
DB02211	38988984
DB02211	5289295
DB02211	85506565
DB02213	13963343
DB02213	24802392
DB02213	25322894
DB02213	25322895
DB02213	26470548
DB02213	4085
DB02213	445328
DB02213	46936322
DB02213	58666259
DB02213	68855084
DB02213	76608
DB02213	88711
DB02214	447426
DB02214	46936323
DB02215	2882178
DB02215	40516803
DB02215	4086809
DB02215	6941736
DB02215	69991457
DB02215	69991458
DB02215	70167221
DB02215	70267479
DB02215	774282
DB02215	774283
DB02215	77756012
DB02215	77756013
DB02215	77788008
DB02215	77807107
DB02216	16683180
DB02216	20495499
DB02216	225710
DB02216	22869840
DB02216	23539675
DB02216	24417
DB02216	25200522
DB02216	3535454
DB02216	365661
DB02216	40486414
DB02216	45039790
DB02216	46935958
DB02216	49873402
DB02216	50909932
DB02216	57325385
DB02216	57344908
DB02216	66621843
DB02216	67865833
DB02216	70182095
DB02216	7058174
DB02216	76518294
DB02216	77154332
DB02216	77368767
DB02216	77789935
DB02216	87528063
DB02216	88180
DB02216	88196573
DB02216	88335076
DB02216	88335079
DB02216	88356835
DB02216	88388483
DB02216	88388485
DB02216	88801625
DB02216	90134682
DB02216	90134684
DB02217	10364201
DB02217	23644479
DB02217	448050
DB02217	5288101
DB02218	1735
DB02218	17753825
DB02218	22800533
DB02218	444440
DB02218	46936324
DB02218	5287619
DB02218	59701768
DB02218	71095952
DB02218	71104404
DB02219	12546061
DB02219	18785374
DB02219	23666801
DB02219	24201985
DB02219	3497558
DB02219	438071
DB02219	49873862
DB02219	50910712
DB02219	70815
DB02219	71445158
DB02219	74257179
DB02219	86654295
DB02219	87125289
DB02219	87233170
DB02219	87586197
DB02219	87720139
DB02219	87965657
DB02219	88323525
DB02219	88693656
DB02219	89802362
DB02220	1296
DB02220	3013848
DB02220	4369101
DB02221	446241
DB02222	23644231
DB02222	3025808
DB02222	447001
DB02222	461307
DB02222	5287571
DB02224	10185
DB02224	12309272
DB02224	25050449
DB02224	25200369
DB02224	25244891
DB02224	345511
DB02224	439533
DB02224	443758
DB02224	471
DB02224	68630198
DB02224	70182153
DB02224	70229063
DB02224	70862948
DB02224	712316
DB02224	712318
DB02224	71308639
DB02224	74413608
DB02224	76685219
DB02224	77530249
DB02224	77789942
DB02224	77799482
DB02224	85044134
DB02224	89253179
DB02224	9812370
DB02225	23420575
DB02225	23420576
DB02225	447776
DB02225	5289116
DB02226	45266416
DB02226	5289507
DB02227	15091580
DB02227	20589356
DB02227	20686765
DB02227	23518372
DB02227	448431
DB02227	57710700
DB02227	57710701
DB02227	59064319
DB02227	59920830
DB02227	60022978
DB02227	60022979
DB02227	60104745
DB02227	66782495
DB02227	68200246
DB02228	11469444
DB02228	11608027
DB02228	13186786
DB02228	13186787
DB02228	13186790
DB02228	13186791
DB02228	13186794
DB02228	16057976
DB02228	21145315
DB02228	25173432
DB02228	2737298
DB02228	2737302
DB02228	2758978
DB02228	315411
DB02228	3232583
DB02228	40488852
DB02228	42066894
DB02228	445226
DB02228	445913
DB02228	446585
DB02228	44717409
DB02228	44717700
DB02228	449358
DB02228	450503
DB02228	451195
DB02228	45281236
DB02228	51380928
DB02228	51404081
DB02228	51777325
DB02228	51777337
DB02228	51777338
DB02228	5288324
DB02228	56961467
DB02228	56973689
DB02228	58991510
DB02228	59805006
DB02228	6323395
DB02228	68110212
DB02228	68151892
DB02228	68151893
DB02228	68196650
DB02228	68197081
DB02228	71308202
DB02228	71315458
DB02228	7191874
DB02228	73890950
DB02228	78184503
DB02228	89136694
DB02228	89240705
DB02228	89309343
DB02228	89310001
DB02228	90352730
DB02228	9920539
DB02229	17754090
DB02229	23644539
DB02229	46936326
DB02232	10630461
DB02232	11480435
DB02232	11953850
DB02232	12196522
DB02232	12196523
DB02232	289
DB02232	3981420
DB02232	5460998
DB02232	57607840
DB02232	57607844
DB02232	57607847
DB02232	67913786
DB02233	19708126
DB02233	233487
DB02233	36691220
DB02233	38988837
DB02233	5288041
DB02233	74652568
DB02233	87853273
DB02233	87962514
DB02233	87962603
DB02233	87963508
DB02233	87963598
DB02233	97725
DB02234	10080493
DB02234	11084594
DB02234	11084595
DB02234	11847634
DB02234	12295709
DB02234	16131443
DB02234	18529714
DB02234	200213
DB02234	20254478
DB02234	204481
DB02234	210822
DB02234	210823
DB02234	21128298
DB02234	216057
DB02234	216059
DB02234	216061
DB02234	22119082
DB02234	22119088
DB02234	24183431
DB02234	24876567
DB02234	43834468
DB02234	45049210
DB02234	46398711
DB02234	5048191
DB02234	5139
DB02234	57349447
DB02234	57453102
DB02234	71427266
DB02234	83381426
DB02234	86118372
DB02234	88049495
DB02234	88807927
DB02234	88819121
DB02234	9859065
DB02234	9877395
DB02234	9942556
DB02234	9989949
DB02235	10062736
DB02235	10062737
DB02235	10455414
DB02235	10462238
DB02235	10909908
DB02235	11829787
DB02235	11852211
DB02235	11862103
DB02235	11862152
DB02235	11869257
DB02235	11869258
DB02235	148508
DB02235	1548907
DB02235	1550714
DB02235	158980
DB02235	21968675
DB02235	25203558
DB02235	25244659
DB02235	57148329
DB02235	73126812
DB02235	847
DB02235	85107893
DB02235	85147722
DB02235	85149843
DB02235	87164502
DB02235	87917801
DB02235	88232926
DB02235	88801630
DB02235	88801689
DB02235	90017502
DB02235	90017503
DB02235	9577091
DB02236	152
DB02236	160913
DB02236	25244572
DB02236	3490
DB02236	4369456
DB02236	440137
DB02236	45266651
DB02236	46936328
DB02236	5288365
DB02236	5459918
DB02236	6323325
DB02236	90657462
DB02237	10372259
DB02237	11115032
DB02237	11735017
DB02237	11979164
DB02237	16750026
DB02237	18600968
DB02237	24892726
DB02237	439626
DB02237	439639
DB02237	44119620
DB02237	44192459
DB02237	44558874
DB02237	44620953
DB02237	446495
DB02237	448390
DB02237	45480596
DB02237	46936329
DB02237	5288428
DB02237	53477669
DB02237	57814921
DB02237	57851969
DB02237	59800303
DB02237	66555917
DB02237	66574951
DB02237	67891930
DB02237	68004528
DB02237	69994118
DB02237	71299560
DB02237	73443024
DB02237	77360231
DB02237	77756602
DB02237	870
DB02237	88309472
DB02237	9961364
DB02238	10329428
DB02238	16219547
DB02238	23696623
DB02238	4584184
DB02238	473
DB02238	86679103
DB02238	87390260
DB02238	87528765
DB02239	10103160
DB02239	10898708
DB02239	11206487
DB02239	11446309
DB02239	11521076
DB02239	11578
DB02239	11579
DB02239	11586912
DB02239	11672664
DB02239	11961372
DB02239	12196794
DB02239	14831118
DB02239	16683466
DB02239	16683512
DB02239	16684299
DB02239	17787154
DB02239	19030331
DB02239	19899355
DB02239	19978839
DB02239	20207807
DB02239	20352045
DB02239	20568114
DB02239	21312538
DB02239	21431157
DB02239	21431295
DB02239	23453536
DB02239	23471191
DB02239	23617113
DB02239	23617114
DB02239	23653019
DB02239	23662139
DB02239	23678124
DB02239	23684912
DB02239	23688888
DB02239	24826618
DB02239	25240002
DB02239	25240632
DB02239	25241025
DB02239	258845
DB02239	3085142
DB02239	328979
DB02239	42619804
DB02239	44134800
DB02239	44146450
DB02239	46917318
DB02239	46917387
DB02239	46917389
DB02239	46917392
DB02239	46917459
DB02239	49846295
DB02239	49868540
DB02239	50931782
DB02239	50932269
DB02239	5177120
DB02239	53297379
DB02239	53341549
DB02239	53492751
DB02239	54599231
DB02239	56843978
DB02239	57465084
DB02239	57466913
DB02239	57475710
DB02239	57482806
DB02239	57485331
DB02239	57514692
DB02239	58289450
DB02239	58743158
DB02239	58743165
DB02239	58884317
DB02239	59551619
DB02239	59895306
DB02239	6330530
DB02239	6337117
DB02239	66664403
DB02239	66717924
DB02239	66717957
DB02239	66717995
DB02239	66718175
DB02239	66766245
DB02239	67024963
DB02239	67117593
DB02239	6713378
DB02239	67478828
