drugbank_id	actor_id
DB01153	99592-39-9
DB01154	1340-07-4
DB01154	337-47-3
DB01154	51165-40-3
DB01154	51165-41-4
DB01154	77-27-0
DB01155	175463-14-6
DB01155	204519-64-2
DB01155	204519-65-3
DB01155	210353-53-0
DB01156	150988-80-0
DB01156	31677-93-7
DB01156	34841-39-9
DB01156	34911-55-2
DB01156	905818-69-1
DB01157	117052-25-2
DB01157	52128-35-5
DB01157	82935-04-4
DB01157	82952-64-5
DB01158	3170-72-7
DB01158	59-41-6
DB01158	61-75-6
DB01159	151-67-7
DB01159	39298-15-2
DB01159	51230-17-2
DB01160	101913-98-8
DB01160	108195-86-4
DB01160	13535-33-6
DB01160	23518-25-4
DB01160	27415-26-5
DB01160	36300-07-9
DB01160	38362-01-5
DB01160	38562-01-5
DB01160	4510-16-1
DB01160	551-11-1
DB01160	77-86-1
DB01161	133-16-4
DB01161	3858-89-7
DB01161	575-52-0
DB01162	63074-08-8
DB01162	63590-64-7
DB01162	70024-40-7
DB01163	32887-01-7
DB01163	32887-08-4
DB01164	10043-52-4
DB01164	113962-65-5
DB01164	13981-43-6
DB01164	13981-72-1
DB01164	14127-61-8
DB01164	14158-34-0
DB01164	14336-71-1
DB01164	14639-81-7
DB01164	15585-26-9
DB01164	16887-00-6
DB01164	17787-72-3
DB01164	18637-06-4
DB01164	7647-01-0
DB01164	7698-05-7
DB01165	100986-85-4
DB01165	100986-86-5
DB01165	118120-51-7
DB01165	138199-71-0
DB01165	138199-72-1
DB01165	82419-36-1
DB01166	73963-72-1
DB01167	84604-65-9
DB01167	84625-61-6
DB01168	113803-47-7
DB01168	366-70-1
DB01168	671-16-9
DB01168	6918-05-4
DB01168	98600-73-8
DB01168	98600-74-9
DB01168	98600-79-4
DB01168	98600-80-7
DB01170	55-65-2
DB01170	60-02-6
DB01170	645-43-2
DB01170	76487-49-5
DB01170	8015-24-5
DB01170	84152-28-3
DB01171	71320-77-9
DB01172	11025-65-3
DB01172	11030-21-0
DB01172	17899-71-7
DB01172	17899-96-6
DB01172	25389-94-0
DB01172	59-01-8
DB01172	8063-07-8
DB01173	341-69-5
DB01173	4596-23-0
DB01173	4682-36-4
DB01173	4724-58-7
DB01173	83-98-7
DB01173	88566-80-7
DB01173	94249-00-0
DB01174	11097-06-6
DB01174	120063-23-2
DB01174	125-36-0
DB01174	13900-05-5
DB01174	1400-48-2
DB01174	21290-16-4
DB01174	27066-98-4
DB01174	37271-15-1
DB01174	37335-54-9
DB01174	4388-82-3
DB01174	50-06-6
DB01174	54840-95-8
DB01174	56343-96-5
DB01174	57-30-7
DB01174	5949-36-0
DB01174	60763-47-5
DB01174	63907-40-4
DB01174	63917-56-6
DB01174	64217-16-9
DB01174	72203-22-6
DB01174	72793-46-5
DB01174	73738-05-3
DB01174	76741-93-0
DB01174	77193-78-3
DB01174	77306-13-9
DB01174	78515-92-1
DB01174	8017-25-2
DB01174	8017-26-3
DB01174	8028-68-0
DB01174	8057-97-4
DB01174	8057-98-5
DB01174	8058-86-4
DB01174	8066-99-7
DB01174	81424-60-4
DB01174	84769-50-6
DB01174	85029-92-1
DB01174	85099-49-6
DB01174	94089-24-4
DB01174	94231-97-7
DB01174	95723-24-3
DB01175	128196-01-0
DB01175	219861-08-2
DB01175	59729-32-7
DB01175	59729-33-8
DB01175	85118-27-0
DB01176	5897-19-8
DB01176	76391-75-8
DB01176	82-92-8
DB01176	84057-82-9
DB01176	86498-65-9
DB01177	57852-57-0
DB01177	58957-91-8
DB01177	58957-92-9
DB01177	58957-93-0
DB01177	58976-06-0
DB01177	60660-72-2
DB01178	102818-65-5
DB01178	76847-46-6
DB01178	80-77-3
DB01179	17434-18-3
DB01179	4354-76-1
DB01179	4375-07-9
DB01179	477-47-4
DB01179	518-28-5
DB01179	51911-08-1
DB01179	55568-79-1
DB01179	8050-60-0
DB01179	9000-55-9
DB01180	24815-24-5
DB01181	36341-88-5
DB01181	3778-73-2
DB01181	66849-33-0
DB01181	66849-34-1
DB01181	84711-20-6
DB01182	107300-59-4
DB01182	107381-31-7
DB01182	107381-32-8
DB01182	107381-35-1
DB01182	107381-36-2
DB01182	163858-56-8
DB01182	34183-22-7
DB01182	54063-53-5
DB01183	352020-56-5
DB01183	357-08-4
DB01183	465-65-6
DB01183	69133-14-8
DB01183	92522-87-7
DB01183	93302-47-7
DB01184	57808-66-9
DB01184	83898-65-1
DB01185	76-43-7
DB01186	66104-22-1
DB01186	66104-23-2
DB01187	1320-11-2
DB01188	29342-05-0
DB01188	41621-49-2
DB01189	57041-67-5
DB01190	13441-63-9
DB01190	151864-03-8
DB01190	17431-55-9
DB01190	18323-44-9
DB01190	21462-39-5
DB01191	16105-77-4
DB01191	3239-44-9
DB01191	3239-45-0
DB01191	3616-78-2
DB01191	37577-24-5
DB01191	404-82-0
DB01191	458-24-2
DB01191	5220-89-3
DB01191	97158-53-7
DB01191	97158-54-8
DB01192	357-07-3
DB01192	7241-18-1
DB01192	76-41-5
DB01193	28197-63-9
DB01193	34381-68-5
DB01193	37517-30-9
DB01193	68107-81-3
DB01193	68107-82-4
DB01193	95646-61-0
DB01194	138890-62-7
DB01195	54143-55-4
DB01195	54143-56-5
DB01196	2998-57-4
DB01197	110075-07-5
DB01197	62571-86-2
DB01198	138680-07-6
DB01198	138729-47-2
DB01198	43200-80-2
DB01199	1370-17-8
DB01199	1390-11-0
DB01199	1406-69-5
DB01199	57-94-3
DB01199	57-95-4
DB01199	6989-98-6
DB01199	8063-06-7
DB01200	22260-51-1
DB01200	25614-03-3
DB01201	61379-65-5
DB01202	102767-28-2
DB01202	103765-01-1
DB01202	103833-73-4
DB01202	33996-58-6
DB01203	42200-33-9
DB01203	54933-35-6
DB01204	137635-96-2
DB01204	65271-80-9
DB01204	70476-82-3
DB01204	70711-41-0
DB01205	78755-81-4
DB01206	13010-47-4
DB01207	110140-89-1
DB01208	110871-86-8
DB01208	111542-93-9
DB01209	53648-55-8
DB01209	57236-36-9
DB01210	27591-01-1
DB01210	27912-14-7
DB01210	31969-05-8
DB01210	47141-42-4
DB01211	116836-41-0
DB01211	135326-55-5
DB01211	209852-74-4
DB01211	81103-11-9
DB01212	104376-79-6
DB01212	73384-59-5
DB01213	56010-88-9
DB01213	7554-65-6
DB01214	22664-55-7
DB01214	36592-77-5
DB01214	72416-03-6
DB01215	29975-16-4
DB01216	98319-26-7
DB01217	120511-73-1
DB01218	106927-11-1
DB01218	36167-63-2
DB01218	66051-63-6
DB01218	69756-53-2
DB01218	94133-63-8
DB01219	14663-23-1
DB01219	24868-20-0
DB01219	69959-22-4
DB01219	69959-26-8
DB01219	69959-27-9
DB01219	69959-29-1
DB01219	69959-30-4
DB01219	7261-97-4
DB01220	80621-81-4
DB01221	100082-05-1
DB01221	100477-72-3
DB01221	100477-73-4
DB01221	1867-66-9
DB01221	33643-46-8
DB01221	33643-49-1
DB01221	6740-88-1
DB01222	150693-37-1
DB01222	51333-22-3
DB01222	51372-28-2
DB01222	51372-29-3
DB01223	107-15-3
DB01223	111079-49-3
DB01223	12767-26-9
DB01223	27308-78-7
DB01223	95646-60-9
DB01224	111974-69-7
DB01224	111974-72-2
DB01226	106791-40-6
DB01226	106861-44-3
DB01226	133814-19-4
DB01226	6918-08-7
DB01227	1477-40-3
DB01227	17199-58-5
DB01227	17199-59-6
DB01227	34433-66-4
DB01227	38821-43-1
DB01227	43033-72-3
DB01227	509-74-0
DB01227	53757-35-0
DB01227	5988-47-6
DB01227	5988-48-7
DB01227	61443-59-2
DB01227	61443-60-5
DB01228	37612-13-8
DB01228	66778-36-7
DB01228	66794-74-9
DB01229	105454-04-4
DB01229	157069-30-2
DB01229	33069-62-4
DB01229	379688-61-6
DB01230	10083-56-4
DB01230	101053-01-4
DB01230	18968-99-5
DB01230	2152-34-3
DB01231	26363-46-2
DB01231	3254-89-5
DB01231	7491-12-5
DB01231	972-02-1
DB01232	127779-20-8
DB01232	149845-06-7
DB01233	364-62-5
DB01233	49625-23-2
DB01233	502641-04-5
DB01233	54143-57-6
DB01233	60544-81-2
DB01233	7232-21-5
DB01233	73802-00-3
DB01233	75334-04-2
DB01233	94021-72-4
DB01234	1249-18-9
DB01234	137098-19-2
DB01234	23495-06-9
DB01234	378-44-9
DB01234	50-02-2
DB01234	96686-64-5
DB01235	23734-74-9
DB01235	37270-69-2
DB01235	500019-90-9
DB01235	53587-29-4
DB01235	57308-51-7
DB01235	5796-14-5
DB01235	5796-17-8
DB01235	587-45-1
DB01235	59-92-7
DB01235	63-84-3
DB01236	28523-86-6
DB01237	118-23-0
DB01237	1808-12-4
DB01238	129722-12-9
DB01238	24-29-3
DB01239	113-59-7
DB01239	2461-06-5
DB01239	58889-16-0
DB01239	6469-93-8
DB01239	861959-57-1
DB01240	136626-78-3
DB01240	35121-78-9
DB01240	36139-44-3
DB01240	61849-14-7
DB01241	25812-30-0
DB01242	17321-77-6
DB01242	303-49-1
DB01243	65415-39-6
DB01243	773-76-2
DB01243	8067-69-4
DB01244	49571-05-3
DB01244	64706-54-3
DB01244	68099-86-5
DB01244	74764-40-2
DB01245	1420-40-2
DB01245	156-74-1
DB01245	3198-38-7
DB01245	541-22-0
DB01245	55524-45-3
DB01246	1175-88-8
DB01246	14101-45-2
DB01246	1936-51-2
DB01246	36506-71-5
DB01246	4330-99-8
DB01246	84-96-8
DB01247	24631-64-9
DB01247	59-63-2
DB01248	114977-28-5
DB01248	148408-66-6
DB01248	940867-25-4
DB01249	92339-11-2
DB01250	15722-48-2
DB01250	6054-98-4
DB01251	33342-05-1
DB01251	33342-06-2
DB01251	62783-47-5
DB01252	145375-43-5
DB01252	145525-41-3
DB01252	207844-01-7
DB01253	11002-48-5
DB01253	129-50-0
DB01253	129-51-1
DB01253	37209-62-4
DB01253	479-00-5
DB01253	60-79-7
DB01254	302962-49-8
DB01254	863127-77-9
DB01255	608137-32-2
DB01255	608137-33-3
DB01256	224452-66-8
DB01259	231277-92-2
DB01259	388082-77-7
DB01259	388082-78-8
DB01260	638-94-8
DB01261	486460-32-6
DB01261	654671-77-9
DB01261	654671-78-0
DB01261	790712-60-6
DB01262	105597-46-4
DB01262	22432-95-7
DB01262	2353-33-5
DB01263	171228-49-2
DB01264	206361-99-1
DB01264	618109-00-5
DB01264	635728-39-1
DB01264	635728-49-3
DB01265	113346-59-1
DB01265	1148-63-6
DB01265	13010-45-2
DB01265	13123-05-2
DB01265	13123-07-4
DB01265	16053-52-4
DB01265	28854-96-8
DB01265	30819-56-8
DB01265	3424-98-4
DB01265	3545-96-8
DB01265	35902-13-7
DB01265	4449-43-8
DB01265	50-88-4
DB01267	130049-84-2
DB01267	144598-75-4
DB01273	249296-44-4
DB01273	375815-87-5
DB01274	126587-85-7
DB01274	128954-45-0
DB01274	150693-37-1
DB01274	183814-30-4
DB01274	200815-49-2
DB01274	208102-40-3
DB01274	43229-80-7
DB01274	67346-49-0
DB01274	73573-87-2
DB01275	304-20-1
DB01275	8064-04-8
DB01275	86-54-4
DB01275	90992-24-8
DB01275	93857-33-1
DB01280	121032-29-9
DB01280	34793-34-5
DB01280	7803-88-5
DB01282	37025-55-1
DB01283	220991-20-8
DB01288	115112-73-7
DB01288	13392-18-2
DB01288	1944-10-1
DB01288	1944-12-3
DB01289	25046-79-1
DB01291	100415-23-4
DB01291	38029-10-6
DB01291	38677-81-5
DB01291	65652-44-0
DB01291	79645-08-2
DB01294	13587-54-7
DB01294	13670-17-2
DB01294	13968-08-6
DB01294	13968-48-4
DB01294	13982-43-9
DB01294	14280-30-9
DB01294	14314-42-2
DB01294	14337-01-0
DB01294	14797-71-8
DB01294	14882-18-9
DB01294	14940-63-7
DB01294	14940-65-9
DB01294	156428-50-1
DB01294	17778-80-2
DB01294	23713-46-4
DB01294	24286-21-3
DB01294	33148-23-1
DB01294	3352-57-6
DB01294	558440-22-5
DB01294	56583-62-1
DB01294	63-36-5
DB01294	69-72-7
DB01294	7732-18-5
DB01294	7789-20-0
DB01295	42864-78-8
DB01295	59170-23-9
DB01296	14257-69-3
DB01296	14257-79-5
DB01296	14307-02-9
DB01296	14999-43-0
DB01296	14999-44-1
DB01296	1772-03-8
DB01296	2351-15-7
DB01296	28905-10-4
DB01296	66-84-2
DB01296	7535-00-4
DB01296	90-76-6
DB01296	90-77-7
DB01296	9012-76-4
DB01297	6673-35-4
DB01297	6996-43-6
DB01298	1401-49-6
DB01298	17784-12-2
DB01299	2447-57-6
DB01299	37338-39-9
DB01299	39295-60-8
DB01299	69191-18-0
DB01301	68060-64-0
DB01301	751-97-3
DB01303	101706-04-1
DB01303	139741-81-4
DB01303	5413-08-1
DB01303	5450-81-7
DB01303	8069-64-5
DB01319	226700-79-4
DB01319	226700-80-7
DB01319	226700-81-8
DB01320	92134-98-0
DB01320	93390-81-9
DB01321	11033-18-4
DB01321	16846-24-5
DB01321	52454-74-7
DB01321	56689-45-3
DB01324	346-18-9
DB01324	84057-89-6
DB01325	73-49-4
DB01326	30034-03-8
DB01326	34444-01-4
DB01326	64415-59-4
DB01327	25953-19-9
DB01327	27164-46-1
DB01328	61270-58-4
DB01328	61270-78-8
DB01328	71420-79-6
DB01329	62893-19-0
DB01329	62893-20-3
DB01329	92739-15-6
DB01330	69712-56-7
DB01330	74356-00-6
DB01331	33564-30-6
DB01331	35607-66-0
DB01332	68401-81-0
DB01332	68401-82-1
DB01333	31828-50-9
DB01333	38821-53-3
DB01333	58456-86-3
DB01333	94088-87-6
DB01336	16240-52-1
DB01336	33335-58-9
DB01336	5096-67-3
DB01336	5152-30-7
DB01336	7601-55-0
DB01336	76786-17-9
DB01337	15500-66-0
DB01337	16974-53-1
DB01337	40571-89-9
DB01337	50588-02-8
DB01338	52212-02-9
DB01338	68399-57-5
DB01338	68399-58-6
DB01339	50700-72-6
DB01339	86029-43-8
DB01340	88768-40-5
DB01340	92077-78-6
DB01346	11010-73-4
DB01346	11097-06-6
DB01346	120063-23-2
DB01346	12239-42-8
DB01346	125-36-0
DB01346	130-95-0
DB01346	13900-05-5
DB01346	1400-48-2
DB01346	1407-83-6
DB01346	21290-16-4
DB01346	27066-98-4
DB01346	37271-15-1
DB01346	37335-54-9
DB01346	4388-82-3
DB01346	50-06-6
DB01346	54840-95-8
DB01346	56-54-2
DB01346	56343-96-5
DB01346	57-30-7
DB01346	572-59-8
DB01346	572-60-1
DB01346	5949-36-0
DB01346	60763-47-5
DB01346	63907-40-4
DB01346	63917-56-6
DB01346	64217-16-9
DB01346	72203-22-6
DB01346	72793-46-5
DB01346	73738-05-3
DB01346	76741-93-0
DB01346	77193-78-3
DB01346	77306-13-9
DB01346	78515-92-1
DB01346	8017-25-2
DB01346	8017-26-3
DB01346	8028-68-0
DB01346	8057-97-4
DB01346	8057-98-5
DB01346	8058-86-4
DB01346	8066-99-7
DB01346	81424-60-4
DB01346	84769-50-6
DB01346	85029-92-1
DB01346	85099-49-6
DB01346	94089-24-4
DB01346	94231-97-7
DB01346	95723-24-3
DB01347	146623-69-0
DB01348	83647-97-6
DB01348	94841-17-5
DB01351	111645-92-2
DB01351	52623-89-9
DB01351	57-43-2
DB01351	64-43-7
DB01351	79173-15-2
DB01351	79682-26-1
DB01351	8061-70-9
DB01351	8065-05-2
DB01352	125-88-2
DB01352	77-02-1
DB01352	8003-99-4
DB01353	35763-44-1
DB01353	77-28-1
DB01354	17626-60-7
DB01354	509-86-4
DB01354	65651-04-9
DB01354	65651-05-0
DB01355	50-09-9
DB01355	56-29-1
DB01355	7200-11-5
DB01355	8058-01-3
DB01356	17341-24-1
DB01357	43085-54-7
DB01357	51367-42-1
DB01357	72-33-3
DB01357	77145-92-7
DB01357	77209-23-5
DB01357	8015-29-0
DB01357	8077-77-8
DB01359	103437-28-1
DB01359	28163-36-2
DB01359	36507-48-9
DB01359	38363-32-5
DB01359	38363-40-5
DB01359	38363-41-6
DB01361	2751-09-9
DB01361	8017-78-5
DB01362	66108-95-0
DB01362	928623-33-0
DB01364	134-72-5
DB01364	299-42-3
DB01364	304-87-0
DB01364	321-97-1
DB01364	321-98-2
DB01364	38732-95-5
DB01364	53214-57-6
DB01364	90-81-3
DB01364	90-82-4
DB01365	100-92-5
DB01365	1212-72-2
DB01365	3978-34-5
DB01366	59828-07-8
DB01366	60443-17-6
DB01366	62929-91-3
DB01366	72332-33-3
DB01366	81262-93-3
DB01367	136236-51-6
DB01367	161735-79-1
DB01367	1875-50-9
DB01369	120138-50-3
DB01369	126602-89-9
DB01373	13966-05-7
DB01373	13981-76-5
DB01373	13981-77-6
DB01373	14092-94-5
DB01373	14092-95-6
DB01373	14255-03-9
DB01373	14333-05-2
DB01373	14333-06-3
DB01373	14391-99-2
DB01373	15124-81-9
DB01373	7440-70-2
DB01373	7789-78-8
DB01375	13587-54-7
DB01375	13670-17-2
DB01375	13968-08-6
DB01375	13968-48-4
DB01375	13982-43-9
DB01375	14280-30-9
DB01375	14314-42-2
DB01375	14337-01-0
DB01375	14797-71-8
DB01375	14940-63-7
DB01375	14940-65-9
DB01375	156428-50-1
DB01375	17778-80-2
DB01375	18875-39-3
DB01375	20110-59-2
DB01375	24286-21-3
DB01375	25718-94-9
DB01375	3352-57-6
DB01375	52955-63-2
DB01375	558440-22-5
DB01375	56-39-3
DB01375	56-40-6
DB01375	56583-62-1
DB01375	7299-33-4
DB01375	7732-18-5
DB01375	7789-20-0
DB01377	1309-48-4
DB01378	22537-22-0
DB01380	29253-51-8
DB01380	50-04-4
DB01382	339-44-6
DB01384	53-33-8
DB01388	116644-53-2
DB01388	116666-63-8
DB01390	144-55-8
DB01390	17341-25-2
DB01390	3812-32-6
DB01390	463-79-6
DB01390	5006-97-3
DB01390	71-52-3
DB01392	131-03-3
DB01392	146-48-5
DB01392	182509-57-5
DB01392	28834-05-1
DB01392	483-09-0
DB01392	483-10-3
DB01392	522-94-1
DB01392	549-84-8
DB01392	6211-32-1
DB01392	63989-78-6
DB01392	66634-44-4
DB01392	75431-45-7
DB01392	75444-63-2
DB01392	84-37-7
DB01392	93803-79-3
DB01392	94108-65-3
DB01393	41859-67-0
DB01394	30512-31-3
DB01394	64-86-8
DB01394	75520-89-7
DB01394	8055-45-6
DB01395	164017-31-6
DB01395	67392-87-4
DB01396	1339-93-1
DB01396	71-63-6
DB01396	8006-96-0
DB01397	18917-89-0
DB01397	22537-22-0
DB01397	33148-23-1
DB01397	63-36-5
DB01397	69-72-7
DB01398	17341-25-2
DB01398	18495-69-7
DB01398	33148-23-1
DB01398	54-21-7
DB01398	63-36-5
DB01398	69-72-7
DB01399	23520-54-9
DB01399	552-94-3
DB01400	114-80-7
DB01400	1212-37-9
DB01400	51-60-5
DB01400	59-99-4
DB01401	139741-81-4
DB01401	22537-22-0
DB01401	33148-23-1
DB01401	5413-08-1
DB01401	63-36-5
DB01401	69-72-7
DB01403	1236-99-3
DB01403	2622-31-3
DB01403	39456-60-5
DB01403	4185-80-2
DB01403	60-99-1
DB01403	7104-38-3
DB01403	851-68-3
DB01405	105784-61-0
DB01405	108319-06-8
DB01406	17230-88-5
DB01407	21898-19-1
DB01407	37148-27-9
DB01407	50306-03-1
DB01407	50310-83-3
DB01407	50310-85-5
DB01407	50499-60-0
DB01408	81732-46-9
DB01408	81732-65-2
DB01409	136310-93-5
DB01409	139404-48-1
DB01409	186691-13-4
DB01409	411207-31-3
DB01410	126544-47-6
DB01410	141845-82-1
DB01412	1010-59-9
DB01412	10147-69-0
DB01412	17186-95-7
DB01412	6767-73-3
DB01412	77944-87-7
DB01412	8048-31-5
DB01413	107648-80-6
DB01413	123171-59-5
DB01413	143892-90-4
DB01413	149261-30-3
DB01413	88040-23-7
DB01413	982-24-1
DB01414	10206-21-0
DB01414	23239-41-0
DB01414	84803-50-9
DB01415	118081-34-8
DB01415	97518-16-6
DB01415	97519-39-6
DB01415	97519-40-9
DB01415	97547-76-7
DB01416	80210-62-4
DB01416	82619-04-3
DB01418	152-72-7
DB01419	55300-29-3
DB01419	55300-30-6
DB01420	54175-25-6
DB01420	55126-00-6
DB01420	57-85-2
DB01420	58769-88-3
DB01420	62963-82-0
DB01420	64867-19-2
DB01420	75026-40-3
DB01421	10010-79-4
DB01421	11048-06-9
DB01421	1263-89-4
DB01421	1390-73-4
DB01421	35665-49-7
DB01421	51795-47-2
DB01421	52279-67-1
DB01421	7542-37-2
DB01421	84420-34-8
DB01422	14040-02-9
DB01422	15695-18-8
DB01422	35592-51-9
DB01422	4008-48-4
DB01422	50347-36-9
DB01423	113790-28-6
DB01423	72324-18-6
DB01423	78126-10-0
DB01424	144574-10-7
DB01424	16509-13-0
DB01424	3963-81-3
DB01424	53066-52-7
DB01424	55154-38-6
DB01424	58-15-1
DB01424	59302-11-3
DB01424	603-57-6
DB01424	60382-50-5
DB01424	60964-09-2
DB01424	65651-04-9
DB01424	65651-05-0
DB01424	69401-33-8
DB01424	71700-99-7
DB01424	747-30-8
DB01424	74890-32-7
DB01424	76404-04-1
DB01424	76705-41-4
DB01424	76847-51-3
DB01424	8015-13-2
DB01424	8015-18-7
DB01424	8064-79-7
DB01424	8064-83-3
DB01424	8075-61-4
DB01424	8075-94-3
DB01424	81207-65-0
DB01424	84020-72-4
DB01424	85409-43-4
DB01424	93841-78-2
DB01425	59338-87-3
DB01426	168700-00-3
DB01426	21290-16-4
DB01426	4360-12-7
DB01426	4410-48-4
DB01426	509-37-5
DB01426	60991-48-2
DB01426	61018-01-7
DB01426	6989-79-3
DB01426	81424-61-5
DB01426	94135-18-9
DB01427	60719-84-8
DB01427	75898-90-7
DB01428	131-57-7
DB01429	33237-74-0
DB01429	37640-71-4
DB01430	27469-53-0
DB01430	29608-49-9
DB01430	76997-30-3
DB01431	432-60-0
DB01433	1477-40-3
DB01433	17199-58-5
DB01433	17199-59-6
DB01433	34433-66-4
DB01433	38821-43-1
DB01433	43033-72-3
DB01433	509-74-0
DB01433	53757-35-0
DB01433	5988-47-6
DB01433	5988-48-7
DB01433	61443-59-2
DB01433	61443-60-5
DB01434	734-32-7
DB01435	123175-91-7
DB01435	12379-37-2
DB01435	13900-05-5
DB01435	20776-03-8
DB01435	480-30-8
DB01435	520-07-0
DB01435	60-80-0
DB01435	63448-01-1
DB01435	63482-28-0
DB01435	71700-98-6
DB01435	71720-38-2
DB01435	71735-14-3
DB01435	79173-13-0
DB01435	8057-12-3
DB01435	8057-13-4
DB01435	8066-49-7
DB01435	84009-22-3
DB01435	84009-24-5
DB01435	93841-80-6
DB01435	93857-21-7
DB01435	94135-32-7
DB01436	125324-15-4
DB01436	41294-56-8
DB01436	65445-14-9
DB01437	52623-89-9
DB01437	77-21-4
DB01437	79173-15-2
DB01438	136-40-3
DB01438	37357-66-7
DB01438	78891-95-9
DB01438	93963-65-6
DB01438	94-78-0
DB01439	86052-04-2
DB01440	1320-61-2
DB01440	358730-90-2
DB01440	362049-53-4
DB01440	502-85-2
DB01440	52352-27-9
DB01440	55373-24-5
DB01440	591-81-1
DB01440	63255-29-8
DB01440	82316-97-0
DB01441	4021-34-5
DB01442	13674-05-0
DB01442	33189-33-2
DB01442	60676-84-8
DB01444	524-84-5
DB01444	5786-77-6
DB01445	2963-79-3
DB01445	4382-50-7
DB01445	487-93-4
DB01446	14702-62-6
DB01446	299-26-3
DB01446	304-54-1
DB01446	5118-26-3
DB01446	66654-22-6
DB01446	879-36-7
DB01447	27780-30-9
DB01447	3347-31-7
DB01447	3568-94-3
DB01447	75343-74-7
DB01447	75493-87-7
DB01450	14357-76-7
DB01450	155536-45-1
DB01452	1502-95-0
DB01452	2078-90-2
DB01452	561-27-3
DB01453	78995-10-5
DB01454	42542-10-9
DB01454	64057-70-1
DB01454	69610-10-2
DB01459	15301-48-1
DB01460	20671-78-7
DB01460	63938-63-6
DB01461	2424-75-1
DB01461	509-78-4
DB01462	2053-25-0
DB01462	911-65-9
DB01463	1209-98-9
DB01463	2240-14-4
DB01464	2385-81-1
DB01465	13641-74-2
DB01465	16094-57-8
DB01465	24973-25-9
DB01465	2801-68-5
DB01466	122114-16-3
DB01466	125-30-4
DB01466	47252-01-7
DB01466	6746-59-4
DB01466	71373-33-6
DB01466	76-58-4
DB01466	80745-07-9
DB01467	15588-95-1
DB01467	22004-32-6
DB01467	22139-65-7
DB01467	53581-54-7
DB01468	441-61-2
DB01468	64037-50-9
DB01469	25333-77-1
DB01470	103963-66-2
DB01471	1605-89-6
DB01471	17021-26-0
DB01472	23239-32-9
DB01472	3706-26-1
DB01472	52740-56-4
DB01472	64-13-1
DB01473	15867-21-7
DB01473	17046-72-9
DB01473	468-59-7
DB01473	63938-86-3
DB01473	77-20-3
DB01475	467-86-7
DB01475	66859-50-5
DB01476	59128-97-1
DB01477	10035-10-6
DB01477	125-27-9
DB01477	13536-59-9
DB01477	14331-90-9
DB01477	14336-94-8
DB01477	14380-59-7
DB01477	14391-61-8
DB01477	14686-69-2
DB01477	14687-62-8
DB01477	14809-47-3
DB01477	15720-26-0
DB01477	15765-38-5
DB01477	15765-39-6
DB01477	16759-25-4
DB01477	24959-67-9
DB01477	63732-63-8
DB01478	13147-09-6
DB01480	16550-22-4
DB01480	17065-88-2
DB01480	4406-22-8
DB01481	65-06-5
DB01482	113962-65-5
DB01482	13981-43-6
DB01482	13981-72-1
DB01482	14158-34-0
DB01482	15585-26-9
DB01482	16887-00-6
DB01482	1892-80-4
DB01482	3736-08-1
DB01482	7647-01-0
DB01482	7698-05-7
DB01483	122114-16-3
DB01483	144-02-5
DB01483	36568-91-9
DB01483	57-44-3
DB01483	69401-33-8
DB01483	8003-99-4
DB01483	8015-18-7
DB01484	32156-26-6
DB01484	50505-92-5
DB01484	50505-93-6
DB01484	53581-53-6
DB01484	64638-07-9
DB01486	100208-43-3
DB01486	1130-06-9
DB01486	134-60-1
DB01486	138331-08-5
DB01486	14838-15-4
DB01486	15130-78-6
DB01486	154-41-6
DB01486	16960-27-3
DB01486	2153-98-2
DB01486	3198-15-0
DB01486	36393-56-3
DB01486	37577-07-4
DB01486	37577-28-9
DB01486	40626-29-7
DB01486	48115-38-4
DB01486	492-39-7
DB01486	492-41-1
DB01486	50808-49-6
