drugbank_id	pubchem_tpharma_id
DB01009	14902158
DB01009	14905253
DB01009	14908812
DB01009	14925108
DB01009	14926420
DB01009	15122325
DB01009	15122326
DB01009	15222069
DB01009	15222102
DB01009	15377019
DB01009	15475272
DB01009	15740738
DB01009	15815564
DB01009	16260003
DB01009	16432410
DB01009	16578926
DB01009	16612831
DB01009	16643707
DB01009	16694661
DB01009	16731229
DB01009	16745128
DB01009	16767671
DB01009	16803657
DB01009	16818916
DB01009	16826080
DB01009	16886697
DB01009	24876998
DB01009	49850403
DB01009	50078068
DB01009	50128094
DB01009	56388693
DB01009	56388694
DB01009	56424242
DB01009	57581612
DB01009	85254851
DB01009	85254852
DB01009	85255103
DB01009	85853030
DB01009	87551045
DB01009	87793415
DB01009	96072857
DB01009	99305648
DB01010	15092241
DB01010	15194944
DB01011	14749227
DB01011	24708375
DB01012	14828105
DB01012	14830132
DB01012	16283681
DB01012	163529472
DB01012	56268522
DB01012	57280310
DB01012	57306799
DB01012	57583679
DB01012	87794659
DB01012	87794660
DB01012	96102356
DB01012	96102357
DB01012	96102358
DB01012	96102359
DB01012	96102360
DB01012	96102361
DB01012	96102455
DB01012	96102456
DB01012	96102457
DB01012	96102458
DB01012	96102459
DB01012	96102556
DB01012	96102557
DB01012	96102558
DB01012	96102559
DB01012	96102560
DB01012	96102659
DB01012	96102660
DB01012	96102661
DB01012	96102662
DB01012	96102663
DB01012	96102758
DB01012	96102759
DB01012	96102760
DB01012	96102761
DB01012	96102762
DB01012	96102857
DB01012	96102858
DB01012	96102859
DB01012	96102860
DB01012	96102861
DB01012	96102960
DB01012	96102961
DB01012	96102962
DB01012	96102963
DB01012	96102964
DB01012	96103063
DB01012	96103064
DB01012	96103065
DB01012	96103066
DB01012	96103067
DB01012	96103164
DB01012	96103165
DB01012	96103166
DB01012	96103167
DB01012	96103168
DB01012	96103267
DB01012	96103268
DB01012	96103269
DB01012	96103270
DB01012	96103271
DB01012	96103363
DB01012	96103364
DB01012	96103365
DB01012	96103366
DB01012	96103367
DB01012	96103463
DB01012	96103464
DB01012	96103465
DB01012	96103466
DB01012	96103467
DB01012	96103568
DB01012	96103569
DB01012	96103570
DB01012	96103571
DB01012	96103572
DB01012	96103668
DB01012	96103669
DB01012	96103670
DB01012	96103671
DB01012	96103672
DB01012	96103765
DB01012	96103766
DB01012	96103767
DB01012	96103768
DB01012	96103769
DB01012	96103770
DB01012	96103771
DB01012	96103772
DB01012	96103864
DB01012	96103865
DB01012	96103866
DB01012	96103867
DB01012	96103868
DB01012	96103869
DB01012	96103870
DB01012	96103871
DB01012	96103872
DB01012	99351877
DB01013	134426996
DB01013	134961663
DB01013	134966663
DB01013	14858433
DB01013	14863724
DB01013	163501472
DB01013	16652000
DB01013	16827057
DB01013	49630892
DB01013	99351361
DB01014	14757098
DB01014	14805972
DB01014	14852312
DB01014	14860303
DB01014	14930436
DB01014	16685381
DB01014	85232171
DB01015	14768649
DB01015	14798729
DB01015	14864265
DB01015	14885824
DB01015	14909181
DB01015	17423061
DB01015	49633551
DB01016	135649342
DB01016	144113537
DB01016	14767768
DB01016	14790252
DB01016	14790736
DB01016	14816191
DB01016	14816487
DB01016	14816625
DB01016	14835352
DB01016	14841518
DB01016	14863125
DB01016	14865771
DB01016	14913456
DB01016	14914046
DB01016	14914676
DB01016	14939866
DB01016	15655536
DB01016	16507316
DB01016	16746816
DB01016	16819247
DB01016	49650862
DB01016	96050383
DB01017	14760221
DB01017	14767500
DB01017	14791432
DB01017	14808929
DB01017	14810643
DB01017	14908569
DB01017	14931367
DB01017	14937536
DB01017	15111464
DB01017	15111559
DB01017	163475614
DB01017	163488805
DB01017	16491817
DB01017	16664555
DB01017	16725002
DB01017	16776293
DB01017	49655651
DB01017	49693787
DB01017	53776562
DB01017	56468493
DB01017	92723997
DB01017	99378124
DB01017	99378125
DB01018	126519614
DB01018	131532350
DB01018	14785478
DB01018	14799743
DB01018	15391685
DB01018	17391015
DB01018	57417344
DB01018	57587658
DB01018	57587789
DB01018	57587791
DB01019	123051184
DB01019	144112876
DB01019	14892342
DB01019	15171018
DB01019	15389579
DB01019	16748872
DB01019	26514764
DB01019	47213856
DB01020	134418954
DB01020	14748507
DB01020	14828839
DB01020	15042339
DB01020	15067236
DB01020	15120804
DB01020	15171521
DB01020	15340231
DB01020	16596095
DB01020	24426350
DB01020	46502204
DB01020	47213335
DB01020	87236138
DB01021	14780142
DB01021	96045355
DB01022	131341743
DB01022	135679587
DB01022	14784161
DB01022	14784162
DB01022	14790927
DB01022	14937980
DB01022	15226877
DB01022	15907183
DB01022	16016399
DB01022	16114315
DB01023	134432939
DB01023	134433664
DB01023	134433796
DB01023	14791366
DB01023	14804825
DB01023	14804826
DB01023	14815929
DB01023	14865409
DB01023	14927301
DB01023	56349899
DB01024	14753890
DB01024	14850485
DB01024	14886590
DB01024	14900390
DB01024	14915319
DB01024	15420935
DB01024	16262678
DB01024	163507330
DB01024	16467592
DB01024	16507104
DB01024	16507872
DB01024	16568868
DB01024	16754003
DB01024	49653015
DB01024	58096011
DB01024	81047928
DB01024	81048934
DB01024	85291119
DB01025	134961644
DB01025	14800376
DB01025	26743616
DB01026	125237927
DB01026	134433780
DB01026	14766860
DB01026	14766920
DB01026	14791447
DB01026	14836683
DB01026	14836684
DB01026	14840782
DB01026	14840833
DB01026	14842599
DB01026	14889864
DB01026	14914199
DB01026	14914421
DB01026	15920168
DB01026	163441845
DB01026	163524648
DB01026	16361040
DB01026	16410117
DB01026	16494038
DB01026	16519726
DB01026	16531743
DB01026	16568901
DB01026	16717881
DB01026	16774807
DB01026	24702614
DB01026	24875440
DB01026	26733619
DB01026	46521729
DB01026	56395216
DB01026	85742137
DB01028	14772496
DB01029	103911768
DB01029	126918524
DB01029	14758693
DB01029	14766278
DB01029	14790877
DB01029	14865196
DB01029	14889159
DB01029	14890701
DB01029	14905264
DB01029	14914651
DB01029	14915408
DB01029	14938935
DB01029	15727741
DB01029	16348601
DB01029	16482844
DB01029	16620893
DB01029	16671185
DB01029	16686314
DB01029	46523986
DB01029	49634522
DB01029	49650832
DB01029	50093518
DB01029	50093540
DB01029	50093541
DB01029	81055140
DB01029	81055157
DB01029	96045355
DB01029	96070015
DB01030	124770201
DB01030	136913752
DB01030	14766506
DB01030	14807035
DB01030	14808962
DB01030	14839250
DB01030	14858018
DB01030	14865730
DB01030	14880270
DB01030	14904851
DB01030	16591370
DB01030	24841826
DB01030	57414735
DB01030	57587190
DB01030	57587749
DB01030	57587753
DB01030	57587796
DB01030	57587839
DB01030	57587880
DB01030	57587883
DB01030	58100556
DB01031	15066627
DB01032	124345909
DB01032	14815674
DB01032	14873183
DB01032	14939765
DB01032	93373672
DB01033	14772317
DB01033	15321640
DB01033	15970891
DB01033	16810235
DB01033	85195676
DB01033	96068995
DB01033	96069280
DB01034	16144180
DB01034	26740968
DB01035	14861054
DB01035	15197424
DB01035	15220788
DB01035	26732806
DB01036	125293725
DB01036	144122231
DB01036	14752946
DB01036	14777260
DB01036	14785397
DB01036	14801661
DB01036	14809834
DB01036	14809835
DB01036	14863418
DB01036	14888693
DB01036	14965347
DB01036	15011045
DB01036	15407459
DB01036	15453932
DB01036	15481375
DB01036	16311302
DB01036	16433986
DB01036	16568463
DB01036	16676920
DB01036	16684828
DB01036	16781275
DB01036	16795760
DB01036	16863379
DB01036	16863974
DB01036	22418379
DB01036	24257823
DB01036	24420528
DB01036	24908821
DB01036	26682490
DB01036	26741003
DB01036	46502281
DB01036	56443406
DB01036	57555154
DB01036	57555155
DB01036	57555156
DB01036	57555385
DB01036	57555386
DB01036	57555387
DB01036	57555388
DB01036	57555389
DB01036	58090850
DB01036	85182683
DB01036	85187998
DB01036	85189369
DB01036	85189370
DB01036	85189371
DB01036	85189461
DB01036	85189462
DB01036	85189463
DB01036	85189464
DB01036	85189465
DB01036	85286503
DB01036	92757649
DB01037	103772179
DB01037	103772180
DB01037	103772181
DB01037	103772182
DB01037	103772183
DB01037	103772184
DB01037	103772185
DB01037	103772186
DB01037	103772187
DB01037	103772458
DB01037	103772459
DB01037	103772460
DB01037	103773323
DB01037	103773324
DB01037	103773325
DB01037	103773620
DB01037	103773621
DB01037	103773622
DB01037	103773623
DB01037	103773624
DB01037	103773625
DB01037	103773626
DB01037	103773911
DB01037	103773912
DB01037	103773913
DB01037	103773914
DB01037	103773915
DB01037	103773916
DB01037	103773917
DB01037	103774200
DB01037	103774201
DB01037	103774202
DB01037	103774203
DB01037	103774204
DB01037	103774205
DB01037	103774206
DB01037	103774483
DB01037	103774484
DB01037	103774485
DB01037	103774486
DB01037	103774487
DB01037	103774488
DB01037	103774489
DB01037	103774752
DB01037	103774753
DB01037	103774754
DB01037	103774755
DB01037	103774756
DB01037	103774757
DB01037	103774758
DB01037	103775041
DB01037	103775042
DB01037	103775043
DB01037	103775044
DB01037	103775045
DB01037	103775046
DB01037	103775047
DB01037	103775336
DB01037	103775337
DB01037	103775338
DB01037	103775339
DB01037	103775340
DB01037	103775341
DB01037	103775342
DB01037	103775343
DB01037	103775625
DB01037	103775626
DB01037	103775627
DB01037	103775628
DB01037	103775629
DB01037	103775630
DB01037	103775631
DB01037	103775632
DB01037	103775914
DB01037	103775915
DB01037	103775916
DB01037	103775917
DB01037	103775918
DB01037	103775919
DB01037	103775920
DB01037	103775921
DB01037	103776209
DB01037	103776210
DB01037	103776211
DB01037	103776212
DB01037	103776213
DB01037	103776214
DB01037	103776215
DB01037	103776216
DB01037	103776499
DB01037	103776500
DB01037	103776501
DB01037	103776502
DB01037	103776503
DB01037	103776504
DB01037	103776505
DB01037	103776506
DB01037	103776507
DB01037	14772861
DB01037	14797266
DB01037	14822768
DB01037	14837872
DB01037	14849932
DB01037	14899476
DB01037	15121497
DB01037	15172222
DB01037	15195276
DB01037	15219774
DB01037	15220509
DB01037	16309154
DB01037	163462245
DB01037	16501539
DB01037	24260295
DB01037	24907207
DB01037	99457032
DB01039	103020166
DB01039	103020167
DB01039	103020168
DB01039	103020169
DB01039	103020170
DB01039	103021009
DB01039	104174503
DB01039	113031556
DB01039	14766654
DB01039	14767175
DB01039	14781108
DB01039	14790815
DB01039	14791194
DB01039	14791674
DB01039	14839892
DB01039	14840650
DB01039	14859467
DB01039	14866871
DB01039	14889045
DB01039	14889130
DB01039	14901407
DB01039	14914007
DB01039	14914280
DB01039	14937159
DB01039	14938330
DB01039	16274859
DB01039	163451976
DB01039	16421823
DB01039	16507621
DB01039	16614624
DB01039	16615495
DB01039	16672410
DB01039	16673612
DB01039	16695421
DB01039	16708110
DB01039	16819558
DB01039	16819565
DB01039	16871605
DB01039	16898051
DB01039	22391632
DB01039	49847075
DB01039	56242220
DB01039	56471872
DB01039	56472020
DB01039	56472021
DB01039	56472024
DB01039	56472167
DB01039	56472169
DB01039	56472170
DB01039	56472310
DB01039	56472311
DB01039	56472313
DB01039	56472452
DB01039	56472454
DB01039	56472455
DB01039	56472457
DB01039	56472606
DB01039	56472608
DB01039	56472609
DB01039	56472611
DB01039	56472747
DB01039	56472752
DB01039	56472892
DB01039	56472894
DB01039	56472897
DB01039	56473040
DB01039	56473185
DB01039	56473188
DB01039	56473324
DB01039	57554084
DB01039	85753625
DB01039	87231236
DB01040	15388358
DB01041	125295672
DB01041	126720105
DB01041	136345919
DB01041	136884904
DB01041	136888726
DB01041	136888727
DB01041	136888728
DB01041	136888729
DB01041	136888730
DB01041	136888731
DB01041	136889346
DB01041	136889347
DB01041	136889348
DB01041	136889388
DB01041	136889389
DB01041	136889390
DB01041	136889391
DB01041	136889392
DB01041	136889393
DB01041	14791617
DB01041	14792495
DB01041	14798889
DB01041	14798891
DB01041	14833379
DB01041	14863214
DB01041	14908475
DB01041	15913695
DB01041	16133053
DB01041	16217299
DB01041	163451307
DB01041	24380798
DB01041	49681848
DB01041	49755084
DB01041	87548902
DB01041	87548903
DB01041	93369748
DB01041	99242984
DB01041	99351533
DB01041	99351596
DB01041	99351597
DB01041	99351598
DB01041	99351599
DB01041	99351600
DB01041	99351601
DB01041	99351602
DB01041	99351603
DB01041	99351672
DB01041	99351673
DB01041	99351674
DB01041	99351675
DB01041	99351676
DB01041	99351677
DB01041	99351678
DB01041	99351679
DB01041	99351749
DB01041	99351750
DB01041	99351751
DB01041	99351752
DB01041	99351753
DB01041	99351754
DB01041	99351755
DB01041	99351756
DB01041	99351757
DB01041	99351836
DB01041	99351837
DB01041	99351838
DB01041	99351839
DB01041	99351840
DB01041	99351841
DB01041	99351842
DB01041	99351843
DB01041	99351844
DB01041	99351922
DB01041	99351923
DB01041	99351924
DB01041	99351925
DB01042	136332833
DB01042	143488747
DB01042	14764897
DB01042	14791378
DB01042	14874006
DB01042	14874007
DB01042	14898602
DB01042	14900372
DB01042	15073149
DB01042	16220352
DB01042	16249657
DB01042	16636782
DB01042	16790311
DB01042	26514778
DB01042	57553244
DB01043	125263327
DB01043	125264960
DB01043	126496174
DB01043	135378971
DB01043	135378972
DB01043	135378973
DB01043	135378974
DB01043	135378975
DB01043	135378976
DB01043	135378977
DB01043	135379038
DB01043	135379039
DB01043	135379040
DB01043	135379041
DB01043	135379042
DB01043	135379043
DB01043	135379044
DB01043	135379105
DB01043	135379106
DB01043	135379174
DB01043	135676672
DB01043	14760695
DB01043	14772719
DB01043	14830985
DB01043	14838328
DB01043	14852507
DB01043	14877784
DB01043	14884155
DB01043	14887121
DB01043	14929579
DB01043	14931616
DB01043	15147301
DB01043	15172029
DB01043	16313241
DB01043	16334031
DB01043	16349533
DB01043	163522100
DB01043	163623232
DB01043	163633853
DB01043	163634208
DB01043	16419451
DB01043	16433920
DB01043	16456610
DB01043	16501539
DB01043	16529751
DB01043	16545858
DB01043	16650108
DB01043	16794714
DB01043	17390999
DB01043	17391015
DB01043	24759801
DB01043	49663600
DB01043	49704052
DB01043	49704145
DB01043	51075962
DB01043	53799504
DB01043	56414671
DB01043	57274105
DB01043	57274106
DB01043	57274107
DB01043	57274108
DB01043	57274109
DB01043	57274110
DB01043	57274111
DB01043	57274244
DB01043	57274245
DB01043	57274246
DB01043	57573144
DB01043	85195641
DB01043	85208594
DB01043	85208595
DB01043	85208818
DB01043	85208819
DB01043	85208820
DB01043	85208821
DB01043	85281285
DB01043	85281387
DB01043	85286214
DB01043	93367352
DB01043	96050419
DB01043	96069729
DB01043	96069730
DB01043	96069731
DB01043	96069732
DB01043	96069733
DB01043	96069734
DB01043	96069735
DB01043	96069909
DB01043	96069910
DB01043	96069911
DB01043	96069912
DB01043	96069913
DB01044	117697722
DB01044	124341456
DB01044	124341457
DB01044	124341557
DB01044	124341558
DB01044	124341559
DB01044	124341560
DB01044	135671033
DB01044	137282465
DB01044	144081386
DB01044	144081387
DB01044	144122040
DB01044	14755600
DB01044	14853313
DB01044	14888284
DB01044	14903173
DB01044	14907256
DB01044	14946796
DB01044	15179231
DB01044	16713339
DB01044	24422960
DB01044	56397617
DB01044	96027636
DB01044	96100872
DB01044	96100873
DB01044	96100874
DB01044	96100875
DB01045	103803820
DB01045	103911657
DB01045	126586599
DB01045	134966654
DB01045	14791501
DB01045	14842047
DB01045	14865086
DB01045	14866033
DB01045	14866788
DB01045	14890207
DB01045	14890820
DB01045	14914780
DB01045	14939765
DB01045	160638497
DB01045	163427379
DB01045	163429694
DB01045	163469673
DB01045	16507924
DB01045	16637443
DB01045	16776378
DB01045	17489922
DB01045	24432153
DB01045	49633551
DB01045	49655651
DB01045	56468806
DB01045	87239439
DB01045	92121336
DB01045	92723428
DB01045	96027619
DB01045	96050890
DB01045	99242983
DB01046	117638418
DB01046	124362510
DB01046	124362511
DB01046	124362625
DB01046	124362626
DB01046	14780722
DB01046	14903044
DB01046	14903045
DB01046	16257021
DB01046	16618621
DB01046	57414810
DB01047	14791400
DB01047	14835368
DB01047	14933065
DB01047	15332967
DB01047	81047490
DB01047	92723817
DB01048	117691114
DB01048	117698954
DB01048	117702438
DB01048	117702439
DB01048	117702440
DB01048	117702441
DB01048	117702665
DB01048	117702666
DB01048	117702667
DB01048	118044288
DB01048	124768056
DB01048	126496176
DB01048	14763158
DB01048	14775540
DB01048	14781511
DB01048	14799909
DB01048	14841748
DB01048	14888742
DB01048	14890161
DB01048	14909476
DB01048	14910687
DB01048	14928458
DB01048	14937228
DB01048	15693268
DB01048	163636622
DB01048	16746820
DB01048	49681836
DB01048	56351320
DB01048	56416995
DB01048	56459487
DB01049	14891403
DB01049	15886004
DB01049	49707688
DB01050	14797615
DB01050	14822379
DB01050	14822381
DB01050	15121090
DB01050	16521344
DB01050	16740231
DB01050	16740384
DB01050	16776804
DB01050	16948103
DB01050	17406154
DB01050	46387100
DB01050	96072746
DB01051	110267763
DB01051	14863324
DB01051	14915527
DB01051	15658009
DB01051	16871472
DB01051	46484987
DB01053	144201558
DB01053	14803210
DB01053	14837813
DB01053	14852568
DB01053	14875396
DB01053	14924502
DB01053	14963592
DB01053	15036712
DB01053	15262212
DB01053	15293067
DB01053	15348041
DB01053	15435964
DB01053	16147717
DB01053	16256452
DB01053	16694831
DB01053	16892912
DB01053	56410546
DB01053	57644835
DB01054	14779011
DB01054	14790963
DB01054	14815796
DB01054	14925926
DB01054	14938488
DB01054	15941227
DB01054	56349896
DB01055	14748649
DB01055	14773053
DB01055	16776717
DB01056	14797358
DB01056	16239726
DB01057	14756035
DB01057	14847888
DB01058	144200754
DB01058	14792011
DB01058	152141929
DB01058	152142138
DB01058	152142139
DB01058	152142140
DB01058	15272465
DB01058	163634387
DB01058	16426620
DB01058	85749848
DB01058	99382022
DB01058	99382072
DB01058	99382114
DB01059	117698995
DB01059	135670859
DB01059	144121780
DB01059	14874649
DB01059	14999890
DB01059	15386121
DB01059	15410533
DB01059	163476672
DB01059	24435023
DB01059	24841867
DB01059	56386979
DB01059	56440003
DB01059	81048937
DB01059	81048938
DB01059	93373193
DB01059	96040222
DB01059	96045189
DB01059	96045190
DB01059	99304103
DB01059	99304104
DB01059	99304105
DB01060	115944525
DB01060	124404027
DB01060	137282624
DB01060	137282625
DB01060	14759374
DB01060	14765000
DB01060	14767104
DB01060	14779281
DB01060	14789368
DB01060	14789811
DB01060	14790374
DB01060	14791304
DB01060	14803689
DB01060	14814279
DB01060	14816968
DB01060	14829744
DB01060	14837623
DB01060	14838534
DB01060	14839401
DB01060	14839821
DB01060	14852747
DB01060	14854000
DB01060	14862794
DB01060	14865818
DB01060	14888115
DB01060	14890284
DB01060	14904766
DB01060	14904767
DB01060	14911871
DB01060	14913542
DB01060	14936637
DB01060	14937076
DB01060	14939256
DB01060	14939765
DB01060	15457702
DB01060	16323559
DB01060	16470150
DB01060	16494990
DB01060	16544612
DB01060	16551044
DB01060	16575924
DB01060	16614856
DB01060	16622712
DB01060	16721992
DB01060	16896304
DB01060	24731278
DB01060	24875515
DB01060	57582295
DB01060	57582296
DB01060	57582297
DB01060	57582298
DB01060	57582374
DB01060	96031245
DB01061	14908082
DB01061	16839133
DB01062	103022128
DB01062	125317578
DB01062	126522188
DB01062	126522189
DB01062	126522190
DB01062	126522296
DB01062	134433717
DB01062	135675406
DB01062	135675459
DB01062	14758230
DB01062	14778874
DB01062	14778875
DB01062	14805393
DB01062	14811967
DB01062	14828114
DB01062	14828115
DB01062	14839509
DB01062	14978152
DB01062	15106857
DB01062	15127982
DB01062	15175844
DB01062	15966104
DB01062	163427413
DB01062	163427492
DB01062	16441540
DB01062	16607302
DB01062	16783105
DB01062	24875430
DB01062	57272638
DB01062	57272639
DB01062	57272844
DB01062	57272845
DB01062	57272846
DB01062	57272847
DB01062	57273048
DB01062	57273049
DB01062	81080006
DB01062	85260556
DB01062	85260611
DB01062	85742296
DB01062	85742297
DB01062	85742298
DB01062	85742299
DB01062	85742573
DB01062	85742574
DB01062	85742575
DB01062	85742576
DB01062	85742834
DB01062	85742835
DB01062	85742836
DB01062	85742837
DB01062	85743108
DB01062	85743109
DB01062	85743110
DB01062	85743111
DB01062	85743112
DB01062	85743391
DB01062	85743392
DB01062	85743393
DB01062	85743394
DB01062	85743395
DB01062	85743667
DB01062	85743668
DB01062	85743669
DB01062	85743670
DB01062	85743941
DB01062	85743942
DB01062	85743943
DB01062	85743944
DB01062	85744201
DB01062	85744202
DB01062	85744203
DB01062	85744204
DB01062	85744467
DB01062	85744468
DB01062	85744469
DB01062	85744470
DB01062	85744734
DB01062	85744735
DB01062	85744736
DB01062	85744737
DB01062	85745001
DB01062	85745002
DB01062	85745003
DB01062	85745004
DB01062	85745005
DB01062	85745266
DB01062	85745267
DB01062	85745268
DB01062	85745269
DB01062	85745529
DB01062	85745530
DB01062	85745531
DB01062	85745532
DB01062	85745533
DB01062	85745780
DB01062	85745781
DB01062	85745782
DB01062	85745783
DB01062	85745784
DB01062	85745785
DB01062	85745786
DB01062	85745787
DB01062	85745788
DB01062	85746045
DB01062	85746046
DB01062	85746047
DB01062	85746048
DB01062	85746049
DB01062	85746329
DB01062	85746330
DB01062	85746331
DB01062	85746332
DB01062	85746333
DB01063	14839200
DB01063	14981427
DB01064	14748912
DB01064	14752102
DB01064	14856071
DB01064	14922856
DB01064	15122133
DB01064	16251685
DB01064	26733707
DB01065	103062031
DB01065	117698570
DB01065	117698571
DB01065	117698572
DB01065	117698573
DB01065	125264932
DB01065	131405035
DB01065	131527692
DB01065	137277096
DB01065	14768472
DB01065	14773848
DB01065	14787917
DB01065	14788221
DB01065	148136500
DB01065	14841011
DB01065	14862027
DB01065	14884996
DB01065	14904321
DB01065	14906441
DB01065	14927901
DB01065	16332026
DB01065	163559515
DB01065	16422178
DB01065	16482041
DB01065	16616112
DB01065	16732267
DB01065	29218198
DB01065	46497327
DB01065	46521051
DB01065	50126594
DB01065	56358323
DB01065	57552065
DB01065	81055265
DB01065	85195635
DB01065	92728600
DB01066	144076985
DB01066	144076986
DB01066	14835858
DB01066	14884612
DB01066	15334178
DB01066	16505628
DB01066	16796751
DB01067	14766683
DB01067	14767799
DB01067	14791381
DB01067	14791709
DB01067	14837913
DB01067	14906210
DB01067	14912258
DB01067	14937779
DB01067	163433816
DB01067	16580901
DB01067	87796218
DB01068	135687560
DB01068	14874486
DB01068	14887434
DB01068	16595363
DB01068	16653676
DB01068	96040218
DB01068	99236463
DB01069	104164452
DB01069	121275489
DB01069	121275769
DB01069	135679926
DB01069	14801412
DB01069	14848899
DB01069	14854740
DB01069	14890382
DB01069	16422475
DB01069	16872447
DB01069	49811895
DB01069	51075972
DB01069	56458747
DB01069	85191000
DB01069	96073825
DB01069	96073826
DB01069	96073947
DB01069	96073948
DB01069	96073949
DB01069	96073950
DB01069	96073951
DB01069	96073952
DB01069	96073953
DB01069	96074070
DB01069	96074071
DB01069	96074072
DB01069	96074073
DB01069	96074074
DB01069	96074075
DB01069	96074190
DB01069	96074191
DB01069	96074192
DB01069	96074193
DB01069	96074194
DB01069	96074195
DB01069	96074307
DB01069	96074308
DB01069	96074309
DB01069	96074310
DB01069	96074311
DB01069	96074312
DB01069	96074426
DB01069	96074427
DB01069	96074428
DB01069	96074429
DB01069	96074430
DB01069	96074545
DB01069	96074546
DB01069	99228395
DB01069	99240627
DB01069	99240778
DB01070	14980672
DB01070	15475161
DB01071	121275490
DB01071	121275770
DB01071	14764715
DB01071	14850608
DB01071	16111034
DB01071	16617285
DB01071	16872364
DB01071	49663251
DB01071	49663351
DB01071	50082724
DB01072	103911658
DB01072	104227681
DB01072	123079858
DB01072	123079986
DB01072	126519794
DB01072	14766361
DB01072	14790731
DB01072	14815945
DB01072	14815946
DB01072	14938665
DB01072	163558740
DB01072	16361044
DB01072	16622315
DB01072	16805374
DB01072	49637615
DB01072	56437715
DB01072	56459479
DB01072	56459487
DB01072	56459492
DB01072	56471051
DB01072	56471297
DB01072	56472460
DB01072	56472461
DB01072	56472612
DB01072	56472614
DB01072	56472754
DB01072	56472755
DB01072	56473243
DB01072	57587183
DB01072	57587186
DB01072	57587236
DB01072	57587287
DB01072	57587519
DB01072	57587521
DB01072	57587611
DB01072	57587833
DB01072	57587876
DB01072	58089933
DB01073	14754977
DB01073	14765524
DB01073	14789803
DB01073	14877054
DB01073	14877055
DB01073	14939216
DB01073	16347717
DB01074	14792597
DB01074	14848632
DB01074	16367768
DB01074	87793375
DB01075	135654362
DB01075	136955773
DB01075	136973115
DB01075	14749996
DB01075	14791585
DB01075	14813247
DB01075	14813784
DB01075	14814098
DB01075	14814159
DB01075	14830111
DB01075	14835418
DB01075	14835509
DB01075	14838842
DB01075	14855129
DB01075	14860717
DB01075	14863733
DB01075	14863995
DB01075	14881606
DB01075	14890382
DB01075	14890621
DB01075	14911176
DB01075	14911798
DB01075	14914143
DB01075	14922554
DB01075	14930857
DB01075	14931598
DB01075	14935028
DB01075	15258520
DB01075	15356136
DB01075	16260003
DB01075	16293984
DB01075	163431702
DB01075	163431703
DB01075	163431704
DB01075	16347909
DB01075	163623143
DB01075	16371576
DB01075	16454904
DB01075	16468589
DB01075	16501994
DB01075	16672636
DB01075	16709998
DB01075	16931242
DB01075	26744442
DB01075	56447710
DB01075	57251777
DB01075	85177688
DB01075	85263755
DB01075	87231572
DB01076	124342636
DB01076	124342637
DB01076	124342638
DB01076	124342744
DB01076	124342745
DB01076	124342746
DB01076	124342854
DB01076	124342855
DB01076	14910832
DB01076	15781827
DB01076	16914449
DB01076	56468846
DB01076	56468847
DB01076	56469284
DB01076	56469285
DB01076	56471419
DB01076	56471420
DB01076	56471421
DB01076	56472583
DB01076	56472719
DB01076	56472720
DB01076	56472721
DB01076	56472867
DB01076	56472868
DB01076	57270681
DB01076	57270682
DB01076	57270683
DB01076	57270875
DB01076	57270876
DB01076	57270877
DB01076	57270878
DB01076	57271066
DB01076	57271067
DB01076	57271068
DB01076	57271266
DB01076	57271267
DB01076	57271268
DB01077	135688808
DB01077	14797598
DB01077	14798668
DB01077	14847564
DB01077	14873487
DB01077	14886287
DB01077	15122187
DB01077	15122311
DB01077	16257006
DB01077	16446116
DB01077	16638543
DB01077	17425568
DB01077	24765436
DB01077	93369499
DB01077	99382462
DB01077	99383382
DB01078	16874440
DB01080	125300091
DB01080	14855166
DB01080	15194489
DB01080	15218963
DB01080	15412830
DB01080	16032042
DB01080	16080795
DB01080	16105330
DB01080	16876938
DB01080	17429234
DB01080	47214095
DB01080	49748705
DB01080	96030825
DB01081	125261212
DB01081	14865295
DB01081	14883837
DB01081	15065922
DB01081	15355339
DB01082	124339615
DB01082	14841309
DB01082	14890734
DB01082	14911392
DB01082	14911393
DB01083	125006093
DB01083	136920223
DB01083	143486179
DB01083	14790226
DB01083	14791674
DB01083	14810727
DB01083	14816421
DB01083	14840447
DB01083	14859734
DB01083	14914207
DB01083	14933128
DB01083	152256544
DB01083	16163291
DB01083	16223486
DB01083	16407257
DB01083	16541582
DB01083	16871584
DB01083	17405914
DB01083	17425594
DB01083	56268509
DB01083	74379737
DB01083	81082093
DB01083	92726609
DB01083	92726610
DB01083	96063854
DB01084	14763293
DB01084	14766064
DB01084	14785010
DB01084	14840493
DB01084	14873901
DB01085	123051994
DB01085	123051995
DB01085	123051996
DB01085	123051997
DB01085	123051998
DB01085	123051999
DB01085	123052000
DB01085	123052001
DB01085	123052002
DB01085	123052003
DB01085	123052004
DB01085	123052005
DB01085	123052006
DB01085	123052007
DB01085	123052008
DB01085	123052009
DB01085	123052010
DB01085	123052011
DB01085	123052012
DB01085	123052013
DB01085	123052014
DB01085	123052015
DB01085	123052016
DB01085	123052017
DB01085	123052018
DB01085	123052019
DB01085	123052020
DB01085	123052021
DB01085	123052022
DB01085	123052023
DB01085	123052024
DB01085	123052025
DB01085	123052026
DB01085	123052112
DB01085	123052113
DB01085	123052114
DB01085	123052115
DB01085	123052116
DB01085	123052117
DB01085	123052118
DB01085	123052119
DB01085	123052120
DB01085	123052121
DB01085	123052122
