drugbank_id	chembl_id
DB06704	CHEMBL1626569
DB06704	CHEMBL818
DB06705	CHEMBL1098659
DB06705	CHEMBL1232306
DB06705	CHEMBL1615469
DB06705	CHEMBL2105800
DB06705	CHEMBL2106489
DB06706	CHEMBL1316755
DB06706	CHEMBL1327133
DB06706	CHEMBL1476245
DB06706	CHEMBL1697841
DB06706	CHEMBL2104792
DB06706	CHEMBL2105026
DB06706	CHEMBL2219766
DB06706	CHEMBL2355839
DB06707	CHEMBL1160982
DB06707	CHEMBL1256471
DB06707	CHEMBL1320902
DB06707	CHEMBL1612659
DB06707	CHEMBL677
DB06707	CHEMBL764
DB06708	CHEMBL3191144
DB06708	CHEMBL38827
DB06708	CHEMBL422330
DB06709	CHEMBL1200764
DB06709	CHEMBL12137
DB06709	CHEMBL1318739
DB06709	CHEMBL2106885
DB06709	CHEMBL978
DB06710	CHEMBL1395
DB06710	CHEMBL1721816
DB06710	CHEMBL3184832
DB06711	CHEMBL1706
DB06711	CHEMBL761
DB06712	CHEMBL517427
DB06713	CHEMBL1200807
DB06713	CHEMBL1895243
DB06714	CHEMBL2105014
DB06714	CHEMBL2105275
DB06715	CHEMBL1141
DB06715	CHEMBL1233550
DB06715	CHEMBL1249
DB06715	CHEMBL185537
DB06716	CHEMBL1201766
DB06716	CHEMBL2021422
DB06717	CHEMBL1159797
DB06717	CHEMBL1199324
DB06717	CHEMBL1201782
DB06718	CHEMBL2079587
DB06718	CHEMBL3182301
DB06718	CHEMBL63973
DB06723	CHEMBL1098659
DB06723	CHEMBL1200706
DB06723	CHEMBL1232306
DB06723	CHEMBL2105800
DB06723	CHEMBL2106489
DB06726	CHEMBL251642
DB06726	CHEMBL296035
DB06726	CHEMBL399261
DB06727	CHEMBL1328708
DB06727	CHEMBL1734623
DB06727	CHEMBL1740920
DB06727	CHEMBL1900403
DB06727	CHEMBL1908847
DB06727	CHEMBL1968726
DB06727	CHEMBL2010478
DB06727	CHEMBL2165222
DB06727	CHEMBL2303617
DB06727	CHEMBL2373353
DB06727	CHEMBL3138647
DB06727	CHEMBL3276452
DB06727	CHEMBL412873
DB06728	CHEMBL538
DB06729	CHEMBL1109
DB06730	CHEMBL101094
DB06730	CHEMBL1213583
DB06730	CHEMBL1429573
DB06731	CHEMBL1494
DB06731	CHEMBL2107550
DB06731	CHEMBL446084
DB06731	CHEMBL465123
DB06732	CHEMBL26260
DB06738	CHEMBL259124
DB06738	CHEMBL47072
DB06743	CHEMBL1370614
DB06743	CHEMBL1408113
DB06743	CHEMBL1472160
DB06743	CHEMBL1712596
DB06743	CHEMBL1741996
DB06743	CHEMBL2112174
DB06743	CHEMBL465161
DB06744	CHEMBL1434825
DB06744	CHEMBL1898434
DB06744	CHEMBL266625
DB06744	CHEMBL514432
DB06745	CHEMBL1299408
DB06745	CHEMBL156251
DB06745	CHEMBL1596335
DB06745	CHEMBL1868593
DB06745	CHEMBL2112173
DB06745	CHEMBL347488
DB06745	CHEMBL375821
DB06746	CHEMBL2112172
DB06747	CHEMBL2113267
DB06748	CHEMBL449303
DB06748	CHEMBL507688
DB06751	CHEMBL551978
DB06766	CHEMBL1201747
DB06768	CHEMBL1160819
DB06768	CHEMBL1200559
DB06768	CHEMBL1200747
DB06768	CHEMBL1201189
DB06768	CHEMBL330546
DB06768	CHEMBL358850
DB06770	CHEMBL720
DB06771	CHEMBL1201760
DB06771	CHEMBL1201761
DB06772	CHEMBL1201748
DB06775	CHEMBL1201780
DB06775	CHEMBL1891960
DB06777	CHEMBL1395373
DB06777	CHEMBL1439625
DB06777	CHEMBL1520183
DB06777	CHEMBL1551
DB06777	CHEMBL156266
DB06777	CHEMBL2028234
DB06777	CHEMBL2074643
DB06777	CHEMBL2374717
DB06777	CHEMBL2374824
DB06777	CHEMBL240597
DB06777	CHEMBL2448878
DB06777	CHEMBL2448879
DB06777	CHEMBL3184725
DB06781	CHEMBL1201749
DB06781	CHEMBL1881053
DB06782	CHEMBL1433984
DB06782	CHEMBL1597
DB06795	CHEMBL1201161
DB06795	CHEMBL1593568
DB06795	CHEMBL419
DB06800	CHEMBL1186579
DB06800	CHEMBL1201770
DB06800	CHEMBL470617
DB06802	CHEMBL1021
DB06803	CHEMBL1448
DB06804	CHEMBL1410
DB06809	CHEMBL1788331
DB06809	CHEMBL18442
DB06809	CHEMBL2088494
DB06809	CHEMBL2311028
DB06809	CHEMBL2311089
DB06809	CHEMBL2373140
DB06810	CHEMBL1881779
DB06810	CHEMBL255884
DB06810	CHEMBL413720
DB06810	CHEMBL509846
DB06810	CHEMBL535101
DB06811	CHEMBL1201751
DB06813	CHEMBL1201746
DB06813	CHEMBL306438
DB06817	CHEMBL1162988
DB06817	CHEMBL254316
DB06817	CHEMBL460566
DB06817	CHEMBL518520
DB06827	CHEMBL1200526
DB06827	CHEMBL1201221
DB06827	CHEMBL1355501
DB06827	CHEMBL1513515
DB06827	CHEMBL278514
DB06827	CHEMBL3085436
DB06827	CHEMBL3186701
DB06829	CHEMBL243940
DB06830	CHEMBL55264
DB06831	CHEMBL1213083
DB06832	CHEMBL450940
DB06833	CHEMBL478524
DB06834	CHEMBL1229525
DB06836	CHEMBL1229535
DB06837	CHEMBL8943
DB06838	CHEMBL1221959
DB06838	CHEMBL51969
DB06838	CHEMBL53697
DB06841	CHEMBL136752
DB06841	CHEMBL307440
DB06842	CHEMBL1229585
DB06842	CHEMBL18701
DB06847	CHEMBL457905
DB06847	CHEMBL573117
DB06847	CHEMBL573306
DB06851	CHEMBL264669
DB06852	CHEMBL377312
DB06852	CHEMBL550071
DB06854	CHEMBL327715
DB06855	CHEMBL62836
DB06857	CHEMBL62897
DB06859	CHEMBL123440
DB06860	CHEMBL1229651
DB06869	CHEMBL42039
DB06873	CHEMBL277577
DB06874	CHEMBL87647
DB06875	CHEMBL192154
DB06877	CHEMBL219841
DB06878	CHEMBL1198130
DB06878	CHEMBL596780
DB06882	CHEMBL522387
DB06883	CHEMBL87580
DB06887	CHEMBL203517
DB06887	CHEMBL382885
DB06889	CHEMBL1213446
DB06890	CHEMBL507264
DB06891	CHEMBL71611
DB06893	CHEMBL1208302
DB06893	CHEMBL538615
DB06894	CHEMBL24722
DB06896	CHEMBL509101
DB06897	CHEMBL490814
DB06902	CHEMBL194805
DB06908	CHEMBL209749
DB06909	CHEMBL521203
DB06910	CHEMBL284314
DB06914	CHEMBL495072
DB06914	CHEMBL541899
DB06916	CHEMBL220172
DB06916	CHEMBL376632
DB06917	CHEMBL563196
DB06919	CHEMBL321130
DB06919	CHEMBL599035
DB06920	CHEMBL476186
DB06922	CHEMBL405886
DB06924	CHEMBL261331
DB06924	CHEMBL261332
DB06924	CHEMBL407567
DB06925	CHEMBL385937
DB06926	CHEMBL2069934
DB06926	CHEMBL451721
DB06927	CHEMBL184151
DB06929	CHEMBL1198191
DB06929	CHEMBL598213
DB06930	CHEMBL217068
DB06931	CHEMBL110971
DB06932	CHEMBL235157
DB06933	CHEMBL250409
DB06935	CHEMBL122055
DB06937	CHEMBL360410
DB06938	CHEMBL394826
DB06939	CHEMBL1182555
DB06939	CHEMBL1229855
DB06939	CHEMBL245545
DB06940	CHEMBL252128
DB06942	CHEMBL1198147
DB06942	CHEMBL597201
DB06943	CHEMBL243024
DB06943	CHEMBL389594
DB06944	CHEMBL115220
DB06945	CHEMBL1229868
DB06947	CHEMBL1198148
DB06947	CHEMBL597202
DB06948	CHEMBL122264
DB06949	CHEMBL492513
DB06950	CHEMBL474024
DB06953	CHEMBL288046
DB06954	CHEMBL476937
DB06956	CHEMBL200469
DB06957	CHEMBL208239
DB06958	CHEMBL207701
DB06960	CHEMBL105867
DB06960	CHEMBL1221816
DB06960	CHEMBL1394187
DB06960	CHEMBL1473780
DB06961	CHEMBL398346
DB06962	CHEMBL255590
DB06962	CHEMBL402416
DB06964	CHEMBL252124
DB06968	CHEMBL1229947
DB06968	CHEMBL1923931
DB06968	CHEMBL3140363
DB06969	CHEMBL563327
DB06970	CHEMBL329363
DB06971	CHEMBL200435
DB06972	CHEMBL232745
DB06972	CHEMBL232942
DB06973	CHEMBL418971
DB06974	CHEMBL255134
DB06976	CHEMBL143285
DB06976	CHEMBL359020
DB06978	CHEMBL492514
DB06983	CHEMBL400520
DB06985	CHEMBL1230001
DB06986	CHEMBL386015
DB06987	CHEMBL1230004
DB06987	CHEMBL24
DB06987	CHEMBL343633
DB06989	CHEMBL379000
DB06990	CHEMBL1213412
DB06991	CHEMBL258202
DB06991	CHEMBL258203
DB06992	CHEMBL406572
DB06993	CHEMBL1230015
DB06994	CHEMBL1185242
DB06994	CHEMBL1185272
DB06994	CHEMBL402163
DB06994	CHEMBL404079
DB06995	CHEMBL527066
DB06997	CHEMBL503090
DB06999	CHEMBL1230020
DB07001	CHEMBL1221703
DB07001	CHEMBL1230023
DB07002	CHEMBL114500
DB07003	CHEMBL1221702
DB07005	CHEMBL312145
DB07005	CHEMBL603888
DB07006	CHEMBL512341
DB07008	CHEMBL243978
DB07009	CHEMBL185918
DB07010	CHEMBL220320
DB07011	CHEMBL232825
DB07011	CHEMBL232826
DB07011	CHEMBL232827
DB07013	CHEMBL236573
DB07014	CHEMBL456218
DB07015	CHEMBL1230044
DB07017	CHEMBL455907
DB07017	CHEMBL456539
DB07017	CHEMBL461879
DB07018	CHEMBL177275
DB07019	CHEMBL235853
DB07021	CHEMBL1194345
DB07021	CHEMBL552068
DB07021	CHEMBL562188
DB07024	CHEMBL232557
DB07025	CHEMBL221735
DB07029	CHEMBL390674
DB07030	CHEMBL241577
DB07032	CHEMBL367588
DB07036	CHEMBL236720
DB07036	CHEMBL393390
DB07039	CHEMBL469759
DB07044	CHEMBL522157
DB07045	CHEMBL516357
DB07046	CHEMBL447345
DB07046	CHEMBL573579
DB07046	CHEMBL573819
DB07047	CHEMBL123154
DB07048	CHEMBL381730
DB07049	CHEMBL404749
DB07049	CHEMBL427896
DB07050	CHEMBL73962
DB07052	CHEMBL195660
DB07052	CHEMBL608305
DB07053	CHEMBL120554
DB07053	CHEMBL200495
DB07054	CHEMBL101557
DB07055	CHEMBL1213406
DB07056	CHEMBL495597
DB07059	CHEMBL240355
DB07060	CHEMBL485011
DB07061	CHEMBL1230144
DB07061	CHEMBL1419585
DB07061	CHEMBL1620130
DB07062	CHEMBL401974
DB07063	CHEMBL363387
DB07064	CHEMBL205786
DB07064	CHEMBL380367
DB07066	CHEMBL218287
DB07067	CHEMBL374936
DB07067	CHEMBL403415
DB07069	CHEMBL447627
DB07070	CHEMBL202609
DB07070	CHEMBL387914
DB07072	CHEMBL232191
DB07072	CHEMBL233360
DB07073	CHEMBL469099
DB07075	CHEMBL221181
DB07076	CHEMBL111575
DB07078	CHEMBL202930
DB07079	CHEMBL402747
DB07080	CHEMBL62136
DB07081	CHEMBL250787
DB07081	CHEMBL251376
DB07083	CHEMBL490730
DB07085	CHEMBL227745
DB07086	CHEMBL178716
DB07086	CHEMBL193676
DB07086	CHEMBL294889
DB07089	CHEMBL391087
DB07090	CHEMBL444361
DB07092	CHEMBL238191
DB07092	CHEMBL437557
DB07093	CHEMBL159820
DB07094	CHEMBL538940
DB07095	CHEMBL1198650
DB07095	CHEMBL609619
DB07096	CHEMBL338790
DB07097	CHEMBL492320
DB07098	CHEMBL474857
DB07099	CHEMBL479960
DB07100	CHEMBL380888
DB07101	CHEMBL450775
DB07101	CHEMBL507361
DB07101	CHEMBL507836
DB07102	CHEMBL478381
DB07102	CHEMBL478534
DB07104	CHEMBL478718
DB07106	CHEMBL1230270
DB07106	CHEMBL1398213
DB07107	CHEMBL1974935
DB07107	CHEMBL381808
DB07107	CHEMBL383541
DB07108	CHEMBL106708
DB07109	CHEMBL233295
DB07110	CHEMBL1204355
DB07110	CHEMBL144527
DB07110	CHEMBL1802039
DB07111	CHEMBL427140
DB07112	CHEMBL509064
DB07113	CHEMBL239746
DB07114	CHEMBL339996
DB07118	CHEMBL12208
DB07118	CHEMBL3184017
DB07119	CHEMBL364092
DB07121	CHEMBL202839
DB07123	CHEMBL240530
DB07126	CHEMBL319467
DB07128	CHEMBL380589
DB07129	CHEMBL1200606
DB07129	CHEMBL146855
DB07129	CHEMBL147507
DB07129	CHEMBL558
DB07130	CHEMBL213758
DB07131	CHEMBL1198138
DB07131	CHEMBL596999
DB07134	CHEMBL394484
DB07135	CHEMBL237566
DB07135	CHEMBL400841
DB07138	CHEMBL119385
DB07140	CHEMBL459177
DB07140	CHEMBL459178
DB07140	CHEMBL520358
DB07141	CHEMBL574336
DB07141	CHEMBL575218
DB07141	CHEMBL584391
DB07142	CHEMBL575009
DB07142	CHEMBL575217
DB07142	CHEMBL576960
DB07143	CHEMBL116597
DB07144	CHEMBL457725
DB07144	CHEMBL573077
DB07144	CHEMBL576976
DB07145	CHEMBL148169
DB07145	CHEMBL245339
DB07146	CHEMBL392990
DB07147	CHEMBL410462
DB07149	CHEMBL443669
DB07149	CHEMBL451570
DB07149	CHEMBL524266
DB07150	CHEMBL395308
DB07152	CHEMBL519939
DB07153	CHEMBL1230365
DB07154	CHEMBL216234
DB07154	CHEMBL217005
DB07154	CHEMBL384382
DB07154	CHEMBL385711
DB07154	CHEMBL390853
DB07155	CHEMBL217926
DB07156	CHEMBL263143
DB07159	CHEMBL475251
DB07161	CHEMBL500779
DB07162	CHEMBL480411
DB07163	CHEMBL82767
DB07164	CHEMBL525194
DB07167	CHEMBL400754
DB07173	CHEMBL145388
DB07173	CHEMBL66280
DB07174	CHEMBL400431
DB07175	CHEMBL469117
DB07176	CHEMBL589370
DB07177	CHEMBL1447369
DB07178	CHEMBL1224745
DB07179	CHEMBL249334
DB07181	CHEMBL452289
DB07183	CHEMBL385178
DB07184	CHEMBL141966
DB07185	CHEMBL227439
DB07187	CHEMBL240725
DB07188	CHEMBL216807
DB07189	CHEMBL468690
DB07190	CHEMBL1198500
DB07190	CHEMBL606184
DB07191	CHEMBL308954
DB07192	CHEMBL385214
DB07193	CHEMBL1197118
DB07193	CHEMBL559940
DB07194	CHEMBL473229
DB07194	CHEMBL512172
DB07195	CHEMBL1451012
DB07195	CHEMBL195765
DB07196	CHEMBL549343
DB07197	CHEMBL214502
DB07198	CHEMBL363498
DB07199	CHEMBL221046
DB07200	CHEMBL180948
DB07200	CHEMBL360224
DB07202	CHEMBL257705
DB07203	CHEMBL341273
DB07204	CHEMBL207496
DB07206	CHEMBL221118
DB07207	CHEMBL204997
DB07210	CHEMBL401377
DB07211	CHEMBL391640
DB07213	CHEMBL374713
DB07215	CHEMBL219586
DB07216	CHEMBL372164
DB07216	CHEMBL383114
DB07217	CHEMBL234838
DB07218	CHEMBL207228
DB07220	CHEMBL258040
DB07221	CHEMBL291314
DB07222	CHEMBL425259
DB07223	CHEMBL262103
DB07223	CHEMBL3185991
DB07227	CHEMBL279433
DB07228	CHEMBL550821
DB07230	CHEMBL190467
DB07232	CHEMBL497608
DB07232	CHEMBL506871
DB07232	CHEMBL521880
DB07233	CHEMBL497733
DB07233	CHEMBL527018
DB07234	CHEMBL1966035
DB07234	CHEMBL466496
DB07234	CHEMBL512784
DB07235	CHEMBL213618
DB07235	CHEMBL379507
DB07235	CHEMBL380165
DB07236	CHEMBL187105
DB07237	CHEMBL561639
DB07238	CHEMBL1092581
DB07239	CHEMBL272114
DB07240	CHEMBL33468
DB07242	CHEMBL1945556
DB07244	CHEMBL230153
DB07245	CHEMBL221170
DB07248	CHEMBL205098
DB07249	CHEMBL169186
DB07250	CHEMBL256725
DB07251	CHEMBL403673
DB07252	CHEMBL257553
DB07253	CHEMBL445162
DB07254	CHEMBL496574
DB07255	CHEMBL255874
DB07256	CHEMBL500724
DB07258	CHEMBL558285
DB07259	CHEMBL539640
DB07260	CHEMBL570775
DB07261	CHEMBL316053
DB07262	CHEMBL387262
DB07263	CHEMBL8758
DB07264	CHEMBL220054
DB07264	CHEMBL220574
DB07264	CHEMBL387385
DB07265	CHEMBL462170
DB07266	CHEMBL223147
DB07267	CHEMBL570533
DB07268	CHEMBL242237
DB07270	CHEMBL205792
DB07271	CHEMBL217271
DB07271	CHEMBL230910
DB07272	CHEMBL382639
DB07273	CHEMBL210593
DB07274	CHEMBL272198
DB07275	CHEMBL176058
DB07276	CHEMBL209740
DB07277	CHEMBL391737
DB07278	CHEMBL220050
DB07279	CHEMBL1230612
DB07279	CHEMBL3182786
DB07280	CHEMBL216697
DB07281	CHEMBL435747
DB07283	CHEMBL452596
DB07284	CHEMBL220346
DB07286	CHEMBL229264
DB07287	CHEMBL260585
DB07288	CHEMBL101683
DB07289	CHEMBL243731
DB07290	CHEMBL204593
DB07290	CHEMBL562246
DB07291	CHEMBL460460
DB07292	CHEMBL483790
DB07295	CHEMBL305785
DB07296	CHEMBL197865
DB07297	CHEMBL247272
DB07300	CHEMBL571159
DB07301	CHEMBL243580
DB07302	CHEMBL1077284
DB07302	CHEMBL1230670
DB07302	CHEMBL457771
DB07303	CHEMBL220396
DB07304	CHEMBL199441
DB07305	CHEMBL199544
DB07306	CHEMBL1221660
DB07307	CHEMBL492265
DB07308	CHEMBL197550
DB07309	CHEMBL212522
DB07310	CHEMBL218006
DB07310	CHEMBL384684
DB07310	CHEMBL448483
DB07311	CHEMBL223512
DB07312	CHEMBL207095
DB07313	CHEMBL378927
DB07314	CHEMBL207994
DB07315	CHEMBL495384
DB07316	CHEMBL453620
DB07317	CHEMBL486921
DB07318	CHEMBL1221608
DB07320	CHEMBL242737
DB07320	CHEMBL395752
DB07321	CHEMBL1230742
DB07322	CHEMBL380394
DB07323	CHEMBL1162929
DB07326	CHEMBL491429
DB07327	CHEMBL193567
DB07327	CHEMBL314060
DB07328	CHEMBL1230763
DB07330	CHEMBL452800
DB07332	CHEMBL37624
DB07334	CHEMBL193849
DB07334	CHEMBL194176
DB07335	CHEMBL1230790
DB07337	CHEMBL313405
DB07338	CHEMBL222440
DB07339	CHEMBL1314174
DB07339	CHEMBL320294
DB07340	CHEMBL188343
DB07342	CHEMBL1187207
DB07342	CHEMBL493448
DB07343	CHEMBL70967
DB07345	CHEMBL404150
DB07346	CHEMBL255750
DB07347	CHEMBL1096339
DB07347	CHEMBL1256178
DB07348	CHEMBL1502250
DB07348	CHEMBL1572153
DB07348	CHEMBL1734306
DB07348	CHEMBL1882087
DB07348	CHEMBL1987060
DB07348	CHEMBL19980
DB07348	CHEMBL2373625
DB07348	CHEMBL2373671
DB07348	CHEMBL287385
DB07348	CHEMBL3192995
DB07350	CHEMBL12760
DB07352	CHEMBL28
DB07354	CHEMBL190444
DB07354	CHEMBL596995
DB07355	CHEMBL1161949
DB07358	CHEMBL489514
DB07359	CHEMBL551043
DB07360	CHEMBL472193
DB07361	CHEMBL482767
DB07361	CHEMBL518051
DB07364	CHEMBL75680
DB07365	CHEMBL3272606
DB07367	CHEMBL2333311
DB07368	CHEMBL186483
DB07370	CHEMBL1271962
DB07370	CHEMBL2333310
DB07372	CHEMBL333179
DB07373	CHEMBL1078534
DB07373	CHEMBL1554587
DB07373	CHEMBL420267
DB07374	CHEMBL1367623
DB07374	CHEMBL1440376
DB07374	CHEMBL1597118
DB07374	CHEMBL1602031
DB07374	CHEMBL1998740
DB07374	CHEMBL423192
DB07374	CHEMBL583157
DB07374	CHEMBL598263
DB07375	CHEMBL1230438
DB07375	CHEMBL1230988
DB07375	CHEMBL1870368
DB07375	CHEMBL2359403
DB07375	CHEMBL3137947
DB07377	CHEMBL352764
DB07379	CHEMBL286721
DB07385	CHEMBL133323
DB07388	CHEMBL420671
DB07389	CHEMBL1221659
DB07390	CHEMBL249847
DB07390	CHEMBL398702
DB07392	CHEMBL15063
DB07394	CHEMBL1332025
DB07396	CHEMBL1231099
DB07397	CHEMBL460899
DB07398	CHEMBL379367
DB07401	CHEMBL2286759
DB07401	CHEMBL230001
DB07404	CHEMBL213490
DB07405	CHEMBL447183
DB07406	CHEMBL245884
DB07407	CHEMBL372832
DB07408	CHEMBL425386
DB07409	CHEMBL262616
DB07410	CHEMBL411274
DB07412	CHEMBL257036
DB07414	CHEMBL518647
DB07415	CHEMBL522520
DB07418	CHEMBL1231178
DB07419	CHEMBL511445
DB07419	CHEMBL512283
DB07420	CHEMBL1207122
DB07420	CHEMBL1207936
DB07420	CHEMBL1207949
DB07420	CHEMBL351151
DB07420	CHEMBL460718
DB07420	CHEMBL462651
DB07422	CHEMBL124493
DB07422	CHEMBL469965
DB07423	CHEMBL125236
DB07423	CHEMBL2136499
DB07423	CHEMBL511130
DB07424	CHEMBL1207093
DB07424	CHEMBL347175
DB07424	CHEMBL513790
DB07425	CHEMBL107400
DB07426	CHEMBL260880
DB07429	CHEMBL178657
DB07430	CHEMBL1231206
DB07431	CHEMBL555205
DB07432	CHEMBL255476
DB07434	CHEMBL442732
DB07437	CHEMBL17432
DB07443	CHEMBL519160
DB07445	CHEMBL514988
DB07447	CHEMBL1872046
DB07447	CHEMBL194467
DB07447	CHEMBL27769
DB07447	CHEMBL3138310
DB07447	CHEMBL373357
DB07448	CHEMBL252204
DB07448	CHEMBL254284
DB07448	CHEMBL254285
DB07448	CHEMBL327844
DB07448	CHEMBL393949
DB07450	CHEMBL273910
DB07450	CHEMBL292963
DB07450	CHEMBL304880
DB07451	CHEMBL134026
DB07453	CHEMBL283196
DB07454	CHEMBL296323
DB07454	CHEMBL48159
DB07455	CHEMBL1277002
DB07456	CHEMBL218328
DB07457	CHEMBL270875
DB07458	CHEMBL218328
DB07459	CHEMBL199237
DB07460	CHEMBL458997
DB07463	CHEMBL1231347
DB07465	CHEMBL1201743
DB07465	CHEMBL2103745
DB07465	CHEMBL2298396
DB07465	CHEMBL3114067
DB07465	CHEMBL3114068
DB07465	CHEMBL3114069
DB07465	CHEMBL3114070
DB07465	CHEMBL3114071
DB07465	CHEMBL3114072
DB07465	CHEMBL3188931
DB07465	CHEMBL366325
DB07465	CHEMBL385517
DB07465	CHEMBL458743
DB07467	CHEMBL406
DB07471	CHEMBL1893257
DB07471	CHEMBL222419
DB07471	CHEMBL521806
DB07472	CHEMBL430639
DB07472	CHEMBL85446
DB07473	CHEMBL84705
DB07474	CHEMBL397666
DB07475	CHEMBL1530
DB07475	CHEMBL325041
DB07475	CHEMBL524664
DB07476	CHEMBL386049
DB07477	CHEMBL141152
DB07477	CHEMBL413965
DB07478	CHEMBL475398
DB07482	CHEMBL279578
DB07482	CHEMBL63895
DB07485	CHEMBL1231453
DB07486	CHEMBL478464
DB07488	CHEMBL563377
DB07489	CHEMBL1437953
DB07492	CHEMBL24727
DB07494	CHEMBL1946187
DB07494	CHEMBL490843
DB07495	CHEMBL365617
DB07496	CHEMBL354676
DB07501	CHEMBL419534
DB07502	CHEMBL361078
DB07503	CHEMBL1231533
DB07503	CHEMBL2216899
DB07503	CHEMBL3184236
DB07504	CHEMBL419534
DB07506	CHEMBL151284
DB07506	CHEMBL1741738
DB07506	CHEMBL259621
DB07507	CHEMBL1231545
DB07508	CHEMBL46780
DB07511	CHEMBL1231557
DB07512	CHEMBL239508
DB07513	CHEMBL239507
DB07513	CHEMBL593763
DB07514	CHEMBL493986
DB07517	CHEMBL1231562
DB07518	CHEMBL2107701
DB07518	CHEMBL2111178
DB07519	CHEMBL239641
DB07519	CHEMBL239857
DB07519	CHEMBL2437435
DB07519	CHEMBL393911
DB07522	CHEMBL204086
DB07527	CHEMBL379692
DB07528	CHEMBL504805
DB07531	CHEMBL232148
DB07533	CHEMBL233553
DB07534	CHEMBL233149
DB07535	CHEMBL236777
DB07536	CHEMBL2377693
DB07536	CHEMBL260091
DB07537	CHEMBL487431
DB07538	CHEMBL233970
DB07539	CHEMBL233349
DB07540	CHEMBL231950
DB07541	CHEMBL1084081
DB07543	CHEMBL2375681
DB07543	CHEMBL324665
DB07544	CHEMBL1231666
DB07545	CHEMBL383899
DB07546	CHEMBL1231683
DB07548	CHEMBL141889
DB07549	CHEMBL143824
DB07550	CHEMBL282837
DB07553	CHEMBL113537
DB07556	CHEMBL2093894
DB07556	CHEMBL267178
DB07556	CHEMBL306154
DB07556	CHEMBL514138
DB07557	CHEMBL1599817
DB07557	CHEMBL3085573
DB07557	CHEMBL3137783
DB07557	CHEMBL407717
DB07557	CHEMBL486954
DB07558	CHEMBL151937
DB07558	CHEMBL304784
DB07559	CHEMBL484780
DB07560	CHEMBL1574475
DB07561	CHEMBL483995
DB07562	CHEMBL46817
DB07564	CHEMBL1231806
DB07565	CHEMBL1200729
DB07565	CHEMBL1201281
DB07565	CHEMBL1358255
DB07567	CHEMBL181936
DB07568	CHEMBL489925
DB07569	CHEMBL2431528
DB07570	CHEMBL179532
DB07572	CHEMBL1231847
DB07573	CHEMBL222087
DB07574	CHEMBL411483
DB07575	CHEMBL9417
DB07577	CHEMBL22148
DB07584	CHEMBL428963
DB07585	CHEMBL259833
DB07588	CHEMBL491841
DB07591	CHEMBL1092824
DB07592	CHEMBL113948
DB07593	CHEMBL117658
DB07594	CHEMBL399530
DB07596	CHEMBL408967
DB07597	CHEMBL2051934
DB07597	CHEMBL46085
DB07597	CHEMBL46439
DB07598	CHEMBL599662
DB07599	CHEMBL227452
DB07601	CHEMBL404630
DB07606	CHEMBL425181
DB07609	CHEMBL360998
DB07610	CHEMBL204543
DB07612	CHEMBL278894
DB07613	CHEMBL265720
DB07614	CHEMBL261777
DB07615	CHEMBL1474479
DB07615	CHEMBL3184283
DB07615	CHEMBL415324
DB07616	CHEMBL258467
DB07617	CHEMBL178938
DB07618	CHEMBL356700
DB07619	CHEMBL452587
DB07619	CHEMBL455443
DB07620	CHEMBL212218
DB07621	CHEMBL178090
DB07622	CHEMBL325023
DB07623	CHEMBL1232076
DB07624	CHEMBL460962
DB07624	CHEMBL465955
DB07624	CHEMBL489500
DB07625	CHEMBL401365
DB07626	CHEMBL253825
DB07628	CHEMBL1084625
DB07629	CHEMBL245678
DB07629	CHEMBL247732
DB07629	CHEMBL257207
DB07629	CHEMBL391805
DB07629	CHEMBL556396
DB07630	CHEMBL245678
DB07630	CHEMBL247732
DB07630	CHEMBL257207
DB07630	CHEMBL391805
DB07630	CHEMBL556396
DB07631	CHEMBL1232088
DB07632	CHEMBL360356
DB07635	CHEMBL194859
DB07637	CHEMBL1232132
DB07637	CHEMBL1253341
DB07638	CHEMBL236718
DB07640	CHEMBL217894
DB07642	CHEMBL251429
DB07644	CHEMBL253975
DB07644	CHEMBL253976
DB07644	CHEMBL398416
DB07645	CHEMBL1232164
DB07647	CHEMBL371415
DB07648	CHEMBL372247
DB07649	CHEMBL1232180
DB07651	CHEMBL196526
DB07653	CHEMBL363302
DB07654	CHEMBL364811
DB07655	CHEMBL366312
DB07658	CHEMBL100109
DB07658	CHEMBL3038261
DB07661	CHEMBL204394
DB07662	CHEMBL285063
DB07663	CHEMBL258538
DB07663	CHEMBL264702
DB07663	CHEMBL407093
DB07664	CHEMBL261720
DB07665	CHEMBL257543
DB07666	CHEMBL1232261
DB07666	CHEMBL428223
DB07669	CHEMBL354201
DB07670	CHEMBL332958
DB07673	CHEMBL1650318
DB07673	CHEMBL1741113
DB07674	CHEMBL1232328
DB07675	CHEMBL24038
DB07675	CHEMBL24683
DB07677	CHEMBL483348
DB07678	CHEMBL1627838
DB07678	CHEMBL291384
DB07680	CHEMBL387130
DB07681	CHEMBL1208337
DB07681	CHEMBL561350
DB07685	CHEMBL206109
DB07686	CHEMBL203569
DB07687	CHEMBL380331
DB07688	CHEMBL203407
DB07689	CHEMBL1232399
DB07690	CHEMBL1365278
DB07690	CHEMBL1609669
DB07690	CHEMBL1884070
DB07690	CHEMBL2078862
DB07690	CHEMBL2092842
DB07690	CHEMBL2356050
DB07690	CHEMBL3114535
DB07690	CHEMBL3114536
DB07690	CHEMBL3114539
DB07690	CHEMBL348338
DB07690	CHEMBL406393
DB07690	CHEMBL410872
