drugbank_id	fdasrs_id
DB01914	J96E9Q45N7
DB01914	N1T50P1RZ2
DB01914	PHA4727WTP
DB01914	S93UII1DW8
DB01914	SV1ATP0KYY
DB01914	X2RN3Q8DNE
DB01915	FB8KIA847T
DB01917	V10TVZ52E4
DB01919	B975S3014W
DB01924	K8YW73872D
DB01927	X0Q8791R69
DB01928	0111871I23
DB01930	0J1TL6G6J9
DB01931	T61ORK73PY
DB01933	7BU5H4V94A
DB01936	0K9V1SR8T9
DB01936	856511Z6TO
DB01936	IVV837V11N
DB01941	UVU4X1103P
DB01942	0YIW783RG1
DB01944	8WII7624I5
DB01944	XWG1958E8I
DB01946	Y6197FQK8I
DB01950	87KSH90Q6D
DB01954	DPX51KUP08
DB01954	H6G4VMQ24K
DB01955	7XOO2LE6G3
DB01956	1EQV5MLY3D
DB01957	Z2Z7M2FTAD
DB01961	6DZL5I6D4D
DB01966	1G4B5265CQ
DB01971	5LM7WD7VIC
DB01971	G8D26XJJ3B
DB01972	16597955EP
DB01972	8DB3O97A3G
DB01972	B768T44Q8V
DB01972	R87C8160YV
DB01976	8H6056DWN2
DB01979	64RYD088RJ
DB01979	QCF122NF3R
DB01981	1EE1TT025N
DB01982	00A9JB14O6
DB01982	CEP8I6411H
DB01982	E850Z98K7Y
DB01982	M25U72FT59
DB01982	M7Y086VB5G
DB01985	TQ7DL04CAE
DB01987	XMK8K8EVIU
DB01990	774X4698X3
DB01990	87FG30X25H
DB01990	KU576NT9O9
DB01992	SAA04E81UX
DB01996	B083J4KF7F
DB02000	7WY7YBI87E
DB02000	NT6K61736T
DB02003	551W113ZEP
DB02010	H88EPA0A3N
DB02010	LB78KZ9G1K
DB02013	748VLK1H45
DB02013	88BIA49L8P
DB02013	BAI46P01OR
DB02013	E1UOL152H7
DB02013	V53IRR2O5Y
DB02013	YDY2K6MECD
DB02020	018XNU6812
DB02020	515DHK15LG
DB02021	8SH8T1164U
DB02022	G62V17J09J
DB02024	5Q445IN5CU
DB02025	O3VOU3H9VS
DB02032	9G64RSX1XD
DB02032	PPW0ENH1HA
DB02034	78KR51ES9B
DB02034	RSY4RK37KQ
DB02045	E05QM3V8EF
DB02047	E4ZV1V9C3W
DB02047	P7I89D44K0
DB02054	G2X3B3O37U
DB02055	YO7UAW6717
DB02056	RXY07S6CZ2
DB02057	9280SC28GD
DB02057	F45TJ02EL1
DB02060	5QOR3YM052
DB02061	13Q3A43E0S
DB02061	15SUG9AD26
DB02061	MJF4JAT10B
DB02061	R4B6462NGR
DB02070	02JW4J5R44
DB02070	DK8PQD0WC5
DB02070	O9Y8MI1F7U
DB02074	85GQ7GL1UM
DB02074	YW5WZZ4O5Q
DB02076	W31WK7B8U0
DB02078	32YXG88KK0
DB02079	14I68GI3OQ
DB02079	5G5QI2GN7A
DB02083	7797M4CPPA
DB02083	YXK75EAE92
DB02085	3K9EJ633GL
DB02095	82X95S7M06
DB02097	04079A1RDZ
DB02097	5CSZ8459RP
DB02100	64RYD088RJ
DB02100	QCF122NF3R
DB02101	8SH8T1164U
DB02105	VK0VA22GY2
DB02109	BFO5P1010A
DB02110	0WP180G15G
DB02110	42VZT0U6YR
DB02110	743LRP9S7N
DB02114	0D54T7V7XL
DB02115	4R2X91A5M5
DB02116	6A839B2HYS
DB02121	9J6OR937VR
DB02123	2SMU62O28G
DB02123	451ZNJ667Y
DB02123	PF1G5J2X2A
DB02127	56V3OG5DC7
DB02129	4LPL64ZNA5
DB02129	WXS4GY9Q24
DB02130	GM8Q3JM2Y8
DB02132	180C9PJ8JT
DB02133	YF5Q9EJC8Y
DB02134	1AVZ07U9S7
DB02142	Q05R77UO7P
DB02145	8PJ61P6TS3
DB02152	IV7H45AM5B
DB02159	602HN5L69H
DB02159	942194N4TD
DB02163	XWK0W8DA04
DB02165	059QF0KO0R
DB02165	13S1S8SF37
DB02165	63M8RYN44N
DB02165	7QV8F8BYNJ
DB02165	9159UV381P
DB02165	J65BV539M3
DB02166	02PGT0793J
DB02166	74NX23J96Y
DB02166	TP416O228T
DB02169	1W21G5Q4N2
DB02174	0RH81L854J
DB02174	63HB36CA2Y
DB02175	9KX7ZMG0MK
DB02176	29JB6BU01H
DB02176	2A9OM7IPNW
DB02176	569DQM74SC
DB02176	96R7020BND
DB02176	ED30FJ8Y42
DB02176	Q40Q9N063P
DB02178	U8J5PLW9MR
DB02187	08O86EX0J4
DB02189	9MCI2H1EJ6
DB02192	ML9LGA7468
DB02198	2B3HS32431
DB02198	8J155CK8PV
DB02201	9KX7ZMG0MK
DB02203	CO1YOV1KFI
DB02209	RG20W8WYLS
DB02210	ZIA319275I
DB02216	A34I1H07YM
DB02219	4W981O1LXP
DB02224	9SOB9E3987
DB02228	ZO2JV75L55
DB02232	LF3AJ089DQ
DB02238	286060413U
DB02238	2EZY36W75U
DB02239	21CC6UVV2J
DB02239	DU3I0H5Z4H
DB02239	LLQ966USIL
DB02239	RYX5QG61EI
DB02239	T6133SO781
DB02239	VK44E1MQU8
DB02242	U36W9HNV6D
DB02249	IDK7C2HS09
DB02252	9HK5L7YBBR
DB02255	I0403ML141
DB02256	W78I7AY22C
DB02262	61H4T033E5
DB02266	60GCX7Y6BH
DB02279	2PZL5A0W0M
DB02280	L0UMW58G3T
DB02280	PPL7YW1M9W
DB02282	634Z2VK3UQ
DB02292	366037O6O7
DB02296	DEM9NIT1J4
DB02299	29626ZE0WY
DB02300	075Y05GJ7L
DB02300	143NQ3779B
DB02300	QRA3492A7Q
DB02300	S7499TYY6G
DB02300	TYF37XV46I
DB02304	BIU61O9T9T
DB02315	6WYT1TNR45
DB02315	H2D2X058MU
DB02317	2XQS08K9WE
DB02317	CIX3U01VAU
DB02317	H9J4583698
DB02317	RW10Q965QO
DB02327	3P5SU53360
DB02329	F1MP7242Z5
DB02329	MM6384NG73
DB02332	ZC44YTI8KK
DB02335	42EK807V2G
DB02338	381Q4X082D
DB02340	W98518XGZ3
DB02341	2D08A509S3
DB02341	4D789A0S6D
DB02342	6I2QW73SR5
DB02344	C4WSL8GQZ2
DB02344	TIP79W5HPN
DB02345	0CH9049VIS
DB02345	5TUB3P8N8Y
DB02348	4964UZ79MI
DB02348	IW87A7KU3R
DB02362	TL2TJE8QTX
DB02365	W4X6ZO7939
DB02373	059QF0KO0R
DB02373	63M8RYN44N
DB02373	7QV8F8BYNJ
DB02373	9159UV381P
DB02373	J65BV539M3
DB02375	76XC01FTOJ
DB02379	5J5I9EB41E
DB02379	7IOF6H4H77
DB02379	CUO87O37MT
DB02379	J4R00M814D
DB02379	RQ6K52J67A
DB02379	W3F28J9G0W
DB02383	0T93LG5NMK
DB02385	22U763I668
DB02385	26C7CRZ5LJ
DB02385	9PLD60N7SO
DB02385	H27WF8XSQO
DB02387	D5YF57V4QW
DB02400	1XI90I177M
DB02405	RP072ZQ00E
DB02406	GZK92PJM7B
DB02412	V06I3ILG6B
DB02417	N37IT16D3V
DB02417	YS6K3EU393
DB02418	7E9UXG71S1
DB02418	F5IA8X9O8M
DB02418	OR02B2286A
DB02421	V50K1D7P4Y
DB02424	Z3K3VJ16KU
DB02428	P90NWT719R
DB02431	K0118UX80T
DB02431	S78SFW950O
DB02440	X1RV0B2FJV
DB02448	19936LIY2V
DB02452	QOP4K539MU
DB02453	059QF0KO0R
DB02453	069647RPT5
DB02453	63M8RYN44N
DB02453	7QV8F8BYNJ
DB02453	9159UV381P
DB02453	J65BV539M3
DB02456	383W8FIS5C
DB02456	F469818O25
DB02464	A1O31ROR09
DB02482	3L4WX7B1EI
DB02486	45543L74BS
DB02489	397W61ZHWY
DB02509	413TVZ4919
DB02509	J03523NK03
DB02509	SQ4TI19PXT
DB02509	X23PI60R17
DB02512	463VBZ2YVD
DB02512	M7522JYX1H
DB02512	R0SR7425RJ
DB02513	3J50XA376E
DB02515	196623779E
DB02515	370V52HE4B
DB02517	3KX376GY7L
DB02517	Q479989WEA
DB02518	26C4VY6Z0M
DB02520	99Z2744345
DB02527	E0399OZS9N
DB02530	2ACZ6IPC6I
DB02531	8LL210O1U0
DB02533	0J79H78UMB
DB02533	62X13LJ94Q
DB02533	A2Z7G2RGAH
DB02533	R13YB310MU
DB02533	SCQ4EZQ113
DB02533	X2151435R9
DB02534	O04F145ZJZ
DB02536	41A680M0WB
DB02536	GI7U82BL5A
DB02546	58IFB293JI
DB02547	1VG5M9827T
DB02547	SM108QK2IH
DB02556	032K16VRCU
DB02556	47E5O17Y3R
DB02561	R73GS1TJE0
DB02568	7B646RJ70F
DB02571	425I4Y24YZ
DB02576	031R94219K
DB02577	0WP180G15G
DB02577	42VZT0U6YR
DB02577	743LRP9S7N
DB02579	J94PBK7X8S
DB02587	1F7A44V6OU
DB02594	0W860991D6
DB02594	6BZN07BMW3
DB02594	X8FX60E66D
DB02600	K6106LV5Q8
DB02601	9YH0WH2Z02
DB02601	PCM9OIX717
DB02606	69KXU5NDTO
DB02606	DLH38K423J
DB02613	G387VUT5EZ
DB02619	L7CYF0086V
DB02621	SRQ9WWM084
DB02626	748VLK1H45
DB02626	BAI46P01OR
DB02626	E1UOL152H7
DB02626	V53IRR2O5Y
DB02626	YDY2K6MECD
DB02631	4H59KLQ0A4
DB02631	NGO10K751P
DB02637	009I1TO9N5
DB02637	2F399MM81J
DB02637	KU8946Q1C8
DB02641	6QX6H3415T
DB02648	0G389FZZ9M
DB02648	U9VY0ZOK7A
DB02650	FLI06WS32H
DB02655	30KYC7MIAI
DB02655	4SR0Q8YD1X
DB02656	31M2U1DVID
DB02659	G1JO7801AE
DB02659	MLP1T05RBX
DB02659	NU3Y4CCH8Z
DB02660	CDD69JC61J
DB02663	72P470U27C
DB02663	M758GI0FEX
DB02671	P4617QS63Y
DB02678	58L064K8RR
DB02678	S3BL0640UV
DB02679	21CP7826LC
DB02680	DK8B627BU0
DB02688	98RA387EKY
DB02691	G59NX3I3RT
DB02691	V06CXA1W3K
DB02692	EGX657432I
DB02692	RG277LF5B3
DB02701	25X51I8RD4
DB02703	1XKK7J9CT6
DB02703	59XE10C19C
DB02703	J7P3696BCQ
DB02703	W540G73230
DB02709	AUA0K06FSB
DB02709	Q369O8926L
DB02712	G4186B906P
DB02713	JI8SAD85NO
DB02713	U2UT4677KR
DB02724	230G290LEV
DB02724	91O4LML611
DB02724	HL46HNV67O
DB02731	2225PI3MOV
DB02731	4071N4J64W
DB02731	C2D9ITW04B
DB02731	CIP6LXN5XW
DB02736	8XOE1JSO29
DB02740	061SKE27JP
DB02742	0NI8960271
DB02743	13Q3A43E0S
DB02743	15SUG9AD26
DB02743	MJF4JAT10B
DB02743	R4B6462NGR
DB02745	WHI7HQ7H85
DB02746	6O7F7IX66E
DB02749	D9UXG2U6ZU
DB02750	K848JZ4886
DB02751	GO52O1A04E
DB02756	WS195Z0WJH
DB02757	3QD5KJZ7ZJ
DB02758	JF49U1Q7KN
DB02763	FFQ5C6URH9
DB02763	OWT399B07G
DB02764	2DDG612ED8
DB02771	11A386X1QH
DB02772	C151H8M554
DB02774	5965N8W85T
DB02777	31NE1DVE91
DB02779	6IC8NZ97S2
DB02779	A81MSI0FIC
DB02779	GT3793XV5S
DB02779	K4J9YIX384
DB02789	73R90F7MQ8
DB02791	U9IF5Y5IND
DB02795	4SB6Y7DMM3
DB02795	F9WFJ28MV9
DB02806	EK1L6XWI56
DB02810	5C4R3O704E
DB02811	U9X9YBA22W
DB02815	67H8Y6LB8A
DB02823	N919E46723
DB02823	XWU6J9ECZA
DB02826	NK85062OIY
DB02831	E4GA8884NN
DB02831	N27ADP50ER
DB02831	NK08V8K8HR
DB02837	5G2WS8D321
DB02839	LU39SC9JYL
DB02843	2XQS08K9WE
DB02843	CIX3U01VAU
DB02843	H9J4583698
DB02843	RW10Q965QO
DB02846	KL096K0KXL
DB02852	M02525818H
DB02853	9DLQ4CIU6V
DB02854	8TR252Z538
DB02854	97CGB1M48I
DB02854	C24W7J5D5R
DB02856	1W34GCF5CS
DB02857	12133JR80S
DB02857	E62RXW39EW
DB02860	7D07U14TK3
DB02863	YF5Q9EJC8Y
DB02867	2XQS08K9WE
DB02867	CIX3U01VAU
DB02867	H9J4583698
DB02867	RW10Q965QO
DB02877	673M8C29UR
DB02891	R7U3MEU7VR
DB02893	868496F25R
DB02893	AE28F7PNPL
DB02893	ED857BWP29
DB02896	Y5G39SHR0V
DB02901	08J2K08A3Y
DB02914	235BBF3K97
DB02918	TQ358GWH6Y
DB02920	13S1S8SF37
DB02924	215X25J847
DB02924	8VUQ1B30IK
DB02924	9HCX9R999Q
DB02924	KBX06MQJ5Y
DB02925	4757J7S0V0
DB02925	DQ6KK6GV93
DB02929	0I621Y6R4Q
DB02929	EBY0ENK2GQ
DB02935	M4BH3X0MVZ
DB02938	THE3YNP39D
DB02945	00A9JB14O6
DB02945	CEP8I6411H
DB02945	E850Z98K7Y
DB02945	M25U72FT59
DB02945	M7Y086VB5G
DB02946	2P9U30AT11
DB02946	4748U7LZ6E
DB02948	5829E3D9I9
DB02948	IYI1EW66CX
DB02951	934B2KHY0S
DB02952	1E7ZW41IQU
DB02955	79N4H930TT
DB02955	BOH1Z111J2
DB02955	I2D0F69854
DB02955	OOO64813BX
DB02955	U91620A33S
DB02959	0ZQ5SQ239Q
DB02959	C1LJO185Q9
DB02961	28RYY2IV3F
DB02961	603I57Y449
DB02961	O654621E3T
DB02961	QN34XC755A
DB02967	O3C74ACM9V
DB02969	3XYV4I47I8
DB02994	AJ2HL7EU8K
DB02994	M49TH27L7A
DB02994	OC4237N148
DB02994	R7A6NC7YGY
DB02994	ZCT01NZ5HD
DB02995	I6GH4W7AEG
DB02998	2C323EGI97
DB02999	8OC22C1B99
DB03002	BH194BAK0B
DB03006	UC2409302Q
DB03006	UDX9AKS7GM
DB03010	UEC0H0URSE
DB03018	R27I33AIDT
DB03025	07D31239FH
DB03025	BYV0MEV7V1
DB03029	Z2474E14QP
DB03034	1NF639GZUU
DB03034	36OPE0O92Z
DB03034	6GNT3Y5LMF
DB03034	RIX4E89Y14
DB03040	7WUD1E18HF
DB03040	KA90006V9D
DB03041	04SZC4MEFQ
DB03044	HO1A8B3YVV
DB03051	0I2B46K2SJ
DB03051	7396HFQ44J
DB03052	09ZFC7974Q
DB03052	G5AI939LWF
DB03054	TUT9J99IMU
DB03054	VW6613KQ0H
DB03057	4Y8F71G49Q
DB03066	3Q6M5SET7W
DB03066	F9S9FFU82N
DB03080	001L2FE0M3
DB03080	612K359T69
DB03085	0WT12SX38S
DB03088	SZB83O1W42
DB03089	30KYC7MIAI
DB03089	4SR0Q8YD1X
DB03091	WL74QNU57B
DB03106	1VS4X81277
DB03106	4L6452S749
DB03107	11P2JDE17B
DB03109	8P59336F68
DB03109	KM15WK8O5T
DB03109	T13TI5GH3D
DB03110	DEQ5CAH6YT
DB03110	K9KAV4K6BN
DB03119	4FEX897A91
DB03120	QGV5ZG5741
DB03125	9XE000OU9B
DB03125	AN164J8Y0X
DB03125	E377MF8EQ8
DB03127	0G112W4L27
DB03127	KUE3ZY3J1F
DB03128	7ZCP12S7HQ
DB03128	AF73293C2R
DB03128	C12HG588IF
DB03128	N9YNS0M02X
DB03138	V561V90BG2
DB03138	VLA4NZX2P4
DB03142	0K9V1SR8T9
DB03142	856511Z6TO
DB03142	IVV837V11N
DB03143	NGK73Q6XMC
DB03147	ZC44YTI8KK
DB03151	0Y1OW0R09J
DB03151	2MK2L64N0S
DB03151	789U1901C5
DB03151	B7MHG8574P
DB03151	KGE7EKM94I
DB03151	R8E36L985T
DB03156	00A9JB14O6
DB03156	CEP8I6411H
DB03156	E850Z98K7Y
DB03156	M25U72FT59
DB03156	M7Y086VB5G
DB03166	29JB6BU01H
DB03166	2A9OM7IPNW
DB03166	569DQM74SC
DB03166	96R7020BND
DB03166	Q40Q9N063P
DB03167	V89A88NMMX
DB03172	M351LCX45Y
DB03175	96F264O9SV
DB03176	M5P363AFVC
DB03190	NA2JF794IZ
DB03193	4ELV7Z65AP
DB03195	K6W0IAP44B
DB03201	K848JZ4886
DB03203	4423HD881O
DB03203	AQ8E26TZ1N
DB03203	IZ0B386GUJ
DB03203	NGZ37HRE42
DB03206	0RN23C42QR
DB03206	C4XNY919FW
DB03206	CLY7M0XD20
DB03206	FZ56898FLE
DB03208	3UI3K8W93I
DB03209	4R7FFA00RX
DB03209	5VT6420TIG
DB03220	10302WQ21V
DB03226	8T8I76KYF1
DB03227	2KG6QX4W0V
DB03229	4CO6A4A042
DB03229	4GUJ8AH400
DB03229	4TJZ858QD3
DB03229	815X976CPY
DB03229	9K1Y6V15ZY
DB03246	0K9V1SR8T9
DB03246	856511Z6TO
DB03246	IVV837V11N
DB03247	20RD1DZH99
DB03247	7N464URE7E
DB03247	957E53WV42
DB03252	3HQ6U6424Q
DB03252	K3Z4F929H6
DB03253	06241B5S4P
DB03255	339NCG44TV
DB03256	778XL6VBS8
DB03256	8E32LZ77C1
DB03256	990S25980Y
DB03256	WA16A5Y52X
DB03260	ZRA5J5B2QW
DB03266	T3C89M417N
DB03275	055X467671
DB03278	6DN82XBT5M
DB03278	RA96B954X6
DB03279	DI107E57B4
DB03283	K15K52FOK4
DB03283	OF086I9H7W
DB03283	X0E04Y9M7F
DB03285	B9CTI9GB8F
DB03298	682542868D
DB03298	75M88J863E
DB03309	71X53V3RZ1
DB03310	ULW86O013H
DB03312	2M3055079H
DB03313	3XIY7HJT5L
DB03315	839SG0O89X
DB03316	J8A3S10O7S
DB03320	0649QNM7H6
DB03320	5452MGQ13C
DB03320	68H9573890
DB03320	JE1TUV83JA
DB03322	74MLR03FLC
DB03322	AB9DB0NX46
DB03322	PG6KY07UD7
DB03322	YP6GDU0L78
DB03323	13Q3A43E0S
DB03323	15SUG9AD26
DB03323	MJF4JAT10B
DB03323	R4B6462NGR
DB03328	YY9FVM7NSN
DB03329	EE982KT952
DB03329	OBT0841H0M
DB03336	4M39AXR39C
DB03336	X6H65DT067
DB03345	14R9K67URN
DB03346	OHS8K6J04I
DB03347	QIH4K96K7J
DB03353	HXH71NRQ5C
DB03357	L0UMW58G3T
DB03357	PPL7YW1M9W
DB03360	CC8XZ138VZ
DB03369	7M9M5KM2XY
DB03374	41Q7DV55QA
DB03374	6L57Q44ZWW
DB03374	EE762288F4
DB03374	K907F7U26O
DB03380	05LU01CS4T
DB03381	WQD27655QE
DB03383	FKX709RK3Q
DB03389	0122W3SP9U
DB03389	1738DTR2WE
DB03389	C791ZE5K1W
DB03389	FO7ADJ6TQ5
DB03403	383W8FIS5C
DB03403	F469818O25
DB03407	SW60NG75EN
DB03408	M984VJS48P
DB03409	9ID44U804I
DB03416	71F2V60NN0
DB03416	JS7TVM93UY
DB03416	P712T71Q3T
DB03419	56HH86ZVCT
DB03419	OZF8J4VAIK
DB03424	I0J33N5627
DB03434	273BP63NV3
DB03435	5G0F599A1Y
DB03435	R1547KG6JX
DB03436	99T03J52W0
DB03436	F7K5MP217W
DB03440	M6V3RIU5KI
DB03451	9G3DCA3958
DB03454	0HUZ4Q9R8C
DB03459	5R33Q73DYD
DB03459	78QVZ7RG8L
DB03460	51C926029A
DB03460	YG1UM773IU
DB03461	1ZCR3Z51KV
DB03462	QR26YLT7LT
DB03463	6WAC1O477V
DB03467	HN5425SBF2
DB03485	K15K52FOK4
DB03485	OF086I9H7W
DB03485	X0E04Y9M7F
DB03492	551W113ZEP
DB03496	45AD6X575G
DB03496	D48MS3A6N9
DB03499	J3TZF807X5
DB03499	P750Y95K96
DB03500	MUC9A0MS6V
DB03501	V50K1D7P4Y
DB03508	LF64ICW5Y3
DB03511	00A9JB14O6
DB03511	CEP8I6411H
DB03511	E850Z98K7Y
DB03511	M25U72FT59
DB03511	M7Y086VB5G
DB03512	059QF0KO0R
DB03512	63M8RYN44N
DB03512	7QV8F8BYNJ
DB03512	9159UV381P
DB03512	J65BV539M3
DB03514	DA069CTH0O
DB03515	W8FTJ17C4J
DB03516	2E2W0W5XIU
DB03517	UMV7E1UCUX
DB03519	102E6YF9W5
DB03519	A70UKS48FE
DB03523	49EEF6HRUS
DB03523	5XL19F49H6
DB03528	3XQD2MEW34
DB03528	K72T3FS567
DB03533	U9H2W4OS13
DB03552	D5YF57V4QW
DB03553	H849F7N00B
DB03560	O1738X3Y38
DB03561	48K5MKG32S
DB03563	03LY784Y58
DB03566	1O14BED398
DB03566	U87FK77H25
DB03567	8P59336F68
DB03567	KM15WK8O5T
DB03567	T13TI5GH3D
DB03568	40UIR9Q29H
DB03574	230G290LEV
DB03574	91O4LML611
DB03574	HL46HNV67O
DB03575	J1DOI7UV76
DB03575	V1JZQ7GDTX
DB03581	375AW34SQA
DB03581	BC62OE9M91
DB03581	U2S53JF879
DB03581	ZZW95F4360
DB03587	722KLD7415
DB03588	658NCZ0NKO
DB03589	62R514HE48
DB03589	62U0QX531Y
DB03600	4G9EDB6V73
DB03601	T194LKP9W6
DB03603	QLZ991V4A2
DB03604	29OQ9EU4R1
DB03606	DPX51KUP08
DB03606	H6G4VMQ24K
DB03608	JI8SAD85NO
DB03608	Y5G36EEA5Z
DB03615	2Q5JOU7T53
DB03615	QFN1QU7PEN
DB03619	005990WHZZ
DB03619	436LS6U35Y
DB03625	6P3AVY8A7Q
DB03625	US81N1145T
DB03627	PJY633525U
DB03635	599310E3U2
DB03636	4JDT453NWO
DB03640	GDV0MSK2SG
DB03640	Z9Q5W0U8VW
DB03644	1UQB1BT4OT
DB03651	A49OS0F91S
DB03652	00A9JB14O6
DB03652	CEP8I6411H
DB03652	E850Z98K7Y
DB03652	M25U72FT59
DB03652	M7Y086VB5G
DB03655	9ZS94HQO3B
DB03655	QW7Y7ZR15U
DB03659	N2QV60B4WR
DB03660	0G4NGB8R41
DB03660	606VTF676Y
DB03660	7I4OD40L2L
DB03660	J882Z73MPL
DB03660	PES8WA4REI
DB03661	M6W2DJ6N5K
DB03661	VN8X20T18R
DB03661	YWB11Z1XEI
DB03666	97YMU05VPJ
DB03671	NQ1SX9LNAU
DB03680	34T0025E0L
DB03681	748VLK1H45
DB03681	BAI46P01OR
DB03681	E1UOL152H7
DB03681	Q32ZN48698
DB03681	QTT17582CB
DB03681	V53IRR2O5Y
DB03681	YDY2K6MECD
DB03685	E2OU15WN0N
DB03685	KD8E20071T
DB03688	106P0NVI3Z
DB03688	609K2TKN56
DB03688	C4ZF6XLD2X
DB03688	CI48UWH77R
DB03690	H026DM5V6U
DB03694	6F82C6Q54C
DB03695	MK2A783ZUT
DB03695	V77I71FH72
DB03696	1J05Z83K3M
DB03700	2ZD004190S
DB03700	HCQ253CKVK
DB03703	8E7S519M3P
DB03709	1J484QFI1O
DB03709	IH8W456FUR
DB03715	16H6K2S8M2
DB03721	C4WSL8GQZ2
DB03721	TIP79W5HPN
DB03728	IC7888DF4L
DB03733	55163IJI47
DB03740	8P59336F68
DB03740	KM15WK8O5T
DB03740	T13TI5GH3D
DB03741	5N31513I0N
DB03747	ML5FHL557A
DB03750	1BR7X184L5
DB03754	023C2WHX2V
DB03756	295P7EPT4C
DB03756	ZAD9OKH9JC
DB03765	KBN4598ZJQ
DB03766	JHU490RVYR
DB03769	41T27K4B9F
DB03773	K15K52FOK4
DB03773	OF086I9H7W
DB03773	X0E04Y9M7F
DB03775	3932212C75
DB03775	71U5JB52KS
DB03777	L79H6N0V6C
DB03783	ER0CTH01H9
DB03784	7L25QK8BWO
DB03784	GOU8K597IT
DB03785	5CLV35Y90C
DB03789	Q41BC3GRJB
DB03792	R2O7EKY9G9
DB03793	8SKN0B0MIM
DB03796	2V16EO95H1
DB03798	W7A9174XQL
DB03808	3483C2H13H
DB03814	2GNK67Q0C4
DB03817	61HPH2F0W7
DB03819	8Q07182D0T
DB03822	BMH1WT204A
DB03823	7Z197MG6QL
DB03823	HEJ6575V1X
DB03836	2HS4M0BX3C
DB03839	42HK56048U
DB03840	059QF0KO0R
DB03840	63M8RYN44N
DB03840	7QV8F8BYNJ
DB03840	9159UV381P
DB03840	J65BV539M3
DB03841	246FR6022S
DB03843	1HG84L3525
DB03847	16FQV4RZKL
DB03848	G9560D97PI
DB03849	8ATB1C1R6X
DB03852	RV6J6604TK
DB03854	84700R84PB
DB03854	L90BEN6OLL
DB03859	2P2V9Q0E78
DB03860	84LT43726C
DB03864	AAO1P0WSXJ
DB03867	7COY1HA6HK
DB03871	551W113ZEP
DB03880	BK349F52C9
DB03882	6J0K4253QD
DB03882	J34MX0M30Y
DB03884	X7CO62M413
DB03886	E54CTM794Y
DB03894	003N66TS6T
DB03894	2V1ZE3067R
DB03894	B9A329CN07
DB03894	LH8C2JI290
DB03895	12058M7ORO
DB03895	AWT9R95TV1
DB03895	GY1H9O33VU
DB03896	NU43IAG5BC
DB03897	6QNC6P18SR
DB03900	MD83SFE959
DB03902	9E7R5L6H31
DB03904	8W8T17847W
DB03904	W6KX9E6D8X
DB03904	WBZ6M63TEE
DB03911	0122W3SP9U
DB03911	1738DTR2WE
DB03911	C791ZE5K1W
DB03911	FO7ADJ6TQ5
DB03912	NM39WU8OFM
DB03918	EGX657432I
DB03918	RG277LF5B3
DB03926	6J0K4253QD
DB03926	J34MX0M30Y
DB03929	1K77H2Z9B1
DB03929	452VLY9402
DB03934	0WP180G15G
DB03934	42VZT0U6YR
DB03934	743LRP9S7N
DB03937	2156QF7O8M
DB03940	589KU4A1O3
DB03940	QU60N5OPLG
DB03941	I743Z35DVB
DB03943	7NG0A2TUHQ
DB03943	T6QV1010K6
DB03945	BRP7TI555O
DB03946	36R5QJ8L4B
DB03955	0RN23C42QR
DB03955	C4XNY919FW
DB03955	CLY7M0XD20
DB03955	FZ56898FLE
DB03967	DIQ16UC154
DB03977	3YGF0495O2
DB03983	YY9FVM7NSN
DB03988	13E91O1V3F
DB03989	5J5I9EB41E
DB03989	7IOF6H4H77
DB03989	CUO87O37MT
DB03989	J4R00M814D
DB03989	RQ6K52J67A
DB03989	W3F28J9G0W
DB03993	4G4U8JA28T
DB03994	5KV86114PT
DB03995	JV039JZZ3A
DB04005	GM3E161I3C
DB04005	UT0S826Z60
DB04017	H38V165133
DB04017	LYJ16FZU9Q
DB04026	7YXR19M72Y
DB04026	L9Q7Z9D09L
DB04027	94ZLA3W45F
DB04027	R54Z304Z7C
DB04029	PV9T9B2S11
DB04031	059QF0KO0R
DB04031	63M8RYN44N
DB04031	7QV8F8BYNJ
DB04031	9159UV381P
DB04031	J65BV539M3
DB04038	170D11Q82N
DB04038	4207F36618
DB04038	4QE155MND5
DB04038	Z30RAY509F
DB04046	64RYD088RJ
DB04046	QCF122NF3R
DB04051	XYJ5U8LCQ8
DB04052	4L479F5JU6
DB04056	0YS975XI6W
DB04062	K15K52FOK4
DB04062	OF086I9H7W
DB04062	X0E04Y9M7F
DB04066	IBS9D1EU3J
DB04074	05C199JWJY
DB04074	34P71D50E0
DB04074	5OM3H751IU
DB04074	O595Q4IFFD
DB04075	1U5Q8KD140
DB04075	2PP737Z523
DB04075	MA61H539YZ
DB04077	PDC6A3C0OX
DB04078	FI94T26KGB
DB04084	ZO2JV75L55
DB04090	IJ5CEP760Y
DB04093	B6P0A9PSHN
DB04094	TCM0BJ44MF
DB04100	07BH0IKF2I
DB04100	6U8356KFI3
DB04100	7U1EE4V452
DB04110	P92KPK2NL3
DB04115	0I8Y3P32UF
DB04115	69A4M9800W
DB04115	FST3E667FF
DB04115	T3MQ0UO932
DB04115	UOT4O1BYV8
DB04119	6424HBN274
DB04120	12GLI7JGB3
DB04127	BVJ0IQF3T8
DB04132	M73SNN908F
DB04145	5G605ZIE90
DB04145	67656KJH8M
DB04145	9TF312056Y
DB04147	4F6FC4MI8W
DB04149	DPX51KUP08
DB04149	H6G4VMQ24K
DB04151	583O01BJ32
DB04156	4M4WE5N2GE
DB04156	Q80VPU408O
