drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB03147	target	P00914	947005	Escherichia coli (strain K12)	unknown		
DB03147	target	P10902	12934288	Escherichia coli (strain K12)	unknown		
DB03147	target	P10902	947049	Escherichia coli (strain K12)	unknown		
DB03147	target	Q9UHQ9	51706	Human	unknown		10592235
DB03147	target	P22570	2232	Human	unknown		10592235
DB03461	target	P22570	2232	Human	unknown		10592235
DB03147	target	Q15067	51	Human	unknown		10592235
DB07930	target	Q15067	51	Human	unknown		10592235
DB03147	target	P08373	12933988	Escherichia coli (strain K12)	unknown		
DB03147	target	P08373	948470	Escherichia coli (strain K12)	unknown		
DB07296	target	P08373	12933988	Escherichia coli (strain K12)	unknown		10592235
DB07296	target	P08373	948470	Escherichia coli (strain K12)	unknown		10592235
DB03147	target	P55789	2671	Human	unknown		10592235
DB03147	target	P24232	12930206	Escherichia coli (strain K12)	unknown		
DB03147	target	P24232	947018	Escherichia coli (strain K12)	unknown		
DB03147	target	P19480	1252129	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		
DB03147	target	P35340	12931712	Escherichia coli (strain K12)	unknown		
DB03147	target	P35340	947540	Escherichia coli (strain K12)	unknown		
DB03147	target	P58558	1107723	Nostoc sp. (strain PCC 7120 / UTEX 2576)	unknown		
DB03461	target	P58558	1107723	Nostoc sp. (strain PCC 7120 / UTEX 2576)	unknown		
DB03147	target	P28861	12932121	Escherichia coli (strain K12)	unknown		
DB03147	target	P28861	948414	Escherichia coli (strain K12)	unknown		
DB03148	target	P07024	12930849	Escherichia coli (strain K12)	unknown		
DB03148	target	P07024	947331	Escherichia coli (strain K12)	unknown		
DB03149	target	P23946	1215	Human	unknown		10592235
DB03297	target	P23946	1215	Human	unknown		17139284|17016423
DB03814	target	P23946	1215	Human	unknown		17139284|17016423
DB04016	target	P23946	1215	Human	unknown		17139284|17016423
DB07680	target	P23946	1215	Human	unknown		10592235
DB03152	target	O68874	1023778	Shigella flexneri	unknown		17139284|17016423
DB03152	target	O68874	1077289	Shigella flexneri	unknown		17139284|17016423
DB03152	target	P60844	12931006	Escherichia coli (strain K12)	unknown		10592235
DB03152	target	P60844	945497	Escherichia coli (strain K12)	unknown		10592235
DB07349	target	P60844	12931006	Escherichia coli (strain K12)	unknown		10592235
DB07349	target	P60844	945497	Escherichia coli (strain K12)	unknown		10592235
DB07923	target	P60844	12931006	Escherichia coli (strain K12)	unknown		10592235
DB07923	target	P60844	945497	Escherichia coli (strain K12)	unknown		10592235
DB07924	target	P60844	12931006	Escherichia coli (strain K12)	unknown		10592235
DB07924	target	P60844	945497	Escherichia coli (strain K12)	unknown		10592235
DB03158	target	P32019	3633	Human	unknown		17139284|17016423|10592235
DB03160	target	P12998	12930959	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03160	target	P12998	945384	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03161	target	P95780	1028708	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	unknown		
DB03751	target	P95780	1028708	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	unknown		
DB03171	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB04143	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07732	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07745	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07748	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07773	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07890	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07894	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07925	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07951	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07952	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07953	target	P00929	1253246	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB03171	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB04143	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07732	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07745	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07748	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07773	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07890	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07894	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07925	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07951	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07952	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB07953	target	P0A2K1	1253245	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		10592235
DB03190	target	P59676	934744	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	unknown		17139284|17016423
DB03193	target	Q9UNK4	26279	Human	unknown		17139284|17016423|10592235
DB03193	carrier	P05413	2170	Human	unknown		17139284|17016423
DB03796	carrier	P05413	2170	Human	unknown		1526991
DB04224	carrier	P05413	2170	Human	unknown		17139284|17016423
DB03203	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		10592235
DB03963	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		17139284|17016423
DB04137	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		17139284|17016423
DB08012	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		10592235
DB08013	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		10592235
DB08014	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		10592235
DB08231	target	P03300	919920	Poliovirus type 1 (strain Mahoney)	unknown		10592235
DB03203	target	P03303	1461213	HRV-14	unknown		10592235
DB05102	target	P03303	1461213	HRV-14	unknown		
DB08017	target	P03303	1461213	HRV-14	unknown		10592235
DB08509	target	P03303	1461213	HRV-14	unknown		10592235
DB08540	target	P03303	1461213	HRV-14	unknown		10592235
DB08543	target	P03303	1461213	HRV-14	unknown		10592235
DB08719	target	P03303	1461213	HRV-14	unknown		10592235
DB08720	target	P03303	1461213	HRV-14	unknown		10592235
DB08721	target	P03303	1461213	HRV-14	unknown		10592235
DB08722	target	P03303	1461213	HRV-14	unknown		10592235
DB08723	target	P03303	1461213	HRV-14	unknown		10592235
DB08724	target	P03303	1461213	HRV-14	unknown		10592235
DB08725	target	P03303	1461213	HRV-14	unknown		10592235
DB08726	target	P03303	1461213	HRV-14	unknown		10592235
DB08727	target	P03303	1461213	HRV-14	unknown		10592235
DB08728	target	P03303	1461213	HRV-14	unknown		10592235
DB03203	target	P15151	5817	Human	unknown		10592235
DB08231	target	P15151	5817	Human	unknown		10592235
DB03205	target	Q9Z4J7	880475	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		
DB03212	target	P0AES2	12933293	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03212	target	P0AES2	947258	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03237	target	P0AES2	12933293	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03237	target	P0AES2	947258	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03603	target	P0AES2	12933293	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03603	target	P0AES2	947258	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03734	target	P0AES2	12933293	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03734	target	P0AES2	947258	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03214	target	Q96QU6	84680	Human	unknown		16667107
DB03216	target	P23526	191	Human	unknown		17139284|17016423
DB03273	target	P23526	191	Human	unknown		17139284|17016423|10592235
DB03769	target	P23526	191	Human	unknown		17139284|17016423|10592235
DB03227	target	Q9HAN9	64802	Human	unknown		17139284|17016423
DB04099	target	Q9HAN9	64802	Human	unknown		17139284|17016423
DB03227	target	Q837V6	1199621	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown		
DB07040	target	Q837V6	1199621	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown		10592235
DB07041	target	Q837V6	1199621	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown		10592235
DB07042	target	Q837V6	1199621	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown		10592235
DB07043	target	Q837V6	1199621	Enterococcus faecalis (strain ATCC 700802 / V583)	unknown		10592235
DB03228	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03228	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03247	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03247	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04138	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04138	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04253	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB04253	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB04272	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04272	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04392	target	P38489	12933919	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB04392	target	P38489	945778	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03232	target	P0A8X2	12933850	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03232	target	P0A8X2	946145	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03247	target	Q9WZW1	898530	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB04272	target	Q9WZW1	898530	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB04345	target	Q9WZW1	898530	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		10592235
DB03247	target	O75676	8986	Human	unknown		10592235
DB03247	target	Q9NYQ3	51179	Human	unknown		10592235
DB03247	target	Q9RYU4	1798184	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown		
DB03247	target	P61949	12932915	Escherichia coli (strain K12)	unknown		
DB03247	target	P61949	945293	Escherichia coli (strain K12)	unknown		
DB03247	target	P50740	938985	Bacillus subtilis (strain 168)	unknown		
DB03247	target	Q60049	3168975	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		
DB03247	target	Q81EW9	1204193	Bacillus cereus (strain ATCC 14579 / DSM 31)	unknown		
DB03247	target	Q96CD2	60490	Human	unknown		10592235
DB03738	target	Q96CD2	60490	Human	unknown		17139284|17016423|10592235
DB03247	target	O69755	881835	Pseudomonas aeruginosa	unknown		
DB03247	target	P0AFI7	12934494	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03247	target	P0AFI7	946806	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03345	target	P0AFI7	12934494	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03345	target	P0AFI7	946806	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03247	target	P0A2Y7	934448	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	unknown		17139284|17016423
DB03350	target	P0A2Y7	934448	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	unknown		17139284|17016423
DB03247	target	P63462	1253160	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		
DB03247	target	P41407	12932524	Escherichia coli (strain K12)	unknown		
DB03247	target	P41407	947569	Escherichia coli (strain K12)	unknown		
DB04392	target	P41407	12932524	Escherichia coli (strain K12)	unknown		10592235
DB04392	target	P41407	947569	Escherichia coli (strain K12)	unknown		10592235
DB03247	target	P56122	13869856	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		
DB03247	target	P56122	898986	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		
DB03247	target	P0A3D9	1106002	Nostoc sp. (strain PCC 7120 / UTEX 2576)	unknown		
DB03247	target	P00323	2795051	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)	unknown		
DB03247	target	Q8DW21	1027848	Streptococcus mutans serotype c (strain ATCC 700610 / UA159)	unknown		
DB03247	target	Q9WXV1	896923	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03247	target	P50618	940075	Bacillus subtilis (strain 168)	unknown		
DB03247	target	P69772	914685	Escherichia coli O157:H7	unknown		
DB03247	target	P69772	958201	Escherichia coli O157:H7	unknown		
DB03247	target	O07529	936266	Bacillus subtilis (strain 168)	unknown		
DB03247	target	O00141	6446	Human	unknown		10592235
DB07837	target	O00141	6446	Human	unknown		10592235
DB08191	target	O00141	6446	Human	unknown		10592235
DB03247	target	Q9FDN7	3831550	Moorella thermoacetica (strain ATCC 39073)	unknown		
DB03252	target	Q9HTQ2	878055	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		17139284|17016423
DB03801	target	Q9HTQ2	878055	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		17139284|17016423
DB03252	target	P00861	12932897	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03252	target	P00861	947313	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P00861	12932897	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P00861	947313	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03256	target	Q9WY54	897085	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03760	target	Q9WY54	897085	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423|10592235
DB03256	target	P77398	12931503	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03256	target	P77398	947683	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03685	target	P77398	12931503	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03685	target	P77398	947683	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03260	target	Q9RZ04	1798006	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	unknown		
DB03264	target	P94548	938105	Bacillus subtilis (strain 168)	unknown		
DB03271	target	P30967	2548525	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	unknown		17139284|17016423
DB03280	target	P0A721	1024058	Shigella flexneri	unknown		17139284|17016423
DB03280	target	P0A721	1077583	Shigella flexneri	unknown		17139284|17016423
DB03283	target	Q9WYE2	897238	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03801	target	Q9WYE2	897238	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03292	target	P78330	5723	Human	unknown		17139284|17016423|10592235
DB03297	target	P04179	6648	Human	unknown		17139284|17016423|10592235
DB04436	target	P04179	6648	Human	unknown		17139284|17016423|10592235
DB03309	target	P19622	2020	Human	unknown		17139284|17016423|10592235
DB03309	target	P50597	878218	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		17139284|17016423
DB03316	target	Q9Y275	10673	Human	unknown		17139284|17016423
DB04272	target	Q9Y275	10673	Human	unknown		17139284|17016423
DB08879	target	Q9Y275	10673	Human	yes	neutralizer	
DB03316	target	Q9Y6I3	29924	Human	unknown		17139284|17016423|10592235
DB03401	target	Q9Y6I3	29924	Human	unknown		17139284|17016423|10592235
DB03316	target	P03316	1502155	SINV	unknown		17139284|17016423
DB03316	target	P10600	7043	Human	unknown		17139284|17016423|10592235
DB03317	target	P0ABK9	12930411	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03317	target	P0ABK9	948571	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03317	target	P14532	881021	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		
DB03317	target	P00148	3718637	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	unknown		
DB03317	target	P24474	882217	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		17139284|17016423
DB03469	target	P24474	882217	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown		17139284|17016423
DB03317	target	P24092	2795573	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)	unknown		17139284|17016423
DB03342	target	P03474	956541	Influenza B virus (strain B/Lee/1940)	unknown		17139284|17016423
DB03475	target	P03474	956541	Influenza B virus (strain B/Lee/1940)	unknown		17139284|17016423|10592235
DB07762	target	P03474	956541	Influenza B virus (strain B/Lee/1940)	unknown		10592235
DB08570	target	P03474	956541	Influenza B virus (strain B/Lee/1940)	unknown		10592235
DB03345	target	P09382	3956	Human	unknown		10592235
DB04396	target	P09382	3956	Human	unknown		17139284|17016423|10592235
DB04447	target	P09382	3956	Human	unknown		17139284|17016423|10592235
DB03345	target	P03765	2703497	Enterobacteria phage lambda	unknown		
DB03345	target	Q96GD3	22955	Human	unknown		10592235
DB03350	target	P02930	12934254	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03350	target	P02930	947521	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03355	target	P0A8M5	1023405	Shigella flexneri	unknown		17139284|17016423
DB03355	target	P0A8M5	1077996	Shigella flexneri	unknown		17139284|17016423
DB03869	target	P0A8M5	1023405	Shigella flexneri	unknown		17139284|17016423
DB03869	target	P0A8M5	1077996	Shigella flexneri	unknown		17139284|17016423
DB04024	target	P0A8M5	1023405	Shigella flexneri	unknown		17139284|17016423
DB04024	target	P0A8M5	1077996	Shigella flexneri	unknown		17139284|17016423
DB03374	target	P61925	5569	Human	unknown		10592235
DB04707	target	P61925	5569	Human	unknown		10592235
DB06959	target	P61925	5569	Human	unknown		10592235
DB07107	target	P61925	5569	Human	unknown		10592235
DB07204	target	P61925	5569	Human	unknown		10592235
DB07583	target	P61925	5569	Human	unknown		10592235
DB07854	target	P61925	5569	Human	unknown		10592235
DB07855	target	P61925	5569	Human	unknown		10592235
DB07856	target	P61925	5569	Human	unknown		10592235
DB07857	target	P61925	5569	Human	unknown		10592235
DB07858	target	P61925	5569	Human	unknown		10592235
DB07859	target	P61925	5569	Human	unknown		10592235
DB07860	target	P61925	5569	Human	unknown		10592235
DB07876	target	P61925	5569	Human	unknown		10592235
DB07947	target	P61925	5569	Human	unknown		10592235
DB07995	target	P61925	5569	Human	unknown		10592235
DB07996	target	P61925	5569	Human	unknown		10592235
DB07997	target	P61925	5569	Human	unknown		10592235
DB08070	target	P61925	5569	Human	unknown		10592235
DB08073	target	P61925	5569	Human	unknown		10592235
DB08113	target	P61925	5569	Human	unknown		10592235
DB08114	target	P61925	5569	Human	unknown		10592235
DB08148	target	P61925	5569	Human	unknown		10592235
DB08149	target	P61925	5569	Human	unknown		10592235
DB08150	target	P61925	5569	Human	unknown		10592235
DB08162	target	P61925	5569	Human	unknown		10592235
DB08231	target	P61925	5569	Human	unknown		10592235
DB08568	target	P61925	5569	Human	unknown		10592235
DB08569	target	P61925	5569	Human	unknown		10592235
DB08756	target	P61925	5569	Human	unknown		10592235
DB03374	target	P33590	12933497	Escherichia coli (strain K12)	unknown		10592235
DB03374	target	P33590	947981	Escherichia coli (strain K12)	unknown		10592235
DB03374	target	Q6PHW0	389434	Human	unknown		10592235
DB03380	target	Q86WA6	670	Human	unknown		10592235
DB03382	target	O67040	1193582	Aquifex aeolicus (strain VF5)	unknown		
DB03382	target	O53240	887792	Mycobacterium tuberculosis	unknown		
DB03384	target	P55210	840	Human	unknown		17139284|17016423|10592235
DB05408	target	P55210	840	Human	unknown		
DB03390	target	P15309	55	Human	unknown		17139284|17016423
DB03577	target	P15309	55	Human	unknown		17139284|17016423|10592235
DB03397	target	P0A751	1027112	Shigella flexneri	unknown		17139284|17016423
DB03397	target	P0A751	1079742	Shigella flexneri	unknown		17139284|17016423
DB03397	target	P26572	4245	Human	unknown		17139284|17016423|10592235
DB03674	target	P26572	4245	Human	unknown		17139284|17016423|10592235
DB03401	target	P51178	5333	Human	unknown		17139284|17016423|10592235
DB03956	target	P51178	5333	Human	unknown		17139284|17016423|10592235
DB03401	target	P35241	5962	Human	unknown		17139284|17016423|10592235
DB03401	target	Q14643	3708	Human	unknown		17139284|17016423|10592235
DB04077	target	Q14643	3708	Human	unknown		17139284|17016423|10592235
DB03403	target	Q8RQP5	3169480	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		17139284|17016423
DB04555	target	Q8RQP5	3169480	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		17139284|17016423
DB03413	target	P33316	1854	Human	unknown		17139284|17016423
DB04685	target	P33316	1854	Human	unknown		10592235
DB03419	target	P0AA43	12931480	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03419	target	P0AA43	945378	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03685	target	P0AA43	12931480	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03685	target	P0AA43	945378	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03419	target	P10186	2703370	HHV-1	unknown		17139284|17016423
DB03419	target	Q8X444	957972	Escherichia coli O157:H7	unknown		17139284|17016423
DB03419	target	Q7WYV4	3169183	Thermus thermophilus	unknown		
DB03423	target	P43985	949432	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		17139284|17016423
DB03434	target	P31434	12933578	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03434	target	P31434	948169	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03586	target	P31434	12933578	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03586	target	P31434	948169	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P31434	12933578	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P31434	948169	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04807	target	P31434	12933578	Escherichia coli (strain K12)	unknown		
DB04807	target	P31434	948169	Escherichia coli (strain K12)	unknown		
DB03434	target	P22749	10578	Human	unknown		17139284|17016423
DB03435	target	P39621	937253	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03435	target	P04547	1258765	Enterobacteria phage T4	unknown		17139284|17016423
DB04355	target	P04547	1258765	Enterobacteria phage T4	unknown		17139284|17016423
DB03435	target	P46976	2992	Human	unknown		10592235
DB04355	target	P46976	2992	Human	unknown		10592235
DB03448	target	P34096	6038	Human	unknown		17139284|17016423
DB03459	target	P0A789	1026558	Shigella flexneri	unknown		17139284|17016423
DB03459	target	P0A789	1080712	Shigella flexneri	unknown		17139284|17016423
DB03461	target	P15770	12932876	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03461	target	P15770	947776	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04447	target	P15770	12932876	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04447	target	P15770	947776	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03461	target	P44801	949960	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		17139284|17016423
DB03502	target	P44801	949960	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		17139284|17016423
DB04498	target	P44801	949960	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		17139284|17016423
DB03461	target	P0AEK2	12931086	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03461	target	P0AEK2	945645	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03461	target	Q6UWP2	79154	Human	unknown		
DB03461	target	P76187	12934051	Escherichia coli (strain K12)	unknown		
DB03461	target	P76187	946960	Escherichia coli (strain K12)	unknown		
DB03461	target	Q16698	1666	Human	unknown		
DB08605	target	Q16698	1666	Human	unknown		10592235
DB03461	target	Q9WYS2	897456	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03461	target	P80874	939270	Bacillus subtilis (strain 168)	unknown		
DB03461	target	P55818	7991691	Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1)	unknown		
DB03461	target	Q9X022	898594	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03461	target	P46336	937636	Bacillus subtilis (strain 168)	unknown		
DB03461	target	Q14914	22949	Human	unknown		10592235
DB04066	target	Q14914	22949	Human	unknown		10592235
DB07177	target	Q14914	22949	Human	unknown		10592235
DB03461	target	Q9WZS7	898489	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03461	target	Q9X0A2	896824	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03462	target	P07650	12933785	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03462	target	P07650	948901	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03464	target	P0AE12	12931407	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03464	target	P0AE12	946508	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03467	target	Q9AIU0	13341873	Pseudomonas putida (strain DOT-T1E)	unknown		10592235
DB04216	target	Q9AIU0	13341873	Pseudomonas putida (strain DOT-T1E)	unknown		10592235
DB07810	target	Q9AIU0	13341873	Pseudomonas putida (strain DOT-T1E)	unknown		10592235
DB03481	target	Q9FA38	7991728	Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1)	unknown		17139284|17016423
DB03486	target	Q8WVQ1	124583	Human	unknown		17139284|17016423
DB03754	target	Q8WVQ1	124583	Human	unknown		17139284|17016423
DB03496	target	P50750	1025	Human	unknown		11752352
DB03496	target	Q00534	1021	Human	unknown		11752352
DB07379	target	Q00534	1021	Human	unknown		10592235
DB07795	target	Q00534	1021	Human	unknown		10592235
DB03496	target	P49336	1024	Human	unknown		11752352
DB03507	target	P19438	7132	Human	unknown		17139284|17016423|10592235
